ipc,context_switches(K/sec),cpu_migrations(/sec),page_faults(/sec),branches(M/sec),branch_misses(%),L1_dcache_loads(M/sec),L1_dcache_load_misses(%),r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%),avg-latency
1.72,7.002,12.244,20042.752,373.019,0.32,684.974,3.41,3.6,0.0,1058820.0,5566374.4,136732.0,416502.4,37.6,0.0,40.0,23605.6,13830.0,27700.8,38.8,35.0,22.0,4.0,0.0,0.0057
1.58,6.631,30.946,26265.6,380.855,0.33,498.66,4.29,5.8,0.4,1058476.0,5820429.6,136752.0,422838.4,74.4,0.0,76.0,24213.6,14811.4,28347.4,34.2,40.2,21.2,4.2,0.0,0.00618
1.46,5.095,52.673,31765.504,332.733,0.4,484.833,4.36,4.8,0.2,1127111.2,5878827.2,136813.6,416636.0,44.8,52428.8,44.8,71022.4,12671.8,20715.0,25.8,49.0,20.4,4.8,0.0,0.00526
1.23,5.961,36.887,28106.752,271.025,0.59,393.751,5.27,3.2,0.6,1062032.0,6180519.2,136891.2,422650.4,41.6,26214.4,42.4,46128.8,13213.8,23265.8,28.6,44.6,22.0,5.0,0.0,0.00337
0.59,6.262,31.477,1252.352,175.765,1.49,224.192,11.9,8.2,0.0,1056879.2,6365971.2,136953.6,415274.4,41.6,44.0,53.6,24144.0,14320.4,26152.6,56.4,33.8,9.0,1.2,0.0,0.00407
0.79,3.951,40.324,36562.944,236.784,1.38,293.238,11.39,10.0,0.6,1097461.6,476708.0,72320.0,271860.0,99.2,31510.4,13676.4,44664.8,12941.4,17564.0,30.2,64.0,3.4,2.4,0.0,0.0185
0.83,4.293,31.823,47480.832,265.989,1.48,322.293,12.28,7.6,0.4,1091208.0,1271576.8,58195.2,355665.6,260.8,1670.4,5718.4,19044.8,10912.2,18993.8,30.8,64.0,4.8,0.8,0.0,0.01133
0.79,4.495,45.124,33252.352,239.58,1.53,301.865,11.48,11.4,0.2,1158452.0,596849.6,38682.4,273778.4,257.6,10504.8,25844.4,26210.4,11203.8,18545.6,33.4,60.0,5.2,1.4,0.0,0.0173
0.76,5.114,35.579,46209.024,204.926,1.25,261.104,14.45,5.8,1.6,1139871.2,1427556.8,74741.6,366968.8,825.6,21680.8,2681.6,39437.6,13090.0,19541.4,33.0,60.4,5.2,1.8,0.0,0.00885
0.87,5.108,30.223,49703.936,254.615,1.03,318.667,12.57,5.8,0.4,1134128.8,3532639.2,110972.8,356846.4,161.6,0.0,950.4,19412.0,11446.6,20344.8,37.6,55.4,6.4,0.8,0.0,0.00807
0.84,5.561,29.581,52845.568,237.196,1.13,295.017,12.78,7.4,0.2,1128957.6,3860592.0,126530.4,379492.8,130.4,0.0,162.4,20308.0,12081.0,22168.0,41.6,52.0,5.8,1.2,0.0,0.00703
0.85,5.528,34.462,48890.88,244.304,1.09,306.789,12.48,5.2,0.6,1114263.2,3603055.2,132189.6,388434.4,374.4,0.0,1490.4,20724.8,12205.6,22388.8,39.0,53.6,6.8,1.0,0.0,0.00826
0.82,5.981,31.634,44790.784,231.395,1.14,293.53,12.96,6.8,0.6,1112123.2,4347980.8,134087.2,388325.6,65.6,0.0,115.2,21112.0,13460.0,23765.4,39.8,54.2,5.4,1.0,0.0,0.00531
0.85,5.631,33.606,43862.016,249.624,1.13,320.689,11.77,7.2,0.4,1109500.0,4163110.4,134771.2,393332.8,746.4,0.0,833.6,20829.6,11990.0,22471.2,40.8,52.4,5.6,1.2,0.0,0.0076
0.82,5.942,29.065,42045.44,226.77,1.13,284.669,12.9,7.4,0.0,1103563.2,4559112.8,135041.6,396065.6,100.8,0.0,194.0,20704.8,13091.0,23573.4,40.6,53.8,5.0,1.2,0.0,0.00603
0.84,5.289,33.523,42039.296,229.095,1.33,285.877,12.16,9.0,0.8,1096488.0,4572640.8,135316.0,407480.8,1468.8,0.0,3198.0,20120.0,10973.8,20863.6,38.8,54.6,6.0,0.8,0.0,0.00509
0.8,5.584,34.211,44087.296,206.592,1.2,257.997,13.48,7.0,0.4,1095214.4,4336281.6,135416.0,413776.8,793.6,0.0,2223.2,20475.2,12181.6,22619.4,40.6,50.2,8.0,1.6,0.0,0.00705
0.82,5.573,36.101,43165.696,223.619,1.22,276.672,13.04,6.8,0.2,1094828.8,4723554.4,135490.4,418718.4,56.8,0.0,74.4,22112.8,12289.4,22349.2,40.6,52.6,5.8,1.0,0.0,0.00646
1.0,5.667,34.544,24016.896,215.118,1.16,395.997,8.43,9.0,0.2,1094526.4,3912188.0,135572.0,424539.2,46.4,0.0,81.6,21452.8,11622.0,21953.4,44.2,49.2,6.4,1.0,0.0,0.00546
1.0,4.024,41.546,1118.208,218.62,1.25,373.906,7.1,8.6,0.4,1486271.2,2881677.6,135636.8,428397.6,87.2,125408.0,116.0,140910.4,11448.6,16874.0,41.6,50.8,5.6,1.8,0.0,0.00541
1.05,5.45,33.781,19604.48,204.281,1.3,446.168,7.08,5.0,0.2,1087882.4,3892488.8,135700.0,429125.6,57.6,0.0,97.6,20848.8,11574.6,21745.0,49.8,43.2,6.4,1.0,0.0,0.00668
0.9,4.072,41.806,16029.696,189.29,1.36,343.563,7.64,7.8,0.4,1407347.2,3641419.2,136900.0,451240.8,453.6,105584.0,464.8,120238.4,11769.0,16339.4,39.2,55.0,4.2,1.6,0.0,0.0055
1.1,5.196,31.373,21982.208,210.503,1.13,460.126,6.45,8.0,0.0,1066989.6,4240859.2,136965.6,449484.0,225.6,0.0,258.2,19486.4,11414.0,20812.0,45.8,47.2,6.4,1.0,0.0,0.00462
1.08,5.542,31.511,28912.64,215.7,1.21,463.651,6.78,7.8,0.4,1066548.0,4725769.6,137039.2,453488.0,48.0,0.0,54.4,21127.2,11719.8,22142.4,46.4,46.4,6.8,0.8,0.0,0.00494
1.1,5.441,28.608,30735.36,232.176,1.11,457.972,7.02,5.6,0.2,1064225.6,4837933.6,137383.2,464968.0,68.0,0.0,358.0,19821.6,11565.6,21644.8,48.6,45.4,5.6,1.0,0.0,0.00783
0.96,4.31,39.498,13467.648,225.955,1.2,356.453,7.72,7.4,0.4,1530783.2,4429492.0,137459.2,464148.0,36.0,125361.6,40.8,140700.8,11306.4,17077.0,41.4,52.2,5.2,1.4,0.0,0.00414
1.15,5.372,31.398,28381.184,263.205,0.98,457.755,6.86,5.6,0.0,1054602.4,5080720.0,137516.0,466924.8,40.8,0.0,66.4,19435.2,11881.2,21756.4,48.6,43.2,7.2,1.0,0.0,0.00616
1.2,5.691,28.654,24629.248,273.42,0.92,517.05,6.06,7.6,0.6,1054860.0,5201470.4,137542.4,464523.2,39.2,0.0,50.4,20868.0,12334.6,22541.6,48.2,44.6,6.2,1.0,0.0,0.0055
1.09,4.576,28.382,15174.656,242.564,1.04,436.25,6.26,5.8,0.2,1355432.8,5419383.2,137600.8,464432.8,39.2,83189.6,65.6,98923.2,11065.2,17934.2,42.6,51.0,5.6,1.2,0.0,0.00519
1.42,5.375,25.266,8498.176,327.42,0.84,689.852,4.34,6.0,0.6,1053752.0,5326551.2,137835.2,474662.4,121.6,0.0,801.6,18924.0,12307.6,21326.0,50.2,42.2,6.6,1.0,0.0,0.00321
1.32,5.264,24.757,10779.648,284.449,0.79,595.706,4.73,6.8,1.0,1053035.2,5620231.2,137884.0,476465.6,242.4,0.0,296.8,20339.2,11235.6,21105.2,54.6,39.2,5.6,0.8,0.0,0.00553
1.32,5.102,26.857,20849.664,364.491,0.67,476.267,6.29,8.6,0.2,1052625.6,5947091.2,137948.8,474361.6,40.8,0.0,56.8,17876.0,11243.4,20381.4,49.8,42.0,7.4,1.2,0.0,0.00368
1.19,5.314,27.471,19289.088,325.331,0.77,434.756,6.82,7.0,0.2,1082238.4,6118790.4,138027.2,470715.2,56.0,26214.4,71.2,43925.6,12738.0,20446.8,46.4,46.6,5.8,1.4,0.0,0.00438
0.46,6.267,26.151,1163.264,139.982,1.53,180.291,12.01,5.2,0.4,1051063.2,6330744.0,138220.8,477678.4,32.8,53.6,71.2,22521.6,13771.6,25309.4,56.6,31.0,11.4,1.2,0.0,0.004
0.77,3.557,49.93,28751.872,228.679,1.41,280.468,10.99,9.6,0.8,1145797.6,310720.8,52884.0,255247.2,152.8,64599.2,22349.4,75827.2,12552.6,15319.8,21.0,71.4,3.6,4.0,0.0,0.01663
0.77,3.329,46.751,26558.464,230.543,1.27,284.367,10.62,10.6,0.6,1191581.6,204390.4,23936.0,216616.0,145.6,72748.0,11819.6,83216.8,11985.8,13347.6,22.4,70.6,4.8,2.8,0.0,0.00796
0.72,4.23,48.923,35081.216,198.46,1.2,258.655,11.87,8.6,0.6,1180322.4,793960.0,30765.6,264091.2,1116.0,11699.2,17756.0,27620.8,11005.4,17943.8,26.6,66.4,5.4,1.8,0.0,0.03575
0.82,5.077,37.518,41651.2,230.826,1.6,300.802,11.38,7.0,0.2,1115530.4,2848236.8,55622.4,319958.4,2448.0,2274.4,10883.8,21040.0,11113.4,19517.8,27.4,64.4,6.6,1.6,0.0,0.00692
0.81,5.511,35.522,53843.968,217.024,1.01,274.98,12.68,8.8,0.4,1114015.2,3741558.4,109402.4,326940.0,76.0,0.0,573.6,22074.4,11851.8,22617.6,33.0,55.4,10.2,1.6,0.0,0.00574
0.79,5.717,26.152,54591.488,216.159,1.03,275.678,13.1,7.4,0.4,1108229.6,4010971.2,127774.4,332058.4,2605.6,0.0,4200.8,20188.8,12245.2,22714.6,32.4,56.6,9.6,1.4,0.0,0.00514
0.77,5.655,30.892,53609.472,198.082,1.1,245.697,13.92,5.6,0.4,1100652.0,4216311.2,133910.4,346020.0,65.6,0.0,112.0,21090.4,11915.2,22274.6,34.4,55.0,9.2,1.6,0.0,0.00675
0.77,4.599,60.661,30500.864,198.437,1.43,256.13,12.02,6.6,0.2,1221708.0,2736689.6,135993.6,350589.6,238.4,68901.6,1257.8,85527.2,12385.2,18572.0,32.2,57.8,7.8,2.4,0.0,0.00468
0.8,5.785,26.475,50440.192,209.635,1.02,262.033,13.43,6.4,0.0,1097603.2,4381891.2,136799.2,352285.6,109.6,0.0,175.2,23141.6,11810.4,22845.2,33.8,53.4,11.4,1.6,0.0,0.00547
0.77,4.262,46.011,24887.296,192.653,1.24,249.786,11.22,5.6,0.8,1297407.2,3104683.2,137173.6,355887.2,2820.0,89509.6,3502.4,104034.4,12344.6,17366.8,30.8,57.0,9.0,3.0,0.0,0.05891
0.78,4.183,37.135,22538.24,202.278,1.17,259.691,11.18,6.2,0.4,1309140.0,3442961.6,137320.0,359458.4,39.2,101149.6,75.2,116900.8,12137.6,17136.6,30.4,58.0,9.2,2.8,0.0,0.00345
0.76,5.862,33.466,51519.488,197.702,1.07,247.644,14.0,6.4,0.6,1084119.2,4118938.4,137696.8,367940.8,96.0,0.0,592.4,22407.2,12425.2,23722.6,33.8,53.6,11.4,1.6,0.0,0.0081
0.85,5.944,31.16,43624.448,189.618,1.22,312.409,10.17,6.4,0.0,1083580.8,4643280.8,137797.6,372117.6,56.0,0.0,68.8,23840.8,12477.6,23860.2,35.0,53.2,10.2,1.4,0.0,0.00411
0.9,5.809,32.551,42834.944,177.814,1.18,359.804,8.59,6.6,0.4,1083145.6,4331491.2,137865.6,372183.2,55.2,0.0,78.4,19442.4,12047.0,21882.4,36.0,50.0,12.6,1.6,0.0,0.00674
1.16,5.62,31.95,23096.32,185.133,1.12,513.015,5.47,6.2,0.2,1082800.8,3481975.2,137940.8,373576.8,39.2,0.0,56.0,21099.2,12340.8,22891.6,41.2,45.2,12.2,2.0,0.0,0.00427
1.02,5.682,32.187,36535.296,167.582,1.29,431.93,6.75,6.0,0.2,1082408.0,4057261.6,138020.0,373459.2,35.2,0.0,54.4,22110.4,12506.8,23202.4,42.0,45.2,11.6,1.4,0.0,0.00418
0.91,3.995,52.096,16154.624,173.863,1.3,343.934,6.9,6.0,0.6,1454567.2,3655227.2,138080.8,375297.6,67.2,115512.0,91.2,130232.0,11268.6,16001.6,34.0,56.0,7.6,3.0,0.0,0.00498
1.09,5.935,25.44,31443.968,194.296,1.13,457.554,6.33,5.8,0.6,1078928.8,4276809.6,138100.0,373347.2,84.8,0.0,137.6,22119.2,12497.2,23642.4,41.2,45.6,11.8,1.8,0.0,0.00543
1.09,5.996,38.846,33622.016,211.019,0.99,447.538,6.57,7.2,0.0,1078623.2,4678962.4,138135.2,376852.8,134.4,0.0,860.8,23666.4,12451.6,23369.2,43.6,46.2,9.0,1.2,0.0,0.0062
1.08,4.625,49.384,25008.128,210.362,1.1,431.254,6.31,6.8,0.8,1154241.6,4679612.8,138178.4,378489.6,256.8,49701.6,465.6,66577.6,12377.4,19241.6,39.2,48.2,10.2,2.2,0.0,0.00497
1.17,5.634,30.701,32574.464,239.636,0.88,451.168,6.41,6.6,0.2,1075902.4,5041950.4,138237.6,377910.4,60.8,0.0,124.0,21587.2,12021.0,22850.6,42.4,45.2,11.2,1.4,0.0,0.00409
1.04,4.289,36.389,13607.936,236.034,1.09,383.533,5.99,6.8,0.2,1599048.8,4882577.6,138342.4,396615.2,2183.2,128741.6,7791.4,142960.8,11422.8,16917.4,34.4,57.0,6.4,2.2,0.0,0.00599
1.12,4.646,33.889,18394.112,242.635,0.93,456.028,5.67,8.6,0.2,1382160.0,5317730.4,138624.0,408692.0,33.6,102532.8,60.0,118494.4,10966.0,17416.2,35.4,55.4,7.6,2.0,0.0,0.00667
1.49,5.407,22.194,15141.888,331.913,0.63,721.373,3.94,7.8,0.6,1065641.6,5362188.8,138778.4,412886.4,41.6,0.0,63.2,20486.4,11920.0,21934.4,46.6,41.6,10.4,1.6,0.0,0.00445
1.5,5.315,35.026,6256.64,294.128,0.67,662.37,3.71,6.8,0.2,1065385.6,5356350.4,138825.6,411196.8,67.2,0.0,82.4,20344.0,11288.0,21246.0,49.0,38.0,11.6,1.4,0.0,0.00538
1.24,2.71,16.76,12334.08,135.511,0.82,288.042,5.0,8.8,0.8,1064660.0,5801388.0,138862.4,388647.2,35.2,0.0,49.6,7075.2,5019.2,8722.8,37.2,49.4,10.4,3.2,0.0,0.01643
1.35,5.654,14.524,23859.2,321.956,0.66,502.544,5.51,7.0,0.0,1036761.6,5998429.6,138901.6,407761.6,56.8,6333.6,137.2,26041.6,12044.0,22337.2,43.6,41.2,13.8,2.0,0.0,0.00588
1.16,4.282,27.56,16813.056,270.663,0.77,323.854,7.21,6.6,0.2,1075428.0,6158612.8,138920.0,409030.4,40.0,50756.0,82.4,64688.8,11227.4,16067.2,36.4,48.0,12.4,3.4,0.0,0.01369
0.3,6.938,11.494,1236.992,96.319,1.59,124.989,12.28,5.2,0.6,1036256.0,6355871.2,138949.6,417032.8,26.4,68.8,37.6,26079.2,14546.6,28004.4,44.8,34.6,18.8,2.0,0.0,0.00305
0.64,2.814,35.343,25583.616,153.639,1.14,181.77,13.15,8.4,0.8,1177548.0,209019.2,124956.0,366673.6,52.0,61653.6,358.4,72140.0,12311.8,12406.2,12.6,76.0,5.8,5.4,0.0,0.02292
0.72,3.207,41.729,22422.528,216.995,1.06,253.353,11.78,11.2,0.4,1165619.2,125576.0,23680.8,205469.6,199.2,67080.8,16595.4,75689.6,12065.4,13728.6,10.8,76.4,6.4,6.2,0.0,0.03712
0.75,5.268,22.665,34586.624,214.711,1.12,286.045,10.97,8.8,0.2,1149546.4,1153417.6,24123.2,239901.6,2624.8,14966.4,26407.0,31660.0,12690.0,20329.4,18.4,69.0,10.0,2.2,0.0,0.02881
0.71,5.858,13.405,64201.728,166.398,0.98,222.251,14.25,4.8,0.0,1149184.0,3635626.4,87976.0,378696.8,676.8,0.0,2775.2,20044.0,12327.4,23080.0,24.2,53.4,19.6,2.8,0.0,0.00428
0.72,6.145,15.235,59124.736,181.757,0.92,229.945,14.17,6.0,0.6,1123430.4,3789925.6,121941.6,396019.2,440.8,0.0,1979.0,21466.4,14390.4,24720.6,21.8,56.2,19.0,3.2,0.0,0.00904
0.72,5.895,9.953,56309.76,174.622,0.94,221.352,14.37,5.2,0.4,1110323.2,4022876.0,132026.4,409028.0,292.8,0.0,848.8,20076.0,12602.6,23687.6,23.8,53.8,19.4,3.2,0.0,0.0055
0.72,6.088,24.318,60751.872,186.124,1.24,235.508,13.8,5.0,0.2,1106688.0,4355010.4,136088.0,429689.6,888.8,0.0,2619.6,22400.8,12144.8,23793.2,23.4,57.8,16.6,2.2,0.0,0.00557
0.72,4.145,47.67,28192.768,179.232,1.06,229.445,10.75,5.4,0.6,1395425.6,2340452.0,137792.8,441802.4,84.8,122172.8,104.8,136854.4,11825.0,16599.2,19.2,61.6,14.6,4.6,0.0,0.00472
0.7,6.933,13.181,49895.424,167.954,0.97,216.104,13.92,5.0,0.8,1095181.6,4055067.2,138401.6,444238.4,91.2,0.0,124.2,23342.4,14132.8,27789.8,22.8,54.8,19.2,3.4,0.0,0.00615
0.79,6.162,18.761,54403.072,162.825,1.31,281.615,10.53,6.2,0.4,1094605.6,4037795.2,138657.6,446160.0,878.4,0.0,1892.2,22008.0,12894.8,24490.6,24.4,56.2,17.4,2.2,0.0,0.00604
0.79,6.501,16.484,51829.76,161.355,0.98,284.494,10.94,2.8,0.8,1090204.8,4373792.8,138779.2,458245.6,79.2,0.0,192.8,22682.4,13581.6,25835.8,25.2,55.4,16.8,2.8,0.0,0.0046
0.94,6.201,24.038,48461.824,144.698,1.44,398.866,6.87,5.4,0.0,1089246.4,3810484.0,139196.8,473981.6,249.6,0.0,1727.4,21741.6,12976.2,24597.4,26.4,52.2,18.2,3.0,0.0,0.00566
0.99,6.652,25.967,44903.424,137.878,1.18,431.067,6.23,4.0,0.2,1088713.6,3536944.8,139300.0,484344.0,44.8,0.0,71.2,26039.2,13486.8,27182.0,31.2,48.4,18.2,2.2,0.0,0.00453
1.02,6.216,21.345,43104.256,133.795,1.21,454.642,5.83,4.0,0.0,1088321.6,3544719.2,139374.4,483495.2,60.0,0.0,76.0,24469.6,12481.2,24721.4,31.2,50.2,17.0,1.8,0.0,0.00449
1.04,6.431,21.094,40557.568,146.698,1.05,464.874,5.62,4.2,0.8,1087936.8,3510362.4,139466.4,480476.0,77.6,0.0,111.2,23714.4,13587.6,26065.4,36.2,46.6,14.6,2.4,0.0,0.00547
1.0,4.321,50.569,2117.632,168.856,1.13,353.403,5.28,4.0,0.2,1550323.2,2950368.8,139540.0,477360.0,1388.8,150408.0,1580.0,164792.8,11632.4,17172.2,30.0,49.8,14.8,5.6,0.0,0.00844
1.19,6.224,24.193,39405.568,199.18,0.79,464.247,5.48,5.4,0.4,1075068.0,4354789.6,139624.0,483753.6,371.2,0.0,540.8,22716.0,13077.0,25660.4,35.6,43.8,17.6,3.2,0.0,0.0073
1.12,6.738,22.267,40806.4,198.376,0.81,445.305,6.0,4.6,0.2,1074383.2,4510297.6,139702.4,487639.2,52.8,0.0,85.6,23248.0,13793.6,27120.2,34.6,47.2,15.4,3.0,0.0,0.00434
1.17,6.392,27.357,40960.0,217.358,0.78,443.393,6.07,6.4,0.0,1074025.6,4808143.2,139798.4,490319.2,97.6,0.0,143.0,23864.0,12922.0,25280.4,35.0,46.8,15.8,2.4,0.0,0.00418
1.26,6.336,21.611,33560.576,226.418,0.7,496.114,5.13,4.6,0.0,1073647.2,4734003.2,139867.2,491177.6,96.8,0.0,99.2,22141.6,12967.4,25123.2,35.6,46.0,15.8,2.6,0.0,0.00609
1.38,6.412,38.581,27650.048,255.394,0.61,604.672,4.24,6.0,0.6,1073168.0,4817082.4,139937.6,491495.2,90.4,0.0,116.0,26126.4,13278.4,26498.0,37.2,45.2,15.4,2.2,0.0,0.00452
1.47,6.17,38.714,21232.64,288.412,0.56,669.646,3.76,4.6,0.6,1067419.2,5021560.8,140003.2,501972.0,61.6,0.0,130.4,23184.0,13227.0,24858.8,38.2,45.2,14.8,2.4,0.0,0.00506
1.59,6.171,28.245,18306.048,316.863,0.51,749.877,3.31,6.6,0.0,1067321.6,5101551.2,140088.0,498000.0,44.8,0.0,90.4,22276.8,12726.6,24590.0,42.8,40.6,14.0,2.6,0.0,0.0041
1.68,6.643,25.071,13338.624,318.296,0.46,772.351,3.14,3.2,0.8,1066860.8,5053395.2,140148.0,494410.4,136.0,0.0,177.6,22931.2,13539.8,26167.4,48.2,33.6,15.4,3.0,0.0,0.00697
1.55,6.167,22.64,21339.136,318.127,0.49,700.083,3.73,5.4,0.4,1066400.0,5341248.8,140216.8,497785.6,61.6,0.0,92.8,21213.6,12456.8,24255.8,46.4,33.8,17.0,3.0,0.0,0.00504
1.53,5.937,34.559,24484.864,352.504,0.47,585.311,4.26,3.8,0.4,1092818.4,5678183.2,140290.4,496343.2,1252.0,28564.0,1283.2,51005.6,12440.8,23893.4,36.2,44.6,16.4,3.2,0.0,0.00599
1.24,5.631,55.809,26300.416,303.531,0.56,427.895,5.5,4.4,0.6,1129021.6,5874915.2,140370.4,500183.2,39.2,52428.8,56.0,71856.0,13609.8,22438.6,30.8,52.4,13.2,3.8,0.0,0.00498
1.26,4.766,63.175,22099.968,301.14,0.64,409.877,5.46,4.4,0.6,1081712.0,6109697.6,140422.4,496739.2,65.6,57729.6,68.0,73397.6,12228.8,17966.8,31.4,49.2,14.8,4.6,0.0,0.00638
0.17,7.17,9.865,1159.168,58.931,1.91,81.392,13.69,5.4,0.2,1059672.0,6323104.0,140498.4,502026.4,170.4,65.6,1094.4,24081.6,14739.2,28457.4,50.8,21.8,23.0,4.4,0.0,0.00586
0.65,3.866,86.956,19240.96,230.933,1.32,275.081,11.14,8.8,1.0,1432624.0,106096.8,90294.4,337667.2,1738.4,143920.0,11378.4,156943.2,18208.6,15692.8,4.8,84.6,4.4,6.4,0.0,0.01531
0.7,4.24,49.985,19031.04,198.941,1.44,253.979,10.14,7.2,2.0,1281808.8,1407844.8,17545.6,232570.4,8127.2,77604.8,44508.8,89084.0,15526.2,15786.0,7.6,81.0,4.4,6.6,0.0,0.01241
0.67,5.142,25.725,44800.0,161.174,0.79,208.979,13.08,4.8,1.4,1092848.0,3156180.8,68769.6,313338.4,988.0,119.2,6045.6,19876.0,19239.2,22226.4,16.4,68.0,12.4,3.0,0.0,0.0073
0.63,6.453,25.984,63611.904,159.165,0.85,203.704,15.8,5.6,0.2,1089729.6,4159373.6,108387.2,349828.8,85.6,0.0,272.8,24569.6,16332.4,26084.6,17.8,62.6,16.6,2.8,0.0,0.00477
0.96,6.323,21.667,25940.992,156.186,0.79,373.548,7.27,5.0,0.0,1087988.8,2702024.8,125766.4,371160.8,72.8,0.0,126.4,22109.6,16452.0,24938.0,24.2,55.4,17.2,3.4,0.0,0.00529
0.65,7.06,17.057,62123.008,152.502,0.86,210.713,14.87,3.0,0.4,1087323.2,3901669.6,130757.6,372735.2,88.0,0.0,112.8,24388.8,15449.0,28117.4,19.4,57.6,18.8,4.2,0.0,0.00451
1.03,6.536,23.263,31714.304,144.624,0.83,436.994,6.37,6.8,0.0,1086657.6,2645607.2,132708.0,377292.0,77.6,0.0,141.6,23848.8,12939.0,25564.8,29.2,49.0,18.8,3.2,0.0,0.00506
0.77,6.463,27.027,60879.872,147.923,0.84,288.848,10.37,5.6,0.0,1085889.6,4049090.4,133297.6,383500.0,99.2,0.0,112.8,24032.0,12096.2,25384.6,21.6,55.4,20.8,2.2,0.0,0.00542
0.81,6.771,18.848,56961.024,136.158,0.95,336.74,7.94,3.8,0.2,1085633.6,3680289.6,133957.6,393252.0,124.0,0.0,429.6,24862.4,13789.0,27553.6,21.0,56.0,19.2,3.8,0.0,0.0053
1.14,6.45,24.971,28424.192,145.079,0.85,494.65,4.61,5.2,0.0,1084968.0,2435176.0,134100.8,392368.0,44.8,0.0,55.2,24744.0,12482.8,25530.8,30.8,47.8,20.0,2.0,0.0,0.0064
1.0,6.706,17.306,51407.872,135.879,0.94,454.326,5.63,3.8,0.4,1084456.0,3716206.4,134198.4,393718.4,60.8,0.0,84.8,24394.4,12964.0,26253.8,23.8,52.8,21.0,2.8,0.0,0.00433
0.64,4.485,56.202,22968.32,156.254,1.14,219.203,8.56,4.2,0.6,1533732.0,3179438.4,134276.8,393652.8,58.4,169223.2,209.6,184016.8,12890.8,17898.4,12.4,61.6,19.6,6.2,0.0,0.00426
0.95,4.351,38.317,21886.976,164.86,0.96,372.291,5.2,5.4,0.0,1561117.6,2739110.4,134495.2,400707.2,116.0,171311.2,193.6,185898.4,11839.6,17281.0,17.4,59.4,18.6,4.8,0.0,0.00619
1.08,6.525,24.482,47250.432,146.209,0.83,477.571,5.23,3.0,1.0,1063544.0,3867995.2,134561.6,396301.6,59.2,0.0,88.8,25408.0,13985.8,27730.0,30.2,47.0,19.6,3.4,0.0,0.00414
1.1,6.793,25.752,49835.008,171.233,0.74,478.176,5.42,4.8,0.0,1063166.4,4445452.8,134634.4,399232.0,130.4,0.0,159.2,24000.8,13139.8,26556.8,31.4,46.4,18.8,3.4,0.0,0.00441
1.11,6.653,17.694,48524.288,170.149,0.74,454.936,5.53,4.2,0.0,1062737.6,4322146.4,134704.0,399820.0,71.2,0.0,92.8,25215.2,13142.0,26334.8,31.4,45.6,20.8,2.4,0.0,0.00594
1.24,6.18,9.283,37404.672,196.045,0.59,453.71,4.97,5.2,0.2,1062329.6,4049317.6,134782.4,394476.0,79.2,0.0,133.2,22032.0,13290.8,25586.8,29.8,44.4,22.4,3.4,0.0,0.00601
1.25,6.661,6.848,41902.08,201.485,0.6,446.712,5.16,2.4,0.6,1061892.0,4404636.0,134852.8,396199.2,85.6,0.0,143.2,22737.6,14189.8,27206.8,30.6,42.4,23.0,4.4,0.0,0.0051
1.32,6.456,37.372,36199.424,238.842,0.7,565.031,4.25,4.0,1.4,1061069.6,4742372.8,134995.2,410963.2,2572.8,0.0,8319.8,23284.0,12927.6,26023.4,30.0,50.4,15.6,4.0,0.0,0.00356
1.48,6.526,23.564,29344.768,244.09,0.51,608.962,3.67,5.2,0.0,1040135.2,4506869.6,135138.4,455179.2,196.0,0.0,224.0,22720.0,13715.4,26658.0,33.2,43.2,20.0,3.6,0.0,0.00586
1.52,6.542,17.69,23621.632,259.704,0.52,646.3,3.28,5.6,0.0,1038452.0,4682699.2,135990.4,475677.6,1733.6,0.0,4983.4,22316.8,13529.6,25651.2,32.4,44.4,19.4,3.8,0.0,0.00406
1.3,4.01,65.389,11099.136,219.405,0.71,493.647,3.61,4.0,0.0,1313337.6,4667439.2,136259.2,471502.4,52.8,110760.0,87.2,124924.0,11859.0,16173.8,22.4,56.8,15.6,6.0,0.0,0.00489
1.84,6.146,27.024,15194.112,334.948,0.33,850.566,2.53,2.6,0.2,1026636.0,4783845.6,136464.8,480994.4,67.2,0.0,80.8,23537.6,11873.4,24470.0,42.4,35.8,19.2,2.4,0.0,0.0054
1.71,6.661,18.732,18018.304,307.586,0.37,782.254,2.78,5.2,0.2,1026175.2,4975024.0,136544.0,485119.2,49.6,0.0,83.2,25952.0,13085.0,26789.4,42.6,35.6,19.8,2.4,0.0,0.00489
1.6,5.514,44.713,2439.168,235.905,0.57,613.539,2.65,4.2,0.2,1080538.4,5236106.4,136624.0,483588.0,49.6,43352.0,72.0,63064.0,14074.4,24028.6,39.2,33.6,21.8,5.4,0.0,0.00336
1.41,4.453,43.15,14008.32,236.876,0.66,559.256,3.36,4.6,1.2,1158632.8,5534136.8,136674.4,474788.0,72.0,71610.4,84.8,88123.2,11994.0,18832.2,30.0,46.0,19.6,4.0,0.0,0.007
1.56,6.484,9.361,30678.016,360.665,0.31,499.432,4.35,6.0,0.2,1024812.8,5930916.8,136756.8,476448.0,48.0,0.0,104.8,22526.4,13358.6,26165.6,34.8,39.2,22.2,4.0,0.0,0.00508
