r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%)
10.4,0.8,1120094.4,1381742.4,119420.0,348577.6,179.2,12108.0,1360.8,35412.0,16460.2,28881.2,35.2,60.0,4.0,0.8,0.0
9.0,0.2,1106392.0,3059926.4,131207.2,339996.8,773.6,0.0,1815.4,21356.8,14954.8,28388.0,35.2,60.6,3.6,0.8,0.0
6.8,0.0,1102451.2,2574400.0,136517.6,358178.4,158.4,0.0,1354.8,21549.6,15898.6,30268.8,35.6,60.4,3.6,0.2,0.0
7.6,0.6,1101631.2,2508760.0,137998.4,357197.6,99.2,0.0,172.0,18335.2,14124.0,26270.6,37.0,59.6,3.0,0.4,0.0
7.2,0.0,1095612.8,3174231.2,138462.4,368884.0,710.4,0.0,1059.8,21951.2,14754.0,28191.0,31.6,64.8,3.2,0.2,0.0
9.2,0.2,1094896.0,2956584.8,138668.8,370436.0,58.4,0.0,87.2,21096.8,14634.8,28325.2,35.2,60.8,3.4,0.8,0.0
9.4,0.4,1091260.0,3946324.8,138744.8,367578.4,19.2,0.0,117.6,19220.8,13789.2,25839.2,35.6,60.8,3.4,0.2,0.0
7.6,0.0,1090748.0,4284244.8,139092.0,382653.6,12.8,0.0,64.8,20115.2,14206.2,27766.6,36.6,60.0,3.2,0.4,0.0
7.0,0.2,1089724.0,3562742.4,139122.4,378698.4,48.8,0.0,71.2,18685.6,13534.8,24608.8,35.6,60.8,3.2,0.6,0.0
7.8,0.2,1089468.0,4956052.0,139137.6,385970.4,20.0,0.0,39.2,21652.0,14986.0,28901.0,39.0,56.6,4.0,0.8,0.0
9.0,0.2,1088700.0,5403932.8,139156.0,385018.4,11.2,0.0,28.8,20666.4,15780.8,28915.0,38.2,58.2,3.4,0.4,0.0
9.4,0.4,1088444.0,4553487.2,139204.0,381276.8,52.0,0.0,103.2,20956.8,14648.0,27678.4,38.4,58.0,3.2,0.4,0.0
7.6,0.6,1087880.8,5192502.4,139220.0,382851.2,16.0,0.0,39.2,20740.0,14903.4,27917.2,37.2,59.8,2.8,0.4,0.0
8.8,0.4,1087420.0,5111498.4,139228.0,386986.4,8.8,0.0,72.8,22649.6,15135.4,28348.0,38.6,58.0,3.4,0.4,0.0
9.6,0.2,1415907.2,4295248.0,139236.8,381404.0,9.6,125772.0,54.4,141324.0,13240.0,21489.8,35.2,60.6,3.2,1.0,0.0
8.2,0.4,1084768.8,4969326.4,139244.0,385029.6,12.8,0.0,46.4,21184.8,15265.4,28169.4,40.8,55.4,3.2,0.6,0.0
7.4,0.0,1084440.8,4829893.6,139262.4,386484.8,32.8,0.0,57.6,21250.4,15905.8,29277.0,42.8,53.4,3.0,0.6,0.0
8.2,0.4,1084356.0,5031941.6,139272.0,387287.2,0.0,0.0,75.2,21698.4,15405.8,29632.4,43.6,53.0,3.2,0.4,0.0
7.8,0.4,1083932.0,5292975.2,139284.0,383772.8,10.4,0.0,29.6,19821.6,14797.2,27118.6,44.2,51.6,3.6,0.8,0.0
7.6,0.0,1083904.0,5610395.2,139288.0,386831.2,8.0,0.0,19.2,16458.4,12255.6,22691.2,46.0,49.6,3.8,0.6,0.0
11.0,0.0,1083648.0,5795220.0,139292.8,383517.6,8.0,0.0,59.0,18045.6,14069.2,25088.2,43.6,52.0,3.4,1.0,0.0
9.0,0.6,1082009.6,5908660.0,139320.0,396456.8,494.4,0.0,1102.0,19568.0,14737.6,27458.8,44.6,51.2,3.8,0.8,0.0
9.8,0.2,1080934.4,5846860.8,139360.8,401936.0,2128.0,0.0,4825.0,16694.4,12618.6,23058.2,44.0,51.8,3.4,0.6,0.0
10.2,0.0,1102789.6,6175877.6,139400.0,432428.8,516.8,28542.4,588.0,47198.4,14809.4,26063.4,37.4,56.4,5.0,1.6,0.0
9.0,0.0,1071920.8,6353577.6,139400.0,432568.0,5.6,26214.4,44.8,46160.8,16075.2,27413.6,40.2,55.4,4.2,0.8,0.0
7.8,0.0,1060184.0,6543896.0,139400.0,435995.2,7.2,35.2,30.4,25987.2,17700.8,31611.0,50.0,46.0,3.6,0.4,0.0
8.0,0.2,1175463.2,595660.0,75629.6,339825.6,88.8,69990.4,864.8,87826.4,15836.4,22719.4,30.2,65.0,3.2,1.4,0.0
10.0,0.4,1118879.2,682476.8,48215.2,269607.2,250.4,43262.4,3824.4,62365.6,15414.4,23740.6,29.6,66.0,3.2,1.4,0.0
7.4,0.0,1135392.8,1763012.8,79550.4,341475.2,237.6,48.0,3464.6,23297.6,15443.2,28363.0,32.2,62.0,4.8,1.0,0.0
7.8,0.2,1130016.8,2644360.0,113316.8,348048.8,503.2,0.0,1955.8,21576.0,14204.6,26441.4,28.8,66.8,3.8,0.6,0.0
9.0,0.6,1115578.4,3542821.6,128462.4,372271.2,5092.0,0.0,5195.0,23952.0,15929.8,29391.0,31.0,64.2,4.2,0.8,0.0
9.6,0.4,1096327.2,2839420.8,134433.6,373310.4,1147.2,0.0,1188.8,23581.6,14336.2,29191.6,32.4,62.6,4.4,0.6,0.0
8.2,0.4,1095252.0,3288662.4,136534.4,387451.2,76.8,0.0,1571.8,22731.2,13888.6,26502.8,30.6,64.0,5.0,0.8,0.0
7.4,0.4,1094228.0,3468799.2,137360.0,384780.0,107.2,0.0,148.0,22204.0,15296.2,27822.4,32.4,62.0,4.8,1.0,0.0
9.0,0.4,1093892.0,3546647.2,137700.8,386680.8,38.4,0.0,77.6,17712.0,10984.8,19876.8,31.4,64.4,3.8,0.6,0.0
7.0,0.2,1093156.0,4312206.4,137915.2,389322.4,14.4,0.0,32.0,22371.2,16606.6,31104.8,32.2,61.2,5.4,1.4,0.0
7.0,0.2,1090133.6,5068636.8,138011.2,387354.4,43.2,0.0,115.2,24766.4,15327.0,29258.6,33.4,60.8,5.2,0.8,0.0
6.8,0.4,1089836.8,4888767.2,138048.8,393606.4,36.8,0.0,65.6,24800.8,16178.6,31070.0,35.0,58.2,5.8,1.2,0.0
8.2,0.2,1089602.4,5281020.0,138060.8,394618.4,112.0,0.0,161.6,21200.0,15000.4,28424.2,33.2,61.8,4.6,0.6,0.0
5.8,0.6,1088615.2,5354404.8,138091.2,390434.4,12.0,0.0,67.2,23648.8,15755.0,28895.8,33.2,62.0,4.4,0.6,0.0
9.4,0.4,1438212.8,4310750.4,138100.8,389925.6,1.6,142660.0,16.0,161368.8,14269.4,23673.0,32.8,61.6,4.6,1.4,0.0
8.2,0.4,1087758.4,3828205.6,138121.6,393037.6,77.6,0.0,105.6,25733.6,16543.2,31574.6,39.6,55.0,4.6,0.6,0.0
7.6,0.2,1087487.2,4340726.4,138132.0,391875.2,12.0,0.0,44.8,26487.2,16173.2,30608.6,37.4,57.6,4.6,0.8,0.0
6.4,0.6,1087004.0,4520352.0,138135.2,395776.0,51.2,0.0,95.2,23776.0,15466.6,28674.0,40.8,54.8,4.0,0.6,0.0
6.2,0.4,1086668.8,4507641.6,138151.2,399641.6,10.4,0.0,60.0,25666.4,15750.0,29800.8,38.4,56.0,4.8,0.6,0.0
8.6,0.2,1085535.2,4759104.8,138469.6,420731.2,13.6,0.0,39.2,24960.8,14786.6,29707.4,42.6,52.4,4.6,0.6,0.0
10.8,0.4,1085237.6,5370925.6,138500.0,410648.0,8.8,0.0,26.4,6119.2,4703.4,8001.2,38.2,57.8,2.8,1.0,0.0
9.6,0.2,1081464.0,5086808.0,138508.0,419111.2,1.6,0.0,27.2,20968.0,14005.2,25661.0,41.6,51.8,5.8,0.8,0.0
7.0,0.6,1434661.6,5550160.0,138648.8,419702.4,10.4,136987.2,20.8,156944.0,14826.8,25434.6,32.2,59.8,6.0,1.8,0.0
7.8,0.0,1072112.0,5744831.2,138652.0,420856.8,14.4,0.0,60.8,24287.2,15205.4,29272.8,38.4,55.0,6.0,0.6,0.0
7.6,0.0,1071856.0,5758364.0,138657.6,417572.8,1.6,0.0,72.4,24447.2,14440.6,28687.0,36.8,56.0,6.2,0.4,0.0
8.0,0.2,1071856.0,5884098.4,138670.4,418189.6,8.0,0.0,49.6,21796.0,14713.4,26657.4,44.6,49.2,5.0,1.2,0.0
12.2,1.2,1071241.6,6087232.0,138820.8,415661.6,489.6,0.0,1108.0,8845.6,6252.4,11225.0,47.2,45.8,5.4,2.2,0.0
5.4,0.4,1071088.0,6361403.2,138828.0,421832.0,6.4,0.0,36.0,22380.0,15679.2,27580.6,40.2,54.0,5.0,0.8,0.0
8.2,0.0,1071600.0,6594912.0,138828.0,423839.2,35.2,28.0,61.6,21388.0,14316.6,25793.0,46.8,47.2,5.8,0.8,0.0
10.2,0.4,1071088.0,1490514.4,138828.0,419455.2,11.2,0.0,21.6,6357.6,4557.0,7717.2,34.2,58.6,5.8,1.2,0.0
14.8,1.8,1070780.8,6302917.6,138828.0,398558.4,54.4,0.0,148.8,2445.6,2142.8,3139.4,30.8,65.4,1.4,2.2,0.0
6.6,0.6,1123985.6,1098032.0,54540.0,329680.8,348.8,12200.0,6811.2,31727.2,14577.8,25443.6,23.6,66.4,7.6,2.8,0.0
14.0,0.4,1119932.8,3745728.8,101192.8,347910.4,168.0,0.0,1120.0,12665.6,8006.6,14737.2,25.6,58.0,11.6,5.4,0.0
6.6,0.2,1111263.2,2455446.4,113880.8,365338.4,948.8,0.0,3010.8,20319.2,13618.6,25839.0,23.4,65.0,9.8,2.0,0.0
5.2,0.0,1096617.6,3382779.2,128078.4,372321.6,236.0,0.0,257.6,23811.2,15714.6,31343.8,24.8,66.4,8.4,1.2,0.0
6.8,0.4,1095622.4,4261959.2,133053.6,375787.2,2673.6,0.0,4225.6,18465.6,13804.6,25351.8,28.6,63.2,6.8,1.8,0.0
13.8,0.2,1094342.4,4040183.2,134808.0,381683.2,72.8,0.0,96.8,21013.6,14311.8,27443.6,23.6,63.0,11.4,1.8,0.0
12.0,0.8,1093830.4,5362734.4,135163.2,359272.0,60.8,0.0,323.2,1884.8,1716.2,2749.8,31.8,57.6,5.8,4.4,0.0
6.4,0.6,1093420.8,3092214.4,135588.8,379532.8,159.2,0.0,198.4,16463.2,10754.0,20077.8,23.4,69.2,6.6,0.8,0.0
5.4,0.0,1092908.8,4036361.6,136633.6,385932.0,11.2,0.0,42.4,19949.6,14323.4,25957.8,25.6,65.0,7.8,1.6,0.0
6.0,0.0,1092448.0,5116230.4,136957.6,387634.4,21.6,0.0,79.2,20602.4,13966.0,27226.4,27.0,63.6,8.0,1.6,0.0
6.6,0.2,1091936.0,5262844.8,137072.0,387913.6,28.8,0.0,87.2,22489.6,14799.8,27683.6,29.8,61.8,7.6,1.2,0.0
6.8,0.0,1091680.0,5041439.2,137281.6,388408.8,33.6,0.0,61.6,19639.2,16117.4,30459.8,28.4,60.6,9.2,1.8,0.0
7.2,0.0,1075854.4,5019789.6,137322.4,389025.6,80.8,0.0,102.4,22633.6,16412.4,30583.2,28.2,61.6,9.2,1.4,0.0
8.0,0.0,1549967.2,3569691.2,137359.2,393423.2,10.4,151714.4,57.6,169731.2,13855.0,24423.4,30.0,59.8,8.0,2.6,0.0
6.0,0.4,1075363.2,4552392.8,137439.2,390291.2,108.8,0.0,299.2,21392.0,14489.8,26937.0,31.2,59.0,7.8,1.8,0.0
7.6,0.6,1075023.2,4709856.8,137700.0,395112.8,4.0,0.0,50.4,20198.4,14295.8,26347.6,32.0,59.2,7.8,1.2,0.0
6.4,0.0,1074248.8,4719153.6,137704.0,398547.2,95.2,0.0,183.2,24312.0,16278.8,30603.6,33.6,56.8,8.6,1.6,0.0
8.0,0.6,1073810.4,4709094.4,137728.0,398675.2,17.6,0.0,72.0,24743.2,16209.8,31359.0,31.2,58.8,9.0,1.2,0.0
5.8,0.2,1073723.2,5279460.0,137728.8,397550.4,4.8,0.0,56.8,18415.2,12162.2,22708.4,35.6,54.8,8.4,2.0,0.0
7.6,0.2,1073492.0,5352481.6,137732.0,400697.6,19.2,0.0,52.8,22571.2,15086.4,28166.0,34.0,57.0,8.2,1.4,0.0
5.8,0.4,1537623.2,5334221.6,138417.6,401295.2,627.2,168089.6,1860.0,184575.2,14982.8,24511.6,24.6,65.2,8.6,1.8,0.0
7.6,0.2,1070868.0,5444496.8,138431.2,403258.4,100.0,0.0,135.2,20500.8,14567.6,27204.8,39.4,50.8,8.6,1.4,0.0
6.4,0.0,1132996.0,5808336.0,138455.2,401382.4,11.2,28059.2,33.6,53428.8,16486.4,31723.8,33.8,57.2,8.0,1.4,0.0
7.6,0.4,1147381.6,5919060.0,138458.4,407529.6,4.0,53847.2,23.2,74621.6,16226.8,28585.4,36.6,51.8,9.6,2.2,0.0
6.6,0.4,1103581.6,6317661.6,138479.2,404720.0,6.4,52428.8,14.4,73329.6,15545.4,26650.8,33.6,55.6,8.6,2.0,0.0
5.6,0.2,1069540.0,6444829.6,138497.6,408064.8,0.0,0.0,48.8,25086.4,15876.6,30477.8,35.6,54.8,8.4,1.6,0.0
6.2,0.4,1069540.0,6633731.2,138512.8,405841.6,2.4,32.0,48.8,25772.8,17601.8,34319.0,43.0,46.8,9.2,1.6,0.0
5.6,0.4,1069284.0,3834785.6,138532.0,403676.8,3.2,0.0,24.8,24186.4,17091.2,34110.6,21.2,67.6,9.2,1.8,0.0
7.6,0.8,1165951.2,1599832.0,33512.8,269548.0,13479.2,45909.6,20609.8,62067.2,15773.8,24410.4,15.4,72.6,6.8,5.2,0.0
5.0,1.0,1104263.2,4290409.6,80751.2,357553.6,4281.6,0.0,6907.2,21855.2,15426.4,29835.0,22.8,65.6,9.0,3.0,0.0
5.8,0.8,1093204.0,5112586.4,117369.6,360834.4,40.8,0.0,70.4,25812.0,15438.6,30609.4,20.0,70.2,9.0,1.0,0.0
5.0,0.6,1192316.0,1943828.0,131416.8,362446.4,14.4,68858.4,44.8,89600.0,16284.4,30888.0,20.6,68.6,8.4,2.4,0.0
5.2,0.2,1236631.2,2212860.8,135959.2,364381.6,21.6,86515.2,78.8,103318.4,14777.4,25876.4,18.8,68.0,10.0,3.4,0.0
6.8,0.2,1069117.6,4556592.0,138243.2,368028.0,38.4,0.0,341.4,22036.8,16882.2,32966.8,23.2,66.8,8.4,1.6,0.0
8.0,0.0,1068794.4,4442924.0,139304.8,368878.4,68.0,0.0,94.4,27008.0,17035.6,34484.0,25.4,66.2,7.0,1.6,0.0
5.4,0.0,1068702.4,3211144.0,139703.2,367879.2,8.0,0.0,64.0,21798.4,15639.0,30480.4,32.6,58.6,7.6,1.2,0.0
7.2,0.2,1068388.0,4095232.8,139858.4,365152.8,14.4,0.0,58.4,25089.6,17378.8,33765.0,25.0,64.6,8.2,2.0,0.0
7.2,0.4,1068008.0,3349908.8,139927.2,367216.8,14.4,0.0,41.6,24402.4,16992.6,34090.6,30.6,60.2,7.2,1.8,0.0
7.4,0.2,1067896.0,4286792.8,140395.2,374052.0,0.0,0.0,31.2,25036.0,17786.8,34452.8,23.4,64.6,10.0,2.0,0.0
6.0,0.2,1067581.6,4011744.0,140431.2,372600.8,35.2,0.0,74.4,25908.0,17758.0,33452.8,23.2,65.4,9.6,1.6,0.0
3.8,0.4,1067284.8,5440702.4,140452.0,367571.2,8.0,0.0,51.2,18590.4,12616.8,23445.6,24.0,66.6,7.6,1.8,0.0
5.8,0.0,1066936.0,5101968.8,140467.2,371411.2,0.8,0.0,35.2,20322.4,15270.4,30875.6,23.0,66.6,8.4,2.2,0.0
7.6,0.2,1066832.0,4187112.8,140484.0,376562.4,20.0,0.0,60.0,24868.0,16994.0,33300.0,32.4,56.0,9.6,2.2,0.0
5.8,0.0,1066526.4,4447972.8,140504.8,373797.6,7.2,0.0,25.6,24726.4,17105.4,33390.6,30.6,58.4,9.8,1.8,0.0
8.2,0.4,1825876.8,4060972.8,140516.8,369992.0,6.4,190903.2,35.2,209000.8,14153.8,24989.0,20.8,69.4,7.8,2.4,0.0
6.0,0.0,1064408.8,5126745.6,140587.2,374412.0,10.4,0.0,59.2,25664.0,16472.2,32295.6,30.8,59.4,8.6,1.4,0.0
5.6,1.2,1208667.2,4785860.8,140607.2,374735.2,8.8,86926.4,55.2,104844.0,15953.6,28348.0,28.0,60.2,9.6,2.4,0.0
5.0,0.0,1059388.0,5302162.4,140624.0,375805.6,11.2,0.0,33.6,25664.0,17600.2,33095.4,33.4,55.2,9.4,1.8,0.0
5.2,0.0,1339868.8,5298811.2,140624.0,375618.4,2.4,111809.6,44.0,133885.6,14667.8,27935.2,23.4,67.8,7.4,1.6,0.0
5.6,0.0,1398625.6,5238430.4,140633.6,376364.0,5.6,153882.4,25.6,172184.8,14756.4,24679.4,27.6,60.2,8.8,3.2,0.0
6.6,0.2,1059944.0,5322832.0,140648.0,376674.4,4.8,0.0,17.6,25792.8,17409.6,32628.8,36.6,53.6,8.4,1.4,0.0
7.8,0.0,1059688.0,5571642.4,140648.0,376330.4,0.0,0.0,20.0,20555.2,15011.8,28792.8,40.8,49.8,7.6,1.8,0.0
7.8,0.2,1059688.0,5965806.4,140656.0,373140.0,49.6,0.0,76.0,26508.0,14795.6,30029.2,31.4,63.0,5.6,0.0,0.0
6.4,0.0,1133404.8,6274977.6,140672.0,374698.4,72.8,52428.8,88.0,69908.8,13716.4,23763.0,24.2,62.6,10.8,2.6,0.0
5.6,0.0,1058588.0,6450784.0,140693.6,378220.8,5.6,0.0,24.8,23330.4,14128.8,28844.4,32.4,56.8,10.0,1.2,0.0
6.0,0.6,1059100.0,6629675.2,140696.0,380022.4,0.0,52.8,21.6,23792.0,18233.2,35922.6,42.4,46.8,8.8,2.0,0.0
