ipc,context_switches(K/sec),cpu_migrations(/sec),page_faults(/sec),branches(M/sec),branch_misses(%),L1_dcache_loads(M/sec),L1_dcache_load_misses(%),r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%),avg-latency(ms)
0.85,7.258,21.527,16812.032,264.219,1.69,294.253,8.87,5.8,0.0,1157849.6,6182954.4,136304.0,424627.2,0.0,97748.0,6.4,116320.8,15819.4,26998.2,22.2,63.8,10.8,3.0,0.0,4.190269550243458
0.95,7.476,23.154,18073.6,261.272,1.53,380.791,6.76,7.0,0.0,1086266.4,6395104.0,136316.0,424298.4,11.2,57919.2,14.4,79425.6,16009.6,28231.2,26.4,59.8,10.4,3.2,0.0,4.691707882709533
0.26,10.113,11.217,1091.584,119.025,4.18,173.812,13.17,6.2,0.0,1069772.0,6593604.8,136342.4,427460.0,8.0,47.2,8.8,29339.2,20245.6,39356.8,40.6,48.2,9.2,1.8,0.0,3.44882537881282
0.71,6.42,17.956,41657.344,232.397,1.79,297.921,12.0,8.4,1.6,1113829.6,866181.6,87012.8,365140.0,76.0,40140.8,1453.8,62233.6,16737.4,28159.8,27.8,67.4,3.2,1.6,0.0,9.190553910516854
0.68,6.701,18.588,44533.76,215.866,2.01,279.181,13.3,9.4,0.2,1085144.8,1677233.6,83754.4,326442.4,224.8,1598.4,1869.6,25830.4,15861.2,29128.8,31.4,63.4,4.2,0.8,0.0,7.558016705691369
0.68,7.102,15.592,46727.168,204.705,2.12,264.009,14.09,7.0,1.0,1140646.4,2293918.4,72732.0,334384.8,391.2,0.0,2912.8,22939.2,15823.0,28299.2,32.0,62.0,5.2,1.0,0.0,7.374642814992393
0.73,6.749,15.809,39545.856,224.351,1.86,290.863,14.23,8.6,0.2,1118350.4,1701275.2,86987.2,341285.6,412.0,0.0,4112.4,23883.2,15037.6,27236.6,34.0,61.2,4.4,0.8,0.0,8.611539971301287
0.76,7.646,13.823,34573.312,233.103,1.9,305.885,13.15,7.8,0.0,1116302.4,2020316.0,121440.0,339739.2,211.2,0.0,265.6,25713.6,16565.6,30714.8,31.6,62.8,4.8,0.6,0.0,7.273423743970466
0.61,4.276,18.559,32684.032,136.316,2.09,174.607,14.84,9.8,0.0,1114408.0,3523978.4,132108.0,332856.8,180.8,0.0,244.8,12712.0,8954.2,15499.6,36.2,60.4,2.4,0.8,0.0,13.487862689154488
0.74,4.695,20.515,19287.04,182.327,1.75,234.69,12.47,10.0,0.2,1112667.2,3372498.4,134968.0,331160.8,33.6,0.0,718.8,13022.4,8754.4,15346.2,37.6,56.0,5.6,1.6,0.0,11.127720958447854
0.61,5.239,16.626,40853.504,160.109,2.0,203.94,14.64,9.6,0.4,1102171.2,3754984.8,137593.6,346402.4,3711.2,0.0,4396.6,13385.6,8860.6,15549.4,35.6,60.6,3.0,1.0,0.0,9.563547952703692
0.7,5.945,20.71,25942.016,198.429,2.2,256.226,13.18,9.0,0.4,1154181.6,2157643.2,139349.6,360507.2,6.4,37776.8,754.2,58756.0,15098.2,25909.6,32.6,61.8,4.8,1.0,0.0,8.015602389387837
0.63,5.606,17.315,37057.536,166.848,2.06,213.674,16.2,8.4,0.2,1095552.0,3149951.2,139841.6,360054.4,13.6,0.0,32.0,18996.0,12517.6,22322.6,34.0,62.2,3.4,0.4,0.0,10.076412232984014
0.65,4.562,20.105,24813.568,157.096,2.07,203.592,14.41,9.8,0.0,1095077.6,2901348.8,140220.8,366579.2,55.2,0.0,2126.8,14213.6,9267.2,16944.0,36.6,59.0,3.4,0.6,0.0,11.857606868932743
0.73,6.011,16.305,30128.128,209.818,1.81,269.029,12.9,10.0,1.0,1092992.8,4357799.2,140380.0,381767.2,101.6,0.0,443.6,20117.6,13519.4,23912.2,37.0,59.2,3.6,0.2,0.0,9.520783878508068
0.71,6.89,15.781,34699.264,210.137,1.95,270.09,13.69,9.4,0.6,1090879.2,4158619.2,140632.0,396492.8,876.8,0.0,1018.8,23605.6,14625.8,27040.8,34.2,61.0,4.2,0.8,0.0,8.193276944707652
0.74,6.733,18.936,32520.192,218.817,1.87,280.597,12.91,8.8,0.6,1077050.4,4864032.0,140648.0,402055.2,71.2,0.0,86.4,23042.4,14674.2,26891.4,36.4,58.2,4.6,0.8,0.0,8.049235869479437
0.75,6.192,14.531,21672.96,203.474,1.85,259.54,12.76,8.6,0.2,1076948.0,4459335.2,140688.8,396918.4,31.2,0.0,118.4,20976.0,13363.4,24336.2,37.8,58.8,3.2,0.4,0.0,8.734324930708192
0.7,6.129,15.86,30919.68,193.945,1.94,249.206,13.67,9.2,0.2,1074568.8,5020003.2,140696.8,403727.2,9.6,0.0,12.0,20520.0,13396.4,23978.8,37.0,58.4,4.0,0.8,0.0,8.781245302839825
0.74,7.189,13.735,28785.664,224.098,2.03,289.432,12.92,9.8,0.2,1074129.6,5409487.2,140705.6,406924.8,20.0,0.0,26.4,24868.0,14919.2,27949.8,37.2,58.0,4.4,0.2,0.0,6.5698278577704174
0.77,7.18,16.842,31838.208,218.111,2.04,307.319,11.63,9.4,0.8,1073814.4,5184591.2,140718.4,407927.2,4.0,0.0,4.0,24782.4,15961.6,29452.6,38.2,56.8,5.0,0.2,0.0,6.554774769016953
0.81,7.38,15.198,29217.792,202.45,2.17,350.586,9.93,8.6,0.2,1073712.8,5050912.8,140776.8,405673.6,35.2,0.0,281.0,23462.4,15884.4,28959.2,37.8,58.0,3.8,0.4,0.0,7.0788618528618
0.88,7.117,14.699,25426.944,195.951,2.39,407.001,8.38,8.0,0.0,1073269.6,5069494.4,141024.8,415321.6,28.8,0.0,813.4,23609.6,15744.2,27939.6,38.4,57.4,3.8,0.2,0.0,6.821832830452946
0.91,7.126,20.096,19297.28,191.742,2.19,400.841,7.85,8.8,0.2,1072856.8,4906664.0,141128.0,417678.4,32.0,0.0,59.2,24878.4,14538.8,27835.8,40.4,53.4,5.4,0.8,0.0,7.21338194056395
0.89,6.526,18.606,18957.312,189.521,2.08,383.496,7.88,8.0,0.0,1072912.0,5101359.2,141132.0,415127.2,8.0,0.0,9.6,22501.6,14373.2,26131.4,44.2,52.6,2.8,0.4,0.0,8.876504898071289
0.89,7.258,19.273,16173.056,209.417,2.16,386.346,8.42,10.0,0.2,1072656.0,5569537.6,141144.0,421070.4,20.0,0.0,20.8,23641.6,14505.4,28137.8,43.2,52.2,4.4,0.6,0.0,6.469764112783224
1.0,5.974,21.551,14671.872,227.895,1.72,414.518,6.99,8.2,0.2,1072400.0,5659638.4,141145.6,418489.6,64.0,0.0,64.0,22828.0,12783.4,24419.6,42.6,52.6,4.2,0.6,0.0,8.317390526548007
1.12,6.448,18.489,12076.032,282.323,1.39,538.951,5.82,8.2,0.4,1072144.0,5706782.4,141151.2,416214.4,20.0,0.0,20.0,21866.4,14921.2,26739.0,46.4,49.6,3.6,0.6,0.0,7.724450515197204
1.11,6.948,16.467,9507.84,279.607,1.46,523.336,5.97,8.4,0.2,1071990.4,6011291.2,141152.8,418320.8,14.4,0.0,42.4,25200.0,14011.6,27654.4,41.8,52.6,5.6,0.2,0.0,7.904078144776193
1.07,6.264,15.528,9620.48,249.777,1.47,467.985,6.31,7.4,0.0,1071632.0,6122235.2,141172.0,420980.8,12.0,0.0,40.8,23019.2,15143.8,27739.4,46.8,49.4,3.4,0.0,0.0,9.1098389603842
0.91,5.694,18.23,13937.664,239.402,1.49,259.634,9.98,8.0,0.2,1071376.0,6434642.4,141176.0,422826.4,11.2,0.0,20.8,19652.0,12339.4,22542.6,42.0,52.6,4.8,0.6,0.0,9.679602656717083
0.56,7.103,17.018,907.593,172.472,2.44,227.0,12.13,7.6,0.6,1069952.0,6589544.8,141180.0,419261.6,0.0,30.4,0.0,24282.4,15683.6,29523.8,49.8,45.0,5.0,0.6,0.0,7.243352184272591
0.62,5.668,22.633,40546.304,180.656,2.19,233.926,13.48,8.0,0.0,1073349.6,1108056.8,113540.8,373884.8,24.8,3462.4,161.0,22164.8,13711.8,24118.4,29.8,62.8,6.0,1.4,0.0,7.741106710126323
0.63,6.5,19.369,44334.08,195.174,2.12,252.791,13.55,8.2,1.0,1095711.2,1591136.0,58448.8,330674.4,24.0,4976.0,3260.0,29467.2,14484.4,28176.0,25.6,66.2,7.6,0.8,0.0,7.487114597944434
0.64,6.282,17.54,42120.192,196.938,2.02,254.151,14.77,8.8,0.0,1146862.4,1489638.4,63704.8,315464.0,154.4,997.6,3208.8,21915.2,14371.2,25448.4,31.2,61.8,6.0,1.2,0.0,7.531646208547468
0.64,6.303,15.123,43101.184,183.61,2.03,237.078,15.48,7.8,0.0,1150680.8,2036008.8,62265.6,302328.8,236.8,0.0,1224.4,20410.4,13812.8,24979.0,29.8,63.0,6.4,1.2,0.0,8.301758667245446
0.72,6.764,14.488,31687.68,210.933,1.91,275.764,12.58,9.8,0.2,1142898.4,1881708.8,105117.6,341320.8,293.6,0.0,383.2,21163.2,14814.4,27361.2,33.2,59.4,7.0,1.0,0.0,6.73039112026844
0.72,7.297,14.027,36066.304,223.211,1.95,293.825,12.72,7.8,0.4,1119244.0,3074720.0,122124.8,346907.2,3372.0,0.0,5014.4,22548.8,15611.6,29137.8,28.6,64.6,5.8,1.0,0.0,6.751376229363519
0.71,6.413,16.939,30033.92,201.78,1.85,262.073,12.93,8.0,0.0,1099788.0,2805226.4,129560.8,372031.2,27.2,0.0,48.0,19826.4,13793.0,24816.8,34.6,59.2,5.4,1.2,0.0,7.839129641165142
0.71,6.897,16.825,34065.408,207.848,1.98,268.328,12.78,7.0,0.6,1099532.0,4407236.0,132620.0,371633.6,16.8,0.0,24.8,22074.4,14715.6,27364.4,32.8,60.8,6.0,0.8,0.0,6.215363400499893
0.69,6.733,16.571,34768.896,198.934,2.04,259.662,13.57,6.2,0.8,1096460.0,3664378.4,133943.2,385823.2,122.4,0.0,495.2,21996.0,14336.4,26426.2,32.2,61.8,5.2,0.8,0.0,6.828694245809846
0.7,5.951,20.191,29471.744,198.711,1.96,259.42,12.54,8.6,0.2,1095436.0,3115196.0,134731.2,387372.0,21.6,0.0,22.4,19283.2,12055.0,22593.4,32.4,61.2,5.4,0.6,0.0,7.195667344696668
0.72,7.865,15.65,36917.248,225.814,1.94,294.178,12.98,8.6,0.0,1095180.0,4471149.6,134899.2,394544.8,25.6,0.0,27.2,26576.0,16445.0,31258.2,33.0,60.0,6.4,0.6,0.0,6.030784526341399
0.69,7.148,19.433,32563.2,199.808,2.14,258.537,13.71,7.6,0.0,1094668.0,4790092.8,134972.0,394532.0,79.2,0.0,79.2,23272.0,16113.4,29570.8,31.8,61.6,6.0,1.2,0.0,5.896990278125864
0.7,7.155,21.944,32148.48,205.351,2.08,267.646,13.03,5.8,0.2,1094668.0,5048206.4,134991.2,390428.8,9.6,0.0,13.6,22611.2,14978.4,28014.6,33.8,59.6,5.8,1.2,0.0,5.921345218839381
0.68,5.287,29.852,17579.008,191.268,2.19,248.255,11.38,9.2,0.0,1207109.6,3777856.0,135480.0,407517.6,131.2,66728.0,994.4,83535.2,12313.8,20776.8,33.0,61.0,4.8,1.6,0.0,7.542796769932885
0.68,6.614,28.895,31287.296,187.117,2.17,242.808,12.76,8.2,0.0,1083877.6,5653247.2,135491.2,410166.4,4.0,0.0,4.8,20393.6,13945.4,25421.4,34.4,59.8,5.2,0.8,0.0,6.214039807492587
0.68,6.749,19.531,28240.896,191.699,2.24,249.714,12.95,7.4,0.8,1082317.6,5482710.4,135505.6,433121.6,57.6,0.0,77.6,18875.2,13621.0,26685.2,35.8,59.0,4.2,0.8,0.0,5.886810216632277
0.69,6.832,14.903,38108.16,206.745,1.94,265.992,13.39,7.2,0.2,1082195.2,5107321.6,135526.4,424087.2,6.4,0.0,36.8,22946.4,14646.4,26748.0,32.2,61.0,5.8,1.0,0.0,6.963445472938813
0.74,7.387,12.816,29757.44,185.224,2.32,312.051,10.66,5.8,0.0,1081883.2,4994757.6,135532.0,436005.6,5.6,0.0,8.0,22925.6,16310.8,29225.2,35.0,59.0,5.4,0.8,0.0,5.888264165177561
0.75,6.414,18.283,28676.096,172.526,2.16,288.795,10.19,8.2,0.2,1081489.6,5226400.8,135536.0,438253.6,15.2,0.0,20.0,21064.8,13373.6,25233.2,34.0,59.6,5.8,0.8,0.0,7.759928085643392
0.75,6.758,15.572,26158.08,161.842,2.41,296.218,10.15,7.4,0.0,1076717.6,5324768.8,135548.0,434247.2,103.2,0.0,103.2,22317.6,14445.6,26688.8,34.6,58.0,6.2,0.8,0.0,6.897943301808547
0.96,7.522,14.549,21308.416,222.999,1.9,428.186,7.41,7.6,0.0,1076566.4,5169675.2,135548.0,436524.8,0.0,0.0,28.8,25571.2,15225.0,29788.6,38.8,54.0,7.0,0.8,0.0,6.377398714106134
0.88,5.935,15.692,15138.816,232.101,1.62,358.61,7.85,7.2,0.2,1681756.0,5079340.8,135548.0,433293.6,11.2,151518.4,28.8,169927.2,13398.4,21861.6,32.6,60.0,5.6,1.8,0.0,8.86645401723286
0.91,6.713,14.324,22006.784,214.133,1.86,377.376,7.88,8.6,0.2,1069034.4,5659933.6,135557.6,439184.0,116.8,0.0,117.6,21614.4,13909.0,26785.2,37.8,56.2,5.4,0.6,0.0,7.529746633551201
1.11,7.905,13.863,14141.44,273.896,1.6,537.479,5.99,6.6,0.8,1068984.0,5590408.0,135564.0,441234.4,0.8,0.0,2.4,25433.6,16454.4,30787.4,38.8,55.0,5.6,0.8,0.0,5.325168821546766
1.15,8.029,16.064,11467.776,298.384,1.43,585.726,5.47,6.8,0.2,1068728.0,5663248.8,135572.8,440540.8,3.2,0.0,4.8,21799.2,16995.4,31503.4,41.0,51.8,6.4,1.0,0.0,5.679406522573511
1.17,8.159,13.321,11770.88,297.503,1.52,618.927,5.44,7.0,0.4,1068204.8,5899328.8,135580.8,436451.2,20.0,0.0,20.8,25652.0,17914.8,32506.6,42.4,50.2,6.4,0.8,0.0,5.479300979280123
1.1,7.5,15.949,14860.288,326.985,1.26,433.501,7.25,9.8,0.0,1067752.0,6204322.4,135586.4,434308.0,0.8,0.0,2.4,24122.4,16691.8,30308.0,40.4,53.2,5.8,1.0,0.0,6.497147282179877
1.05,7.426,17.713,19012.608,308.817,1.36,427.579,7.38,7.6,1.0,1067752.0,6372087.2,135600.0,444307.2,7.2,0.0,12.0,26120.0,15860.8,30399.0,37.4,56.6,5.6,0.4,0.0,6.352173308678927
0.5,8.231,18.151,1183.744,165.943,2.75,223.748,12.45,8.0,0.0,1067752.0,6576038.4,135605.6,437705.6,18.4,48.8,18.4,26192.8,17497.8,32743.0,48.6,43.4,6.8,1.0,0.0,5.577597507210665
0.59,5.627,54.622,26790.912,181.518,2.41,243.595,10.82,10.4,0.6,1234147.2,187644.8,32460.8,286605.6,5442.4,92586.4,20210.6,107412.8,16470.6,22631.8,16.8,76.2,2.6,4.4,0.0,7.521321513272887
0.62,6.512,63.378,25518.08,182.005,2.02,246.11,11.55,7.8,0.2,1329927.2,293768.8,31992.8,320068.8,7557.6,70111.2,15393.4,85463.2,15924.8,24240.6,23.6,65.0,5.0,6.6,0.0,7.192539082442542
0.66,6.631,43.67,28422.144,216.28,2.49,287.38,11.86,8.0,0.0,1192591.2,1053800.0,42492.8,313649.6,1962.4,27276.8,11308.6,45133.6,14909.8,26438.2,25.8,66.4,5.8,2.0,0.0,6.332404006748542
0.66,8.212,36.079,48734.208,218.539,2.1,291.881,14.08,7.0,0.8,1134248.0,3776477.6,93252.8,345314.4,1591.2,0.0,4479.2,23111.2,16340.0,33110.4,26.0,65.8,7.0,1.6,0.0,4.399103184264107
0.67,8.126,41.675,50152.448,230.984,2.11,303.049,13.69,6.8,0.0,1125396.0,4680956.0,125671.2,356153.6,322.4,0.0,1523.0,24662.4,15938.0,32268.8,27.4,65.0,6.8,1.0,0.0,4.241122889215235
0.68,8.204,55.624,46954.496,228.307,2.09,303.102,13.17,6.6,0.0,1124428.8,4119817.6,136840.0,356111.2,100.0,0.0,128.0,24275.2,15408.2,32278.2,26.6,67.0,6.0,0.4,0.0,4.122224951937436
0.67,8.055,38.02,46104.576,220.645,2.16,292.23,13.48,8.2,0.2,1121527.2,4274340.0,140117.6,366767.2,71.2,0.0,97.6,21816.8,15784.0,31723.8,29.4,63.2,6.4,0.8,0.0,4.163223807392558
0.66,7.539,40.342,40292.352,200.965,2.13,262.296,13.82,6.8,0.0,1120081.6,5126469.6,141191.2,365033.6,184.0,0.0,224.0,24645.6,15476.2,30599.4,26.4,66.8,6.6,0.8,0.0,4.897590753983478
0.69,7.546,35.079,25901.056,203.642,2.23,267.679,13.39,7.0,0.0,1115819.2,4020068.0,141598.4,371142.4,3036.8,0.0,4661.6,23079.2,14710.0,29347.4,28.6,66.0,5.2,0.4,0.0,4.391593772882611
0.76,8.247,23.775,22872.064,202.786,2.22,325.557,11.0,6.4,0.8,1103765.6,3836213.6,141725.6,371025.6,8.0,0.0,9.6,22690.4,17124.0,32730.4,28.4,61.6,8.4,1.6,0.0,4.479499853958107
0.65,5.708,36.545,23468.032,212.955,1.87,276.023,11.16,7.6,0.0,1401562.4,3379375.2,141765.6,373685.6,31.2,138836.8,36.0,155037.6,14221.6,22754.2,25.2,66.0,7.0,2.0,0.0,6.1607502813946295
0.73,5.784,43.091,18646.016,205.002,2.08,335.63,8.31,6.8,0.0,1602900.0,2781211.2,141780.0,372479.2,6.4,165821.6,6.4,182300.0,13695.8,24035.8,27.0,64.2,6.6,2.4,0.0,6.078390514149386
0.62,7.173,18.103,34086.912,171.802,2.37,226.928,13.57,6.4,0.4,1097158.4,5098501.6,141783.2,375443.2,59.2,0.0,59.2,20516.0,15824.8,30567.2,27.8,62.4,8.6,1.6,0.0,5.259331067403157
0.65,5.644,21.94,18980.864,193.495,2.0,248.913,10.76,6.2,0.8,1362911.2,4052194.4,141797.6,373569.6,40.8,119650.4,41.6,133709.6,13336.8,21471.0,24.2,66.0,7.6,2.8,0.0,6.446427030113123
0.75,6.393,15.773,19921.92,143.652,2.6,289.359,9.25,7.2,0.2,1095932.0,4215273.6,141815.2,373624.8,4.8,0.0,4.8,17004.8,13045.8,24744.6,33.0,57.8,8.0,1.2,0.0,6.01968674387114
0.77,8.157,18.526,35424.256,169.016,2.53,378.37,8.82,7.6,0.0,1095333.6,4617218.4,141829.6,378310.4,121.6,0.0,252.8,23106.4,16626.8,32254.8,27.2,63.0,8.6,1.0,0.0,5.022294152231895
0.81,8.249,14.529,28957.696,152.434,2.78,407.7,7.6,8.0,0.2,1095040.0,4226632.0,141836.0,382514.4,92.0,0.0,106.0,23562.4,17322.4,32688.6,30.4,59.4,9.4,1.0,0.0,4.857528731347676
0.85,7.809,25.626,28122.112,160.59,2.7,434.336,6.99,7.4,0.2,1094672.8,4312171.2,141853.6,380196.0,3.2,0.0,12.8,22194.4,16268.0,32248.6,35.8,57.0,6.8,0.8,0.0,4.7408765483750654
0.95,7.37,28.046,22440.96,197.293,2.1,445.925,6.67,9.0,0.0,1082744.0,4431336.0,141925.6,400306.4,44.8,0.0,60.0,23335.2,15631.4,30421.8,32.2,59.6,7.4,0.8,0.0,5.301697290017477
0.84,7.279,22.816,28912.64,171.506,2.36,404.961,7.36,6.2,0.6,1072449.6,4806017.6,142073.6,400000.0,14.4,8498.4,44.0,31228.8,15779.4,31048.4,31.0,59.6,8.2,1.2,0.0,5.643752284516069
1.0,6.604,18.717,17511.424,201.303,1.81,419.07,6.33,6.8,0.6,1049658.4,5020684.0,142140.8,400526.4,48.0,0.0,1236.0,22204.0,14468.4,27207.8,38.6,54.2,7.0,0.8,0.0,6.33823317150737
0.97,7.515,16.735,23317.504,218.068,1.85,428.331,6.77,7.0,0.2,1049412.0,5436563.2,142225.6,411814.4,42.4,0.0,67.2,23527.2,15619.2,29330.4,33.4,56.8,8.4,1.4,0.0,5.154479615057458
1.14,8.606,13.886,17837.056,287.896,1.52,595.413,5.25,7.2,0.0,1049316.0,5525032.8,142232.8,411979.2,9.6,0.0,12.0,26580.8,17460.4,34175.6,34.4,55.2,8.8,1.6,0.0,4.716714848504116
1.24,8.217,12.906,11035.648,305.616,1.38,674.248,4.41,6.8,0.4,1048878.4,5311754.4,142240.0,410938.4,3.2,0.0,10.4,24132.0,16583.8,32115.8,39.8,50.6,8.0,1.8,0.0,4.762797363232732
1.31,7.926,16.015,5987.328,302.923,1.37,703.613,4.08,7.0,0.0,1048470.4,5548463.2,142248.0,412087.2,79.2,0.0,81.6,24790.4,16592.6,31743.4,41.2,48.6,8.4,2.0,0.0,5.028073619676116
1.09,8.08,15.108,19233.792,267.777,1.56,559.841,5.45,6.4,0.6,1048422.4,5852155.2,142556.0,417330.4,0.0,0.0,0.0,26034.4,16408.2,32808.4,37.0,53.0,8.2,1.6,0.0,5.013556384721328
1.09,7.734,16.987,23611.392,329.527,1.27,396.055,7.48,5.6,0.0,1048576.0,6215006.4,142564.0,410304.8,0.0,0.0,3.2,23707.2,16202.0,30374.0,36.0,56.2,6.8,1.2,0.0,4.971248395802765
0.96,6.058,37.531,15191.04,254.013,1.46,358.103,6.97,6.6,0.8,1083505.6,6382751.2,142564.0,408991.2,11.2,44377.6,18.4,62930.4,14714.8,23733.2,33.8,55.4,7.8,3.0,0.0,6.627125766395864
0.36,8.068,13.394,1138.688,126.123,3.35,174.119,12.93,6.0,0.2,1047987.2,6570412.8,142564.0,415012.0,63.2,39.2,72.8,24417.6,16982.2,31337.4,43.4,47.8,7.2,1.4,0.0,4.869023507291621
0.49,4.588,42.297,27454.464,147.793,2.19,192.445,12.7,6.6,0.0,1252472.0,294115.2,51650.4,341304.8,448.8,116439.2,1723.2,126296.8,14580.8,18454.4,15.0,74.4,5.4,5.0,0.0,7.532820030672466
0.48,5.728,41.905,15890.432,146.005,2.87,210.568,9.52,8.8,0.8,1280148.0,111676.0,22955.2,255426.4,34443.2,97610.4,51216.2,110040.8,16467.8,22856.8,9.2,77.8,4.2,9.2,0.0,8.999684551456669
0.62,7.989,21.478,38100.992,203.718,2.01,273.544,12.62,5.8,0.2,1138104.8,3327481.6,28399.2,259021.6,1030.4,4601.6,8280.4,27800.8,16243.0,30936.8,18.2,72.4,7.4,2.4,0.0,4.991608793590587
0.61,7.979,21.217,44432.384,193.268,2.24,258.236,14.18,6.6,0.2,1122741.6,4335709.6,94984.0,310636.8,284.0,0.0,1487.2,25128.0,15709.8,30727.0,19.8,71.2,7.6,1.4,0.0,4.355780087238134
0.59,7.916,15.68,45512.704,192.595,2.19,254.337,13.9,6.4,0.0,1105692.0,3722312.8,122549.6,327460.8,1968.8,0.0,2002.4,23328.0,16093.2,31129.6,22.2,68.0,7.8,2.0,0.0,4.3920202458158455
0.6,8.393,16.895,46984.192,197.053,2.29,261.681,13.92,4.4,0.0,1103336.8,4087013.6,133806.4,333776.0,103.2,0.0,113.6,22932.8,16259.8,32263.6,26.0,63.2,9.2,1.8,0.0,4.03672147680212
0.56,7.648,20.935,44656.64,171.728,2.69,229.016,15.48,6.6,1.0,1102415.2,4023308.0,138633.6,338976.8,40.0,0.0,1045.2,22208.8,15560.8,30739.2,23.6,68.0,6.8,1.8,0.0,4.6917073230415065
0.66,6.683,23.558,24561.664,230.262,1.76,298.906,9.69,6.4,1.4,1764592.0,3032381.6,140115.2,346222.4,190.4,187984.0,205.6,206596.0,14258.4,25494.2,18.4,70.4,8.4,2.8,0.0,5.258689428630628
0.57,8.583,17.38,42286.08,178.834,2.51,237.362,14.01,6.4,0.6,1097336.8,5151687.2,141154.4,351779.2,2464.0,0.0,8422.2,22496.8,16131.6,33918.2,23.6,66.6,8.4,1.8,0.0,4.404047497224493
0.62,7.67,22.02,47285.248,158.263,2.54,270.613,11.98,5.4,0.4,1093572.8,3992210.4,141615.2,379836.0,14.4,0.0,14.4,24364.8,15168.6,31218.8,25.0,66.0,8.0,1.4,0.0,4.853812885670527
0.83,8.182,20.624,25231.36,165.255,2.49,398.726,7.54,6.4,0.0,1092156.0,3354035.2,141773.6,382598.4,14.4,0.0,15.2,21596.8,17054.2,32572.0,28.2,60.4,9.4,2.0,0.0,4.3613784096457735
0.63,6.204,54.176,23847.936,194.499,2.15,287.465,9.5,5.2,1.2,1594550.4,3043585.6,141812.8,381368.8,44.8,177773.6,69.6,196307.2,14894.6,24878.2,18.4,72.4,6.8,2.6,0.0,4.843282969202094
0.93,8.045,36.071,22486.016,149.085,2.67,487.44,5.8,6.2,0.6,1084577.6,2963961.6,141843.2,385561.6,71.2,0.0,99.2,27062.4,14931.8,31098.8,34.0,57.4,7.8,1.0,0.0,4.695394536951087
0.91,8.6,38.882,39048.192,176.455,2.59,534.938,6.32,6.6,1.0,1085056.0,3426870.4,141868.0,385520.8,15.2,0.0,36.0,22493.6,16964.2,34435.6,34.4,56.2,8.0,1.6,0.0,3.8267073543039793
0.86,7.483,44.917,23954.432,244.666,1.83,453.632,6.55,6.4,0.4,1674296.0,3795590.4,141888.0,382359.2,5.6,184485.6,5.6,204596.8,14521.4,27493.6,24.6,65.8,7.6,2.0,0.0,4.272594676218285
0.94,8.053,40.158,36852.736,195.917,2.26,508.189,6.38,5.2,0.2,1082880.8,4239788.0,141900.8,384049.6,57.6,0.0,78.4,25767.2,16480.6,33175.4,35.4,56.0,7.4,1.2,0.0,3.9415705917227983
1.03,8.338,48.692,28261.376,227.277,1.99,510.872,6.2,7.4,0.2,1083172.0,4020896.8,142216.0,393330.4,16.0,0.0,18.4,25895.2,15955.8,33192.8,33.2,58.0,7.6,1.0,0.0,3.780117691165269
0.97,7.822,52.903,35650.56,203.651,2.07,466.637,6.63,5.4,0.0,1082916.0,4558868.0,142250.4,387995.2,27.2,0.0,27.2,23715.2,15424.8,31047.0,35.4,57.2,6.0,1.6,0.0,4.201664653957183
0.96,7.163,89.727,25263.104,207.868,2.11,473.02,6.06,5.6,0.2,1136261.6,4415516.0,142252.0,392386.4,6.4,40253.6,11.2,60484.8,15691.0,29709.2,30.8,62.2,5.4,1.6,0.0,4.383695849381665
1.2,8.04,62.077,33410.048,285.543,1.42,654.979,4.97,6.8,0.0,1075668.0,4910400.0,142262.4,397323.2,8.0,0.0,81.2,25632.0,15314.0,31940.6,40.8,51.8,6.4,1.2,0.0,4.599451195342854
1.22,7.826,46.012,24496.128,294.588,1.44,655.867,4.68,8.0,0.0,1075523.2,5224805.6,142268.0,391961.6,22.4,0.0,24.8,27484.8,15437.8,30878.4,35.4,58.6,5.6,0.8,0.0,4.186855338821037
1.15,7.864,22.58,20803.584,290.676,1.34,585.806,4.82,5.6,0.0,1075422.4,5301046.4,142290.4,391961.6,6.4,0.0,8.8,24632.8,15624.8,31730.6,32.4,58.6,7.6,1.6,0.0,4.819258232975312
1.22,7.581,35.463,18226.176,294.107,1.35,651.759,4.32,6.0,0.2,1073056.0,5448940.0,142300.0,401230.4,46.4,0.0,47.2,22662.4,15136.2,29629.2,36.6,54.6,7.2,1.4,0.0,4.807832246794161
1.43,7.429,42.756,8099.84,310.694,1.2,766.48,3.4,6.4,0.2,1072800.0,5270581.6,142303.2,408348.8,0.0,0.0,0.8,23225.6,14770.8,29785.2,43.6,48.4,6.8,1.2,0.0,4.97075712700586
1.26,7.606,32.304,16500.736,297.471,1.39,711.112,4.09,5.4,0.0,1072800.0,5683776.8,142309.6,402772.0,0.0,0.0,3.2,23210.4,15810.0,30785.6,42.4,49.4,6.6,1.4,0.0,4.260480192085488
1.19,7.602,31.097,26298.368,367.131,1.1,503.76,5.79,6.8,0.0,1072748.8,6060467.2,142320.0,404933.6,26.4,0.0,40.0,23259.2,15195.2,30093.2,33.8,58.2,7.0,1.4,0.0,4.5437364527635085
