r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%)
7.0,0.4,1459730.4,3078232.8,40324.8,329416.0,2080.8,0.0,8175.2,11348.0,7607.2,13402.2,23.0,66.4,6.0,4.0,0.0
6.4,0.2,1369055.2,2764316.8,97567.2,375684.8,1436.0,0.0,1633.6,21369.6,10703.6,20282.4,20.4,70.4,8.2,1.0,0.0
7.4,0.0,1359378.4,3847391.2,122049.6,377020.0,517.6,0.0,625.6,20073.6,10945.4,20025.2,23.4,66.4,8.8,1.2,0.0
8.4,0.2,1348144.0,2892355.2,131023.2,426075.2,562.4,0.0,575.2,18400.8,10482.8,18678.8,18.4,71.6,8.2,1.4,0.0
5.0,0.2,1345289.6,4732920.0,135742.4,435080.8,520.0,0.0,520.0,19585.6,11514.4,20696.6,23.0,67.2,8.4,1.6,0.0
6.0,0.0,1466669.6,2424771.2,137803.2,437958.4,499.2,71412.0,499.2,85649.6,10289.0,16001.0,22.2,66.6,8.8,2.2,0.0
5.8,0.2,1339686.4,3937476.8,138852.8,436392.0,358.4,0.0,406.4,19168.8,10488.6,19124.4,25.2,65.8,8.2,0.8,0.0
7.4,0.2,1332155.2,4694750.4,139328.8,441707.2,1400.8,0.0,1417.0,19585.6,11314.4,20087.8,27.2,64.0,7.4,1.6,0.0
5.8,0.4,1327777.6,4355590.4,139581.6,442643.2,629.6,0.0,1560.8,19832.8,11566.0,20786.6,25.8,66.0,7.0,1.2,0.0
6.8,0.6,1324270.4,3904545.6,139750.4,442484.0,792.8,0.0,1175.2,23448.8,12312.0,22804.2,25.0,65.0,9.2,1.2,0.0
5.0,0.4,1320500.0,4612928.0,139797.6,447463.2,544.0,0.0,548.8,19931.2,11345.6,20577.2,24.6,64.6,9.2,1.8,0.0
6.6,0.0,1317720.0,4062889.6,139842.4,448161.6,692.8,0.0,1349.6,19594.4,11107.6,20316.4,26.4,63.4,8.8,1.4,0.0
5.8,0.2,1312462.4,4856808.8,139856.0,453901.6,1349.6,0.0,2104.0,20711.2,11540.4,20728.4,26.4,65.2,7.6,0.8,0.0
7.0,0.2,1309033.6,3736658.4,139864.0,452939.2,508.8,0.0,530.4,20272.0,11341.6,20444.0,37.6,52.2,8.8,1.8,0.0
7.8,0.2,1303447.2,3976973.6,139868.0,452614.4,479.2,0.0,479.2,20609.6,11758.2,21401.6,34.0,56.6,8.4,1.0,0.0
7.2,0.2,1301012.8,4439729.6,139875.2,453315.2,496.8,0.0,498.4,20401.6,11742.2,21526.6,38.4,52.8,7.8,1.4,0.0
5.4,0.6,1297931.2,4656997.6,139879.2,459551.2,677.6,0.0,1496.4,21859.2,11686.6,21747.4,35.2,57.6,6.6,1.2,0.0
6.8,0.2,1293160.8,4848657.6,139901.6,456168.8,1083.2,0.0,1108.8,18664.8,10765.4,19227.8,36.2,55.8,6.8,1.2,0.0
8.8,0.4,1289189.6,5033546.4,139915.2,462684.8,462.4,0.0,468.8,20264.0,11302.2,20380.6,34.6,56.4,8.0,1.0,0.0
6.8,0.2,1286789.6,5312792.0,139921.6,460417.6,448.8,0.0,448.8,20428.8,11517.8,20655.8,36.0,55.2,7.4,1.0,0.0
5.8,0.0,1283824.0,5239106.4,139943.2,462312.8,468.8,0.0,506.4,19789.6,10704.0,19726.6,37.8,53.4,8.0,1.2,0.0
6.0,0.2,1281256.0,5339732.0,139956.0,468215.2,454.4,0.0,457.6,21125.6,11899.0,21656.4,37.4,52.6,8.4,1.8,0.0
5.0,0.4,1273031.2,5399204.0,140108.8,464724.8,384.8,0.0,384.8,18928.0,11311.4,21559.4,41.6,48.8,8.2,1.2,0.0
6.0,0.4,1270847.2,5773892.8,140120.0,468780.0,420.0,0.0,420.0,21369.6,11698.8,21600.8,42.0,49.6,7.2,1.2,0.0
8.0,0.2,1315528.8,5980706.4,140128.0,463898.4,3372.0,26599.2,3492.0,44231.2,10823.6,18537.0,36.6,53.2,8.8,1.6,0.0
7.2,0.2,1254312.0,6250232.8,140135.2,463545.6,336.0,0.0,339.2,18680.8,10316.8,18794.8,35.4,56.0,7.6,1.4,0.0
5.0,0.0,1252150.4,6391988.8,140144.0,466415.2,431.2,54.4,431.2,20805.6,12682.6,23817.8,41.6,45.6,10.8,2.0,0.0
7.2,2.8,1490816.8,132744.8,31296.0,368692.8,3186.4,110847.2,10152.2,119684.8,12979.2,15272.6,6.0,79.2,3.6,11.4,0.0
7.2,0.0,1242212.0,3720261.6,50328.8,397646.4,340.0,0.0,638.4,17257.6,9541.4,17641.2,16.8,74.0,8.4,1.4,0.0
6.8,1.2,1332389.6,1405142.4,36232.0,267478.4,24429.6,37068.8,26562.8,51420.0,11939.2,18473.2,11.6,74.8,7.2,6.4,0.0
5.6,0.2,1296257.6,3328906.4,77854.4,314678.4,1149.6,0.0,2084.6,19713.6,11271.2,20138.6,15.8,73.2,9.6,2.0,0.0
7.4,0.8,1294056.0,2739081.6,104952.0,318714.4,459.2,0.0,1455.8,18244.0,9781.8,18082.2,13.0,76.8,8.8,1.4,0.0
4.8,1.2,1289038.4,2585842.4,120040.8,332915.2,2953.6,0.0,3760.0,18915.2,11043.2,20023.4,14.4,73.2,10.4,2.2,0.0
6.0,0.2,1278235.2,4047580.0,130281.6,337892.0,453.6,0.0,454.4,21245.6,11363.4,21185.4,20.8,68.4,9.2,1.8,0.0
6.0,0.6,1274907.2,4648071.2,134837.6,343813.6,398.4,0.0,398.4,18566.4,12083.6,21938.0,19.4,69.8,9.4,1.4,0.0
5.6,0.4,1272603.2,4482579.2,136756.0,344604.0,383.2,0.0,476.0,21519.2,11971.0,21722.2,19.2,68.2,10.8,1.6,0.0
5.2,0.0,1268424.0,4263024.8,137432.0,349253.6,470.4,0.0,470.4,20678.4,12038.6,21865.8,20.4,67.4,10.6,2.0,0.0
6.8,0.2,1265936.0,4863754.4,137768.8,352141.6,337.6,0.0,572.8,19451.2,11149.0,19981.4,20.4,67.4,10.4,2.0,0.0
5.0,0.4,1264075.2,3745027.2,137928.8,353227.2,322.4,0.0,1624.4,21158.4,11326.4,21194.6,21.6,65.0,12.0,1.2,0.0
5.6,0.2,1261736.0,4208582.4,138035.2,356253.6,403.2,0.0,404.0,22585.6,12005.4,22489.6,21.2,66.6,10.6,1.8,0.0
4.8,0.2,1260000.0,3784356.0,138111.2,354218.4,158.4,0.0,172.8,22452.8,12027.4,22459.2,28.8,59.4,10.8,1.2,0.0
6.2,0.0,1259145.6,4563236.0,138168.8,356452.8,81.6,0.0,182.0,20069.6,10833.2,19970.6,21.0,68.2,10.0,1.0,0.0
7.2,0.4,1258045.6,4023925.6,138182.4,363938.4,257.6,0.0,271.6,17072.8,10949.6,20145.8,29.8,57.8,10.8,1.6,0.0
5.0,0.4,1256843.2,4357629.6,138196.8,362484.8,57.6,0.0,76.8,22268.0,12972.0,23514.4,27.6,60.6,9.6,2.0,0.0
5.2,1.0,1877709.6,4081208.0,138201.6,363329.6,332.8,147550.4,332.8,159980.8,9325.0,15235.0,17.4,69.6,10.4,3.0,0.0
5.6,0.2,1252648.8,4929081.6,138275.2,372340.8,1200.0,0.0,8826.8,21310.4,12499.2,22848.6,29.4,58.4,9.8,2.2,0.0
5.8,0.2,1246750.4,4899519.2,138452.0,396973.6,627.2,0.0,691.2,21453.6,12753.6,22814.4,28.6,58.6,11.0,1.8,0.0
7.8,0.6,1905850.4,4618861.6,138580.0,395872.8,74.4,142076.0,99.2,155276.0,8316.4,13216.4,19.0,71.8,7.2,2.4,0.0
5.4,0.0,1403634.4,5001022.4,138581.6,403883.2,267.2,79785.6,267.2,94126.4,10787.0,17337.0,22.0,65.4,10.4,2.2,0.0
7.0,0.4,1242664.0,5230087.2,138587.2,403408.8,50.4,0.0,52.0,20060.8,10664.8,19598.8,34.6,55.0,9.4,1.2,0.0
4.4,0.2,1242152.0,5240861.6,138634.4,408152.0,19.2,0.0,19.2,19239.2,10432.8,18962.8,36.2,53.0,9.4,1.4,0.0
7.8,0.2,1433320.0,5519243.2,138766.4,404954.4,322.4,96908.8,428.8,111940.0,9809.6,15485.2,24.8,64.4,8.2,2.6,0.0
3.8,0.2,1238680.0,5857444.0,138798.4,409557.6,428.0,0.0,430.4,21042.4,11491.6,21054.0,36.2,53.6,8.4,2.0,0.0
4.6,0.0,1236427.2,6052993.6,138815.2,412342.4,442.4,0.0,442.4,22082.4,12062.0,22230.8,29.8,60.6,8.4,1.0,0.0
4.8,0.6,1234146.4,6244277.6,138825.6,411318.4,417.6,0.0,417.6,17603.2,11496.6,21107.2,33.8,54.6,9.8,2.0,0.0
9.0,0.2,1232098.4,6455956.8,138837.6,410930.4,402.4,37.6,403.2,20423.2,11838.6,20958.2,48.0,48.0,3.4,0.4,0.0
10.2,0.2,1255407.2,918966.4,84537.6,345579.2,315.2,22916.0,5939.2,40535.2,11472.4,17997.2,28.4,67.2,2.6,1.8,0.0
7.8,1.0,1364893.6,1411165.6,61156.0,326323.2,622.4,5857.6,3708.8,23392.0,11089.8,18595.8,31.8,63.2,3.8,1.2,0.0
9.2,0.0,1339389.6,1729648.0,55877.6,385070.4,439.2,80.0,799.6,19420.0,10850.6,19326.0,30.6,65.0,4.0,0.6,0.0
8.4,0.4,1381239.2,1838775.2,60539.2,351184.0,431.2,0.0,2235.2,17848.8,10744.4,18495.4,31.4,65.0,3.0,0.8,0.0
7.8,0.2,1350093.6,2074955.2,101760.8,367042.4,458.4,0.0,786.4,18916.8,11080.2,19382.8,33.2,62.8,3.6,0.6,0.0
8.4,0.4,1352285.6,1672531.2,122699.2,377249.6,712.8,9748.8,871.2,27161.6,10777.6,17989.2,33.4,62.8,3.4,0.6,0.0
7.2,0.2,1339919.2,3474443.2,131281.6,384200.8,388.8,0.0,508.8,19025.6,11575.2,19902.4,33.6,61.4,4.4,1.0,0.0
7.2,0.2,1334634.4,2861528.8,135471.2,398137.6,415.2,0.0,1245.6,17948.8,10692.6,18551.2,34.6,61.8,3.4,0.6,0.0
8.8,0.0,1325004.8,3435480.8,137488.8,409122.4,1213.6,0.0,1213.6,20632.0,11329.0,20215.0,35.4,60.6,3.8,0.4,0.0
6.8,0.2,1321936.8,3871529.6,138552.0,408537.6,526.4,0.0,803.8,19206.4,11055.8,19715.8,34.8,62.0,3.0,0.2,0.0
9.0,0.0,1314244.0,4520984.8,138980.0,412783.2,452.0,0.0,948.6,21527.2,11418.6,21125.4,34.2,61.4,4.2,0.2,0.0
9.8,0.2,1311327.2,4212276.8,139187.2,421050.4,1360.8,0.0,3492.2,18145.6,11559.2,19781.4,32.6,63.0,3.8,0.8,0.0
10.6,0.0,1287452.8,4881039.2,139370.4,487233.6,2172.0,0.0,4640.6,19237.6,11666.0,20168.6,37.6,59.0,3.0,0.8,0.0
8.4,0.4,1256047.2,4756119.2,139427.2,499464.8,6231.2,0.0,7224.4,19480.8,11553.8,20888.8,33.8,61.8,3.2,1.2,0.0
8.0,0.6,1250869.6,4892244.8,139462.4,500755.2,332.8,0.0,361.4,19403.2,11551.2,20007.8,37.0,59.2,3.2,0.6,0.0
9.4,0.4,1248772.0,4861891.2,139487.2,500061.6,354.4,0.0,354.4,19348.0,11636.4,20270.2,37.4,58.0,4.0,1.0,0.0
10.6,0.2,1241136.8,5050736.8,139496.8,498399.2,2840.8,0.0,2916.0,19920.8,10825.6,19695.8,33.2,61.6,4.4,0.6,0.0
8.2,0.0,1230088.0,5261207.2,139544.0,513927.2,2320.8,0.0,2343.2,17287.2,10770.4,19808.6,36.0,60.0,3.6,0.2,0.0
7.0,0.4,1225133.6,4529311.2,139564.0,511136.0,289.6,0.0,291.2,18207.2,10635.8,18447.0,40.0,56.4,3.4,1.0,0.0
8.8,0.2,1223279.2,4618195.2,139590.4,519986.4,356.0,0.0,356.0,19688.8,11297.4,19453.2,41.6,54.4,3.8,0.6,0.0
9.0,0.2,1221652.0,4970896.8,139601.6,519152.8,220.0,0.0,257.6,16741.6,9204.4,16303.4,39.2,57.4,3.0,0.6,0.0
7.4,0.2,1219568.0,5065108.0,139608.0,521921.6,243.2,0.0,279.6,19892.0,11608.0,20198.6,43.8,51.6,4.2,0.4,0.0
9.6,0.4,1217657.6,5410360.8,139609.6,519620.0,352.0,0.0,478.8,19148.8,11069.4,19402.2,43.8,52.8,2.8,0.6,0.0
11.0,0.4,1215537.6,5562156.8,139612.0,517770.4,325.6,0.0,325.6,18879.2,11119.0,19359.0,41.6,54.6,3.2,0.4,0.0
7.4,0.2,1213973.6,5485736.0,139624.0,524012.0,215.2,0.0,221.6,18711.2,10446.4,18649.0,44.6,52.0,2.8,0.6,0.0
8.6,0.2,1305416.0,5697221.6,139629.6,520620.0,172.8,39683.2,172.8,51898.4,9264.6,13108.0,36.4,58.0,4.4,1.6,0.0
5.8,0.8,1211772.0,5938184.8,139636.0,519352.0,323.2,3824.8,323.2,22600.8,11923.2,20430.0,40.4,55.0,4.0,0.6,0.0
11.2,0.2,1234258.4,6142433.6,139644.0,519257.6,290.4,19168.0,292.8,35171.2,10775.4,16989.4,38.2,56.8,4.4,1.0,0.0
8.4,0.4,1208737.6,6336616.8,139648.0,522015.2,316.8,41.6,316.8,20948.0,11875.8,21214.8,46.4,46.6,6.6,0.4,0.0
9.4,0.0,1209144.0,2274924.8,139667.2,526784.0,317.6,2449.6,317.6,21422.4,10602.0,19072.0,29.0,64.6,5.8,0.8,0.0
8.0,2.2,1232896.0,571820.8,71799.2,413783.2,561.6,23274.4,6044.8,36633.6,10566.4,15180.8,25.0,67.2,3.8,4.2,0.0
9.2,0.2,1339738.4,1055171.2,37409.6,354636.0,1752.8,20165.6,9715.4,36780.8,11266.8,18322.8,30.2,63.2,4.4,2.4,0.0
7.0,0.6,1379740.8,3472939.2,71501.6,376976.8,1900.8,0.0,3686.8,18612.8,10970.8,19370.6,29.8,65.2,4.4,1.0,0.0
6.0,0.0,1365404.8,3119258.4,110386.4,394339.2,3129.6,0.0,3315.2,16548.8,11333.6,20202.4,29.0,65.8,4.2,1.2,0.0
8.2,0.4,1338803.2,4145798.4,126959.2,401846.4,506.4,0.0,589.0,19076.0,10972.4,19541.6,31.2,61.8,6.0,1.0,0.0
8.0,0.6,1324672.0,4199668.8,134349.6,434301.6,1676.8,0.0,2054.0,20004.0,11848.6,21271.4,30.6,62.4,6.2,1.2,0.0
7.4,0.2,1320473.6,3832374.4,137122.4,439988.0,561.6,0.0,944.8,19839.2,12237.0,20764.8,27.4,66.8,4.6,0.6,0.0
10.8,0.2,1317368.8,4238159.2,138406.4,443257.6,404.0,0.0,568.8,19459.2,10556.8,19317.2,29.2,65.0,5.4,0.8,0.0
9.4,0.4,1315320.8,4477777.6,139004.8,435118.4,466.4,0.0,480.0,17049.6,11498.2,20397.8,32.6,60.8,5.0,1.4,0.0
7.6,0.0,1304159.2,3293280.8,139288.8,455850.4,505.6,0.0,1384.2,18428.0,10176.2,17906.8,30.8,64.0,4.6,0.6,0.0
6.2,0.6,1301496.8,4219020.8,139384.8,456831.2,462.4,0.0,604.8,19127.2,11231.0,19877.8,30.6,63.6,5.0,1.0,0.0
7.0,0.6,1298634.4,5126340.0,139420.8,459980.0,423.2,0.0,472.2,17752.0,9738.8,17741.6,33.0,61.8,4.6,0.6,0.0
6.6,0.4,1296580.0,5326758.4,139440.0,457740.0,337.6,0.0,337.6,19500.0,11381.8,20201.0,32.0,62.6,5.0,1.0,0.0
8.0,0.0,1288568.8,4737296.0,139456.0,457430.4,3568.0,0.0,4932.8,19418.4,11832.8,20982.0,33.4,61.4,4.0,0.8,0.0
6.8,0.2,1278255.2,4644095.2,139474.4,463926.4,424.8,0.0,428.0,19801.6,10784.6,19839.0,35.4,58.8,5.2,0.8,0.0
7.8,0.6,1275380.0,4658692.8,139501.6,470219.2,415.2,0.0,500.8,18756.8,11300.2,19783.6,34.6,58.0,6.6,1.0,0.0
6.8,0.8,1273024.8,4558842.4,139507.2,470128.0,413.6,0.0,449.6,21968.0,11435.2,21409.8,33.6,59.0,6.8,1.0,0.0
8.6,0.6,1270912.8,4192196.8,139528.0,467170.4,421.6,0.0,436.6,18545.6,10937.4,19449.0,41.4,52.6,5.4,1.0,0.0
7.0,0.2,1268680.8,4639253.6,139550.4,467001.6,400.8,0.0,401.6,20296.8,10655.4,19611.4,36.4,57.2,5.8,0.6,0.0
9.4,0.2,1266928.0,4986253.6,139572.0,466034.4,400.0,0.0,400.0,19661.6,11834.2,20727.2,42.6,52.0,4.8,0.6,0.0
9.0,0.2,1264889.6,5014424.8,139580.0,468982.4,364.0,0.0,364.0,19873.6,11288.0,19929.6,41.6,53.0,5.2,1.0,0.0
8.0,0.2,1262991.2,5375087.2,139588.8,468548.8,343.2,0.0,345.6,19337.6,10658.6,19267.4,39.8,54.8,5.2,0.8,0.0
6.8,0.0,1260784.8,5429191.2,139604.8,466593.6,548.0,0.0,780.8,19774.4,10801.6,20144.6,39.4,54.2,5.6,1.0,0.0
7.8,0.2,1258422.4,5576588.0,139616.8,474470.4,381.6,0.0,398.4,20592.0,11277.4,20993.6,40.0,53.8,5.6,0.8,0.0
7.2,0.2,1256259.2,5683048.0,139628.0,474981.6,389.6,0.0,389.6,20852.8,11245.4,20972.2,44.4,49.2,5.4,0.8,0.0
7.4,0.2,1254134.4,6051058.4,139643.2,474778.4,517.6,0.0,564.0,17721.6,11255.6,20799.6,41.2,52.8,5.2,1.0,0.0
8.2,0.6,1289176.8,6173663.2,139676.0,475917.6,956.0,52428.8,1011.2,66396.8,11375.8,15880.0,35.0,59.8,3.4,1.2,0.0
6.8,0.0,1248041.6,6400630.4,139681.6,474765.6,543.2,51.2,545.6,25095.2,13128.4,24666.8,46.2,43.6,9.0,1.2,0.0
8.4,4.2,1343915.2,308556.0,31971.2,300092.0,1900.8,58576.0,16906.6,68732.8,10576.0,13626.8,14.2,76.4,2.4,6.8,0.0
6.8,2.0,1462515.2,759225.6,20755.2,252951.2,5270.4,50984.0,18005.0,62801.6,10807.6,13923.0,15.8,75.0,4.4,4.8,0.0
6.2,0.6,1496508.0,1990551.2,72968.0,293382.4,552.8,31353.6,1859.0,48068.8,10744.2,17791.2,19.6,72.2,6.4,1.8,0.0
8.6,0.8,1417319.2,1835046.4,100961.6,362335.2,6890.4,4951.2,10349.8,23183.2,12588.2,20648.6,18.6,72.6,7.0,2.2,0.0
6.0,0.2,1512448.0,1643204.8,116026.4,396217.6,728.0,57095.2,904.8,71992.0,10444.2,16093.6,19.4,71.0,7.6,2.2,0.0
7.2,0.6,1398460.8,3867648.8,126252.8,406716.0,3332.0,0.0,3825.4,18096.8,10984.4,19540.4,23.6,66.2,8.4,2.4,0.0
6.0,0.6,1364474.4,4041904.0,131392.0,418110.4,578.4,0.0,581.6,17452.8,10377.0,18525.4,25.0,67.0,6.8,1.0,0.0
6.4,0.2,1360786.4,3251820.0,133947.2,424246.4,495.2,0.0,495.2,19252.0,11204.6,20164.8,24.6,66.4,7.8,1.2,0.0
6.0,0.2,1534849.6,2702734.4,135016.8,433276.0,385.6,81516.8,386.4,95092.8,10316.8,14778.8,24.0,67.4,6.4,2.8,0.0
6.4,0.0,1352636.8,4498621.6,135730.4,430936.0,551.2,0.0,555.2,23859.2,12684.2,23416.4,24.8,65.2,9.0,1.0,0.0
7.6,0.2,1345728.0,5205016.8,136084.0,443396.8,482.4,0.0,482.4,20104.0,11733.6,20966.4,26.0,66.8,6.2,1.0,0.0
5.8,0.4,1343011.2,4535814.4,136279.2,434421.6,524.8,0.0,525.6,20468.8,11137.0,20883.2,26.2,64.4,8.4,1.0,0.0
6.8,1.0,1340729.6,3748188.8,136374.4,439925.6,521.6,0.0,521.6,18604.8,10248.0,18780.8,32.0,59.0,8.2,1.2,0.0
6.4,0.6,1337722.4,4213810.4,136400.0,439913.6,542.4,0.0,546.4,21012.0,10595.8,20395.6,25.8,64.8,8.6,0.8,0.0
7.6,0.2,1332615.2,4089583.2,136466.4,447732.0,989.6,0.0,1838.0,20399.2,11972.6,21049.6,30.4,61.0,7.2,1.2,0.0
7.8,0.0,1330761.6,4442580.8,136504.0,444528.8,455.2,0.0,460.0,19210.4,10298.0,18846.2,28.6,63.2,7.6,1.0,0.0
7.4,0.2,1328206.4,3893330.4,136657.6,449273.6,520.8,0.0,2274.0,20456.8,11664.8,21072.6,37.2,55.2,6.8,1.2,0.0
5.2,0.0,1325768.0,4540576.0,136672.0,457924.0,422.4,0.0,422.4,15953.6,10256.6,18688.2,30.0,60.8,8.0,1.4,0.0
6.2,0.2,1323468.0,4655765.6,136688.8,453648.8,470.4,0.0,470.4,19759.2,10891.2,19943.2,33.8,56.0,8.4,1.6,0.0
8.4,0.2,1321477.6,4954948.0,136692.0,454860.0,424.0,0.0,431.2,22916.8,12192.8,22576.8,34.6,56.8,7.4,1.2,0.0
4.8,0.6,1310791.2,4846934.4,136872.0,478016.8,432.0,0.0,434.4,20818.4,11708.4,21072.0,34.2,57.6,7.0,1.2,0.0
5.8,0.4,1308362.4,5240096.0,136872.8,476958.4,401.6,0.0,411.2,21788.8,11898.6,21725.0,36.8,54.2,7.8,1.4,0.0
5.2,0.4,1306308.0,5412262.4,136880.0,477708.0,447.2,0.0,449.6,18014.4,10958.0,19324.2,33.2,58.4,6.8,1.4,0.0
5.0,0.0,1303899.2,5225904.0,136885.6,482240.8,403.2,0.0,407.2,24330.4,12335.2,23198.0,37.4,52.4,9.4,1.2,0.0
6.4,0.2,1301654.4,5379468.0,136892.0,476260.8,449.6,0.0,449.6,22390.4,11834.8,22166.4,38.6,51.2,9.4,1.0,0.0
5.6,0.0,1293300.0,5758629.6,136896.0,479394.4,512.0,0.0,614.0,18912.8,11095.8,19954.4,40.2,47.8,10.0,1.4,0.0
8.2,0.6,1290705.6,6046892.0,136896.0,481860.8,474.4,0.0,474.4,19392.0,11227.4,20310.8,36.0,52.0,10.2,2.2,0.0
7.8,0.2,1315143.2,6224895.2,136905.6,485787.2,397.6,26214.4,400.0,41151.2,11613.6,18141.4,31.0,59.0,8.2,2.4,0.0
4.6,1.0,1284969.6,6414743.2,136914.4,484442.4,532.0,64.0,532.8,26651.2,13331.2,25284.4,44.2,42.8,11.8,1.2,0.0
9.2,1.4,1533825.6,107834.4,6862.4,333992.8,5612.8,105214.4,14208.8,112168.8,12483.2,13111.2,5.8,78.0,2.6,13.6,0.0
4.6,3.0,1417676.0,1958627.2,23884.8,282848.0,17656.0,35452.8,28586.2,48232.8,12822.6,17667.6,11.4,73.8,6.8,8.4,0.0
7.0,0.4,1460528.8,2345306.4,70205.6,283984.8,18766.4,31420.0,28562.8,47525.6,13505.2,18761.8,15.8,74.0,6.4,3.8,0.0
5.0,0.0,1430450.4,4241147.2,105495.2,365291.2,877.6,0.0,1900.0,18006.4,10534.8,18664.8,18.4,71.6,8.4,1.6,0.0
4.2,0.2,1358258.4,2510448.8,122742.4,386328.8,607.2,0.0,783.2,20596.0,11335.4,20902.0,20.6,67.8,10.0,1.6,0.0
6.4,0.0,1342386.4,3607745.6,131059.2,386078.4,569.6,0.0,696.8,17932.8,11497.8,21339.2,19.8,68.2,9.6,2.0,0.0
9.4,0.0,1665588.8,2390907.2,134098.4,387770.4,436.8,125551.2,438.4,139899.2,10555.0,15599.8,15.8,74.6,6.8,3.0,0.0
6.6,0.0,1336402.4,4637022.4,135504.8,397616.0,560.0,0.0,705.0,22389.6,11546.8,21758.8,20.4,68.6,9.4,1.4,0.0
5.8,0.8,1333257.6,4301773.6,136116.8,392554.4,575.2,0.0,656.8,19364.8,10214.2,19109.2,19.0,71.0,8.4,1.4,0.0
4.8,0.6,1329119.2,4175041.6,136559.2,394830.4,526.4,0.0,528.8,22460.8,12499.6,23156.8,19.6,69.8,9.2,1.8,0.0
5.8,0.2,1325634.4,4117888.0,136675.2,398667.2,409.6,0.0,632.8,23971.2,11813.8,22510.2,20.2,67.4,11.4,1.2,0.0
6.0,0.2,1322592.8,4610888.0,136747.2,401181.6,632.0,0.0,632.8,22072.8,12931.0,23167.6,20.6,66.4,11.4,1.8,0.0
5.6,1.2,1319558.4,3966247.2,136876.8,398252.8,641.6,0.0,643.2,22627.2,13539.6,24077.6,22.6,63.2,12.2,2.0,0.0
6.2,0.2,1315188.0,4851056.0,136912.0,390633.6,3046.4,0.0,3420.8,18321.6,11174.6,19558.6,19.0,68.8,10.2,1.8,0.0
7.6,0.0,1298404.8,3911035.2,137070.4,423489.6,2297.6,0.0,8382.2,19297.6,11349.8,20740.8,24.4,64.4,9.2,2.2,0.0
4.4,0.2,1294823.2,4123350.4,137134.4,430356.0,527.2,0.0,528.8,21375.2,12524.4,23750.4,25.2,61.6,11.4,1.6,0.0
6.0,0.4,1785501.6,3884120.8,137168.0,425581.6,419.2,146484.0,478.4,160168.8,9462.8,14566.8,19.0,70.2,8.0,3.0,0.0
5.8,0.2,1290420.0,4749097.6,137168.0,431022.4,502.4,0.0,502.4,22983.2,12453.4,22862.2,27.2,60.6,11.2,1.2,0.0
4.8,0.8,1288309.6,4706335.2,137172.8,429228.0,476.8,0.0,520.8,17268.8,11265.0,20865.0,28.4,59.4,10.4,1.8,0.0
5.4,0.0,1285588.8,5073916.0,137198.4,430184.0,378.4,0.0,378.4,21570.4,11843.0,21905.6,29.6,58.6,10.6,1.6,0.0
6.0,0.4,1283411.2,5036206.4,137215.2,428863.2,376.8,0.0,380.8,21872.8,11261.6,20995.4,28.6,58.6,11.8,1.0,0.0
4.0,0.4,1281260.8,5144420.8,137240.0,430238.4,471.2,0.0,473.6,20999.2,12399.4,22617.6,30.8,56.0,11.0,2.2,0.0
5.2,0.8,1279054.4,5252266.4,137251.2,428288.0,479.2,0.0,482.4,19009.6,13029.8,23518.2,29.8,57.0,11.6,1.6,0.0
5.4,0.2,1276840.8,5196925.6,137259.2,427949.6,398.4,0.0,400.0,23053.6,12023.6,22537.2,37.0,49.6,11.8,1.8,0.0
5.0,0.4,1275710.4,5493113.6,137264.0,430747.2,452.8,0.0,484.0,18630.4,10610.4,19150.0,38.4,49.0,10.4,2.4,0.0
4.6,0.2,1273025.6,6037824.8,137275.2,425882.4,475.2,0.0,484.8,17320.8,11601.8,20543.6,31.8,55.0,11.6,1.8,0.0
4.2,0.0,1270853.6,6091793.6,137289.6,426687.2,416.0,0.0,421.6,20660.0,11841.4,21786.0,30.0,58.0,10.2,1.6,0.0
5.2,0.4,1315873.6,6245282.4,137296.0,423584.8,396.8,52428.8,400.0,67870.4,12145.0,18235.6,20.4,63.6,10.8,4.6,0.0
8.4,0.6,1266516.8,6460301.6,137316.8,427464.8,372.0,40.0,402.4,21796.8,12740.4,22487.0,50.2,45.6,4.0,0.6,0.0
9.2,0.4,1271145.6,1246936.0,111006.4,409751.2,289.6,6043.2,923.4,24572.8,10814.0,18873.2,31.0,64.6,3.4,1.0,0.0
8.6,0.4,1268743.2,875136.0,34444.0,326379.2,290.4,11078.4,3825.4,28310.4,10836.8,17734.0,32.2,63.8,3.2,0.8,0.0
8.8,0.2,1317926.4,1330527.2,53662.4,343323.2,337.6,9580.0,1491.8,27128.0,10523.2,17889.8,31.8,64.6,3.0,0.8,0.0
10.4,0.2,1434056.0,2720008.0,63273.6,368313.6,1962.4,55343.2,12610.6,68612.0,9444.6,14883.0,29.8,65.2,3.0,1.6,0.0
7.4,0.2,1320288.0,1764231.2,102504.0,392932.8,472.8,0.0,584.8,21048.0,10803.6,20633.6,29.6,65.2,4.6,0.4,0.0
6.8,0.6,1324340.0,2243096.0,123303.2,397832.0,576.8,6331.2,746.8,25192.8,11826.4,19782.0,34.2,62.0,3.4,1.0,0.0
