r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%)
8.4,0.2,1293112.8,4337054.4,138726.4,519617.6,4.0,0.0,31.2,27567.2,22011.0,44470.8,32.8,65.2,2.4,0.0,0.0
10.0,0.2,1308732.8,4266168.8,138793.6,530900.8,20.0,16910.4,64.0,44019.2,19480.0,36588.6,39.2,56.4,3.6,1.0,0.0
8.6,0.0,1290840.0,4966352.0,138860.8,530353.6,0.0,0.0,23.2,27960.8,18204.8,39009.8,35.4,61.4,3.2,0.2,0.0
8.8,0.2,1509824.0,5289841.6,138912.8,534475.2,71.2,65640.0,115.2,89928.8,16905.0,37607.2,35.4,61.2,3.0,0.4,0.0
9.6,0.4,1642076.0,5129724.8,138984.8,535861.6,12.8,124933.6,56.0,144039.2,16473.0,28228.0,39.6,57.0,2.4,0.4,0.0
10.4,0.0,1448197.6,5553564.0,139026.4,535401.6,10.4,82960.8,41.6,106281.6,17533.8,34195.6,39.6,56.6,3.8,0.8,0.0
7.6,0.2,1299187.2,5674618.4,139077.6,541600.8,16.8,8943.2,38.4,34704.0,20775.8,40381.6,39.6,57.8,2.4,0.2,0.0
9.8,0.4,1366880.8,5944169.6,139144.8,544958.4,6.4,51419.2,27.2,73906.4,17754.4,36186.4,37.0,60.6,2.4,0.4,0.0
9.4,0.0,1289556.0,6218578.4,139217.6,546555.2,26.4,0.0,52.0,26884.0,21373.8,40126.4,36.6,59.6,3.4,0.4,0.0
10.4,0.0,1615144.8,119865.6,36399.2,263526.4,2092.0,155540.8,15811.8,171922.4,19391.4,27675.0,22.0,74.4,1.8,1.8,0.0
11.2,0.4,1646704.0,170622.4,33437.6,266932.0,19668.0,113154.4,30950.4,131315.2,20558.0,28420.0,25.6,70.0,2.4,2.2,0.0
12.4,0.8,1436824.0,1891897.6,93899.2,315341.6,28448.8,40750.4,54032.4,62370.4,19409.0,34950.0,25.0,69.8,2.8,2.2,0.0
7.0,0.2,1389212.0,4150400.0,125858.4,407963.2,1298.4,0.0,3689.6,27112.8,19097.0,40161.0,29.4,67.0,2.8,0.8,0.0
8.4,0.0,1378255.2,4230162.4,137487.2,418924.0,748.0,0.0,898.4,26246.4,18743.0,39932.6,29.8,66.2,3.8,1.0,0.0
8.0,0.2,1363496.0,4277842.4,140136.0,429502.4,4282.4,0.0,4330.4,26133.6,19221.2,42624.6,27.4,67.6,4.8,0.6,0.0
7.0,0.8,1853842.4,3028733.6,141146.4,437531.2,1296.0,155964.8,1786.4,174978.4,18336.0,37783.0,29.6,67.2,2.6,0.8,0.0
8.6,0.4,1329481.6,4379942.4,141508.8,446085.6,60.8,0.0,112.0,26272.0,19409.6,44377.8,32.8,62.6,4.2,0.8,0.0
7.8,0.0,1329128.0,4042460.0,141681.6,447853.6,50.4,0.0,91.2,27432.8,19822.2,41698.8,32.0,62.8,4.6,1.0,0.0
8.4,0.2,1328632.8,4935988.0,141832.8,451249.6,96.8,0.0,216.0,26797.6,20846.2,40502.2,31.0,65.0,3.6,1.0,0.0
9.2,0.2,1324650.4,4690816.0,141956.0,453878.4,21.6,0.0,60.8,27088.0,19461.6,41100.2,28.2,67.2,4.4,0.4,0.0
6.8,0.0,1321148.8,4836656.8,142016.8,470692.8,33.6,0.0,56.8,26781.6,19721.6,45339.0,31.2,63.8,4.2,0.6,0.0
7.8,0.6,1320765.6,3960687.2,142073.6,473705.6,24.8,0.0,60.8,27431.2,20196.8,44189.8,33.0,62.2,4.4,0.6,0.0
8.6,0.0,1320354.4,3228243.2,142131.2,477030.4,92.0,0.0,369.4,26940.0,22207.2,41194.6,33.6,61.8,4.2,0.6,0.0
7.4,0.0,1319932.0,3965441.6,142204.0,478969.6,6.4,0.0,31.2,29218.4,20802.4,41686.6,30.8,64.2,4.6,0.8,0.0
8.4,0.4,1317655.2,3428046.4,142280.8,490436.8,17.6,0.0,37.6,27073.6,20982.0,44202.8,31.4,64.0,4.4,0.4,0.0
7.6,0.0,1317383.2,3871374.4,142372.0,491972.0,13.6,0.0,56.8,26614.4,20816.2,46339.8,33.0,62.0,4.4,0.8,0.0
10.6,0.4,1315020.8,4129913.6,142435.2,497304.0,13.6,0.0,32.8,30300.8,19548.2,41082.6,33.4,61.4,4.8,0.4,0.0
10.2,0.0,1314756.0,4478344.0,142470.4,497466.4,56.8,0.0,112.8,27288.0,20872.0,46618.2,31.4,64.2,3.8,0.6,0.0
9.8,0.2,1314350.4,5162125.6,142509.6,501245.6,15.2,0.0,48.0,28195.2,21606.8,43651.8,34.4,61.8,3.4,0.8,0.0
6.8,0.0,1314208.8,5038019.2,142582.4,507034.4,6.4,0.0,50.4,21472.8,20071.8,42403.4,34.2,62.2,2.8,0.6,0.0
8.4,0.0,1313624.8,5391976.8,142628.8,509264.0,37.6,0.0,64.8,28460.0,21469.4,43552.0,35.8,59.0,4.6,0.8,0.0
7.8,0.0,1313399.2,5449628.0,142649.6,503659.2,20.8,0.0,48.0,27016.8,19941.4,43494.0,35.2,59.2,5.0,1.0,0.0
7.8,0.0,1313250.4,5368449.6,142708.0,511592.0,9.6,0.0,89.6,29112.0,19324.8,45359.4,36.2,59.8,3.4,0.2,0.0
8.0,0.4,1312759.2,5497506.4,142865.6,513628.8,96.8,0.0,494.2,27538.4,19426.8,41409.6,35.4,61.0,3.4,0.4,0.0
6.6,0.4,1304036.0,5688416.0,143210.4,534423.2,12.8,0.0,39.2,23702.4,19262.8,42163.8,36.8,58.8,4.0,0.8,0.0
6.6,0.0,1303933.6,6096048.8,143266.4,530971.2,8.0,0.0,44.0,27466.4,20409.2,42561.0,35.0,60.8,3.6,0.8,0.0
7.8,0.8,1335742.4,6272252.8,143268.0,537673.6,0.8,29364.0,8.8,53458.4,19681.2,42142.8,30.6,66.2,3.0,0.4,0.0
12.0,1.6,1570920.0,110744.0,33157.6,315185.6,12837.6,129507.2,21417.4,143848.0,19619.6,28676.8,15.8,79.6,1.2,3.2,0.0
9.4,2.6,1701650.4,825268.0,24396.0,316087.2,33548.0,86276.0,41483.4,98846.4,18936.0,25525.6,17.8,74.8,1.8,5.8,0.0
7.8,0.4,1379734.4,4510022.4,47630.4,264135.2,1519.2,13144.8,17974.4,37637.6,19722.4,41241.0,25.4,70.0,3.8,1.0,0.0
8.8,0.4,1346147.2,5070048.8,113437.6,379568.8,289.6,0.0,2885.0,27387.2,21505.2,43681.6,25.4,68.2,5.6,1.2,0.0
7.6,0.2,1323568.0,5187837.6,131449.6,390372.8,163.2,0.0,241.6,27720.0,21451.4,42087.4,25.2,68.8,5.4,1.0,0.0
8.4,0.2,1312833.6,5518782.4,136920.8,399082.4,73.6,0.0,132.8,25781.6,20138.6,47987.2,25.6,69.2,5.0,0.8,0.0
6.2,0.2,1311216.8,3003349.6,138986.4,410127.2,30.4,0.0,74.4,30804.0,20026.6,48220.2,26.2,68.0,5.2,0.8,0.0
7.0,0.2,1309766.4,4576983.2,139721.6,415016.0,153.6,0.0,228.0,26642.4,20093.2,43775.6,24.4,70.6,4.2,1.0,0.0
8.4,0.2,1307144.0,4294171.2,140012.0,415227.2,32.8,0.0,73.0,28443.2,21293.4,43210.8,22.0,73.8,3.8,0.8,0.0
7.6,0.2,1306178.4,3555460.8,140160.8,425264.0,64.0,0.0,519.2,30025.6,23084.0,50821.0,25.2,70.4,4.0,0.8,0.0
9.4,0.2,1802061.6,2865514.4,140233.6,428883.2,40.0,155592.0,66.4,175828.0,17962.0,34223.0,24.4,71.2,3.0,1.2,0.0
8.8,0.4,1304371.2,2807304.8,140276.0,439244.0,62.4,0.0,105.6,30414.4,20667.0,47385.0,31.8,63.4,3.8,0.6,0.0
7.4,0.2,1303923.2,3320539.2,140351.2,444020.8,7.2,0.0,53.6,29560.0,20819.0,45012.0,31.8,63.2,4.4,1.0,0.0
7.0,0.0,1303544.8,3411229.6,140433.6,447003.2,29.6,0.0,56.8,30648.0,21412.6,50064.2,35.2,59.6,4.2,0.8,0.0
7.4,0.4,1302958.4,3570708.0,140476.0,452264.8,20.8,0.0,96.6,28581.6,20669.6,42578.0,33.4,59.8,5.8,0.8,0.0
6.0,0.0,1291436.8,3431361.6,140809.6,468839.2,207.2,0.0,1167.6,28018.4,23217.2,44974.6,30.0,62.6,6.6,1.2,0.0
9.2,0.4,1716840.8,4289572.8,141140.0,477286.4,24.0,130150.4,49.6,154976.8,18269.4,40122.0,26.6,68.2,4.4,1.0,0.0
6.2,0.0,1290132.0,4700700.0,141186.4,482406.4,15.2,0.0,49.6,29267.2,22559.8,49914.8,29.0,66.2,4.6,0.4,0.0
8.0,0.8,1289904.0,4847264.0,141232.0,485700.8,70.4,0.0,99.2,29302.4,21805.4,45726.0,31.4,62.2,5.4,1.0,0.0
7.4,0.6,1289335.2,4905490.4,141293.6,491592.8,12.0,0.0,40.0,27824.8,21169.0,43871.2,29.2,64.6,5.4,1.0,0.0
6.2,0.0,1289089.6,4928299.2,141368.8,495247.2,8.0,0.0,28.0,29139.2,21489.2,45922.8,30.6,64.2,4.8,0.8,0.0
7.6,0.2,1288717.6,4850472.8,141435.2,503011.2,72.0,0.0,109.6,27835.2,21688.6,46086.6,30.6,64.0,4.8,0.6,0.0
8.4,0.4,1288258.4,4940833.6,141486.4,509320.0,130.4,0.0,1139.2,29272.8,22971.4,47471.2,28.2,66.8,4.0,0.8,0.0
7.0,0.0,1287664.8,5064179.2,141616.0,524380.0,65.6,0.0,734.4,29954.4,20912.8,46131.0,37.6,58.6,3.4,0.6,0.0
7.2,0.6,1292461.6,5370117.6,141762.4,526968.8,16.0,4958.4,41.6,31488.8,21741.8,48488.2,34.2,60.4,4.8,1.0,0.0
8.0,0.2,1287844.0,5759484.8,141772.0,533966.4,57.6,0.0,96.0,28372.8,21151.0,44448.8,28.6,65.4,5.4,1.0,0.0
9.0,0.0,1287844.0,6103215.2,141798.4,536768.0,15.2,0.0,45.6,27824.8,21191.8,44525.2,30.8,61.4,7.0,1.0,0.0
8.0,0.0,1288036.0,6231259.2,141816.8,537153.6,23.2,0.0,36.8,27641.6,20877.8,43199.8,32.0,61.0,5.8,1.2,0.0
6.2,0.2,1287370.4,3338513.6,141862.4,543001.6,16.0,0.0,32.0,26001.6,22376.6,47038.2,24.0,69.0,5.6,1.2,0.0
7.2,0.8,1619535.2,132000.0,13506.4,295036.0,50718.4,128173.6,71953.0,141657.6,21642.2,31438.0,11.2,77.8,2.6,8.6,0.0
7.8,0.2,1598552.0,2994710.4,61851.2,276540.0,595.2,107132.0,7456.6,127779.2,19379.0,39867.2,19.6,75.4,3.0,1.6,0.0
7.2,0.0,1349636.0,4711867.2,97426.4,334109.6,314.4,406.4,1358.6,32182.4,22180.0,49980.8,18.4,75.6,5.6,0.6,0.0
9.2,0.2,1347178.4,3312267.2,127615.2,343108.8,161.6,0.0,331.2,31312.0,22181.6,51195.4,18.2,75.8,5.4,0.6,0.0
7.4,0.0,1339754.4,4177012.8,136969.6,365576.0,1625.6,0.0,4617.2,33216.0,22008.2,51843.0,17.4,76.6,5.8,0.2,0.0
8.8,0.8,1843932.0,2637888.8,139483.2,391003.2,6794.4,166502.4,14390.0,185223.2,18572.6,36112.8,16.4,78.2,3.4,2.2,0.0
7.0,0.2,1296886.4,3566600.0,140668.8,441889.6,2935.2,0.0,5016.4,30428.8,23630.2,49288.8,21.0,73.2,5.2,1.0,0.0
5.4,0.0,1289407.2,3697028.8,141261.6,450144.8,18.4,0.0,37.6,29269.6,21506.2,46097.6,21.4,70.0,7.2,1.4,0.0
5.0,0.0,1281970.4,2421995.2,141397.6,464543.2,104.8,0.0,118.4,28381.6,22709.6,47619.4,26.0,67.2,6.2,1.0,0.0
5.2,0.4,1281109.6,3014187.2,141449.6,473088.0,17.6,0.0,50.4,24984.8,22267.4,46775.4,24.4,65.0,8.8,1.6,0.0
6.4,0.6,1280516.0,2847217.6,141534.4,483828.8,21.6,0.0,40.0,30464.0,21499.2,47713.0,30.4,63.6,5.2,1.2,0.0
7.8,0.2,1280297.6,3145968.0,141616.8,485098.4,8.8,0.0,122.4,25886.4,23354.2,48668.0,27.0,68.6,3.8,1.0,0.0
7.0,0.4,1672178.4,3779932.8,141663.2,489381.6,16.0,140002.4,51.2,166940.0,19021.4,43567.2,17.2,77.2,4.6,0.8,0.0
7.0,0.0,1279244.0,3702568.0,141760.8,496963.2,8.8,0.0,28.8,31548.8,22309.2,49567.4,25.8,67.6,6.0,1.0,0.0
7.6,0.0,1278970.4,4314155.2,141820.0,503453.6,16.0,0.0,45.6,30129.6,20414.6,45834.8,23.6,71.8,4.2,0.2,0.0
6.8,0.0,1278692.0,4214233.6,141856.0,506557.6,29.6,0.0,50.4,30753.6,23077.2,51529.0,23.6,70.2,4.8,1.0,0.0
8.0,0.0,1425659.2,4157616.8,141897.6,510000.0,7.2,78995.2,13.6,104755.2,21359.8,46746.6,22.0,71.4,5.0,1.2,0.0
5.2,0.2,1277710.4,4889960.0,141931.2,511253.6,20.8,0.0,35.2,29362.4,22259.8,50197.8,27.0,66.4,6.0,1.0,0.0
5.0,0.2,1512622.4,4949780.8,141984.0,515659.2,19.2,96860.8,113.0,121898.4,20372.4,39907.6,25.4,65.4,7.6,1.6,0.0
7.0,0.2,1277284.8,4899345.6,142032.0,517780.0,16.0,0.0,55.2,29865.6,22014.2,45033.2,31.0,64.4,3.8,0.8,0.0
7.6,0.2,1277071.2,4846950.4,142084.0,525150.4,29.6,0.0,78.4,28107.2,21294.8,58135.8,31.2,61.8,6.2,1.2,0.0
7.0,0.0,1276924.0,4906856.8,142108.0,528067.2,16.8,0.0,28.8,29654.4,23172.4,49806.6,31.2,62.4,5.4,1.0,0.0
7.2,0.2,1276758.4,5099023.2,142150.4,533317.6,0.0,0.0,18.4,30778.4,22531.4,52672.8,32.4,63.0,4.2,0.6,0.0
8.0,0.4,1277296.0,5563551.2,142192.8,534799.2,15.2,0.0,87.2,29578.4,21734.8,52226.0,26.2,68.4,5.0,0.6,0.0
7.2,0.0,1277340.0,5722624.0,142208.0,540841.6,15.2,0.0,60.0,27594.4,22965.6,50555.8,21.8,72.6,5.0,0.8,0.0
7.0,0.6,1339115.2,5994184.8,142238.4,548204.0,12.8,52428.8,39.2,79777.6,21162.6,49059.0,23.6,71.4,3.6,1.2,0.0
6.0,0.8,1294632.0,6217517.6,142257.6,547713.6,4.8,46312.8,32.0,74148.8,21329.8,50752.8,26.0,68.2,4.4,1.6,0.0
