r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%)
7.6,0.4,1241265.6,4520285.6,98860.8,345276.0,7108.0,0.0,9420.6,24209.6,16374.8,31296.2,27.6,63.8,7.6,1.0,0.0
7.6,0.2,1198734.4,3817000.8,127838.4,364572.0,3793.6,0.0,5277.6,25668.8,16796.6,32524.2,26.0,65.0,7.4,1.2,0.0
8.4,0.4,1189512.0,4424390.4,137915.2,383309.6,102.4,0.0,113.6,26915.2,16747.4,33014.6,29.0,64.8,5.4,0.8,0.0
7.6,0.2,1174920.8,4778708.8,141144.0,387712.0,104.8,0.0,122.4,26283.2,16468.4,31923.4,29.4,63.0,6.6,1.0,0.0
6.4,0.0,1173964.0,4620603.2,142255.2,386699.2,88.8,0.0,212.8,25862.4,16797.6,32371.6,29.2,63.6,6.4,1.0,0.0
6.2,0.4,1145864.0,4438879.2,142762.4,412204.8,175.2,0.0,1442.6,27080.8,15827.0,30734.4,26.8,66.0,6.6,0.8,0.0
5.4,0.4,1145011.2,4393340.8,143014.4,422175.2,47.2,0.0,136.8,23388.8,16252.4,32157.0,28.2,66.0,5.4,0.6,0.0
8.6,0.0,1143755.2,4262576.0,143220.0,421680.0,168.0,0.0,356.8,24606.4,16431.8,32703.6,27.8,65.6,6.0,0.8,0.0
7.4,0.2,1140308.0,4019360.8,143316.8,421257.6,557.6,0.0,663.4,26551.2,17061.4,33533.8,30.2,62.4,6.0,1.0,0.0
6.2,0.2,1139764.0,3859508.8,143360.0,427918.4,25.6,0.0,26.4,28647.2,18249.6,36807.6,32.2,60.4,6.6,1.0,0.0
6.0,0.2,1139326.4,3633038.4,143376.0,424276.8,16.0,0.0,17.6,28244.0,15457.2,30645.6,36.4,57.2,6.0,0.6,0.0
7.6,0.2,1135102.4,3661554.4,143502.4,429689.6,1872.0,0.0,4669.2,22100.0,16790.2,33658.8,36.8,57.2,5.2,1.0,0.0
6.6,0.2,1127606.4,4704872.8,143752.8,440837.6,311.2,0.0,736.8,23870.4,15491.0,29851.8,29.0,64.2,6.2,0.6,0.0
5.0,0.0,1125245.6,3864587.2,143760.0,444150.4,3.2,0.0,3.2,22324.0,14957.4,28059.8,41.0,51.4,6.8,1.2,0.0
8.6,0.2,1120590.4,4566945.6,143767.2,446367.2,1055.2,0.0,1117.6,25844.0,15888.2,30761.8,37.2,56.0,6.0,1.0,0.0
6.2,0.0,1119913.6,4516228.8,143776.0,441806.4,49.6,0.0,128.0,18620.0,12132.4,23225.2,39.4,54.0,5.4,0.8,0.0
5.0,0.2,1779512.8,4827972.8,143784.0,442811.2,27.2,138908.0,59.2,157304.0,13566.8,24785.6,28.6,63.2,6.6,1.6,0.0
6.0,1.0,1118930.4,5095620.8,143784.0,444491.2,24.8,0.0,24.8,24488.0,15527.4,28988.8,34.8,58.4,6.2,1.0,0.0
6.0,0.2,1603246.4,5155376.0,143794.4,446785.6,7.2,144174.4,8.0,161876.0,12462.2,21796.0,29.0,63.2,6.4,1.6,0.0
7.6,0.0,1118764.0,5429532.0,143809.6,453023.2,45.6,0.0,46.4,23496.8,15625.0,29973.0,38.2,52.6,8.2,1.2,0.0
6.4,0.4,1319245.6,5531970.4,143833.6,443560.8,23.2,78740.0,24.0,100989.6,15347.4,27764.6,30.2,60.8,8.0,1.0,0.0
6.0,0.6,1118308.0,5431076.8,143875.2,449431.2,3.2,0.0,3.2,25293.6,17703.4,33801.4,40.6,49.8,8.8,1.4,0.0
7.6,0.0,1117840.0,5768555.2,143905.6,447054.4,11.2,0.0,11.2,24790.4,16884.0,32554.4,35.6,53.0,9.8,1.8,0.0
4.6,0.2,1162792.0,6110919.2,143921.6,450406.4,43.2,52428.8,43.2,73848.0,17007.6,29054.4,30.2,58.6,9.2,2.4,0.0
5.4,0.4,1112756.0,6295211.2,143933.6,450230.4,5.6,0.0,5.6,26293.6,18202.2,33963.0,32.6,57.8,8.4,1.6,0.0
6.2,0.2,1112756.0,6468854.4,143948.0,448593.6,14.4,50.4,14.4,27832.8,17288.8,34716.4,40.0,50.2,8.8,1.2,0.0
8.6,0.6,1289696.8,1186721.6,9660.0,297364.8,10877.6,65826.4,40115.8,79311.2,15031.2,21003.2,14.0,77.2,4.6,4.2,0.0
7.8,0.6,1219485.6,741416.0,41116.8,351077.6,1756.0,37862.4,8239.4,49894.4,11963.8,18046.4,14.2,72.6,8.0,5.0,0.0
5.6,0.0,1256246.4,4093637.6,32666.4,304800.0,8740.0,2601.6,13107.8,27050.4,17290.0,31900.0,19.6,67.4,11.2,1.6,0.0
4.4,0.4,1949465.6,2523238.4,98432.8,353367.2,6804.0,174484.8,8124.0,192864.0,15062.2,24994.6,16.2,71.6,8.0,3.8,0.0
4.8,0.2,1181032.8,4549221.6,126099.2,380500.0,1167.2,0.0,1294.4,26699.2,18865.2,36866.6,23.0,64.8,10.2,1.8,0.0
7.4,0.0,1166360.0,4344805.6,135483.2,386464.0,59.2,0.0,60.8,23964.8,17261.4,33175.4,22.0,66.4,10.0,1.8,0.0
6.0,0.2,1164499.2,3514148.8,138764.0,385488.0,80.0,0.0,81.6,28694.4,16343.4,32428.4,24.6,67.8,7.4,0.6,0.0
5.8,1.0,1147406.4,3634206.4,139961.6,393092.0,41.6,0.0,41.6,27173.6,18465.2,35347.8,22.4,67.4,8.8,1.6,0.0
7.0,0.0,1146465.6,3976479.2,140412.0,392081.6,90.4,0.0,92.8,28683.2,14952.0,30255.0,24.4,68.6,6.6,0.2,0.0
6.8,0.0,1134678.4,2851095.2,141003.2,427840.8,68.8,0.0,68.8,26292.8,17576.0,35257.6,31.2,58.6,8.8,1.4,0.0
5.6,0.2,1134062.4,3587546.4,141090.4,424035.2,16.0,0.0,19.2,27836.0,18171.6,36119.6,28.0,62.8,7.8,1.2,0.0
7.0,0.0,1133867.2,3453179.2,141140.8,425436.8,1.6,0.0,2.4,28364.8,17697.0,35192.8,31.0,60.2,7.0,1.6,0.0
8.2,0.0,1132142.4,3545529.6,141197.6,427101.6,75.2,0.0,75.2,28214.4,15676.8,31375.6,31.4,62.6,5.8,0.2,0.0
8.2,0.0,1131492.0,3378101.6,141223.2,427204.8,20.0,0.0,20.0,29264.0,15650.6,31105.6,30.6,63.2,5.8,0.0,0.0
7.6,0.2,1131009.6,4002271.2,141244.8,431089.6,12.8,0.0,12.8,28597.6,15711.2,31181.6,33.2,60.2,6.2,0.2,0.0
6.2,0.0,1130579.2,3957936.0,141267.2,425216.0,5.6,0.0,5.6,28326.4,17654.8,35222.4,32.2,60.4,6.6,0.6,0.0
5.0,0.0,1684669.6,4267692.8,141288.8,429560.0,11.2,170902.4,11.2,193419.2,17009.0,29906.0,22.6,65.8,8.6,3.0,0.0
8.0,0.0,1128365.6,4500629.6,141307.2,434563.2,33.6,0.0,33.6,30202.4,15673.0,31298.8,36.0,58.2,5.6,0.0,0.0
6.8,0.2,1122978.4,4728020.0,141324.0,442573.6,1660.0,0.0,5677.2,22968.8,15455.8,30600.0,33.2,58.0,7.6,1.6,0.0
6.8,0.4,1120668.8,4390691.2,141338.4,453539.2,58.4,0.0,64.8,28582.4,16008.0,31814.4,33.8,59.4,6.4,0.2,0.0
6.8,0.0,1120296.0,4832352.8,141347.2,450352.0,7.2,0.0,7.2,26599.2,15909.0,32317.2,33.4,58.0,7.4,0.8,0.0
6.4,0.4,1542682.4,4746802.4,141370.4,454739.2,9.6,170684.8,9.6,187100.8,14388.6,22924.6,28.4,61.2,7.6,2.8,0.0
5.4,0.4,1109612.0,5108520.8,141376.0,450175.2,19.2,0.0,30.4,24281.6,14517.8,28544.4,36.8,54.6,7.4,1.4,0.0
5.8,0.2,1106642.4,5209445.6,141485.6,458431.2,395.2,0.0,573.2,23845.6,15475.8,30583.6,45.2,47.0,6.6,1.8,0.0
4.4,0.2,1115992.8,5409053.6,141516.0,456315.2,4.8,10280.8,4.8,33987.2,17611.8,32411.4,40.6,47.8,9.6,2.0,0.0
4.8,0.2,1104432.0,5772862.4,141526.4,452603.2,87.2,0.0,96.0,24317.6,15745.2,31046.6,30.6,59.6,8.4,1.6,0.0
5.2,0.2,1103556.8,6151657.6,141540.0,452780.8,353.6,0.0,756.0,27086.4,17141.6,33050.2,31.0,60.0,7.8,1.0,0.0
5.6,0.4,1110736.8,6222189.6,141548.0,453905.6,14.4,26214.4,15.2,47599.2,15510.2,27986.4,34.6,56.4,7.0,2.0,0.0
6.2,0.2,1102352.0,6449089.6,141552.8,459334.4,8.8,52.8,8.8,29737.6,17296.8,36290.8,46.0,46.0,7.0,0.8,0.0
9.8,1.2,1138184.8,800184.8,86362.4,359235.2,65.6,33293.6,10234.0,53250.4,16345.8,25058.6,31.2,64.0,3.0,1.6,0.0
9.0,0.2,1247736.0,744442.4,43970.4,370488.8,4303.2,34759.2,14583.2,54960.8,14259.8,23867.0,28.8,67.4,2.6,1.2,0.0
9.2,0.6,1249059.2,584271.2,48560.0,304454.4,4726.4,3117.6,15740.4,23635.2,14365.6,25218.2,34.6,61.6,2.8,1.2,0.0
9.4,0.4,1221872.8,1546080.0,84825.6,409327.2,7345.6,0.0,12746.8,22232.0,14236.2,26123.0,31.8,64.6,3.4,0.6,0.0
10.0,0.0,1192996.0,2368762.4,97986.4,415900.8,3831.2,0.0,3869.6,21360.8,13307.0,25242.0,30.6,64.8,4.2,0.8,0.0
9.6,0.0,1168368.8,2662246.4,124383.2,422378.4,3153.6,0.0,3175.2,22591.2,14643.6,27266.8,32.8,62.4,4.2,0.6,0.0
8.6,0.6,1151421.6,3000458.4,136660.8,430623.2,6231.2,0.0,8435.8,22813.6,15052.4,27075.2,33.6,62.2,3.6,0.8,0.0
8.6,0.4,1135828.8,2621966.4,140456.0,431132.8,116.0,0.0,119.2,25713.6,16899.0,31826.0,32.6,61.8,5.4,0.6,0.0
9.0,0.2,1198196.8,2522357.6,141680.0,431976.8,77.6,40056.0,130.4,60491.2,15536.6,26586.2,36.6,57.6,5.0,0.8,0.0
9.8,0.0,1132755.2,4301526.4,142173.6,434509.6,35.2,0.0,39.2,23111.2,15032.8,29185.6,33.2,62.6,4.0,0.4,0.0
9.4,0.2,1132458.4,4170720.0,142380.8,439055.2,11.2,0.0,35.2,23611.2,15289.8,28481.4,36.0,60.0,4.2,0.2,0.0
7.6,0.4,1131735.2,4530296.0,142484.0,437541.6,39.2,0.0,39.2,23937.6,15497.8,28484.4,36.0,59.4,4.4,0.4,0.0
9.8,0.2,1130782.4,5192980.8,142526.4,435260.8,88.0,0.0,169.6,17393.6,11358.2,21142.8,39.8,56.4,3.4,0.4,0.0
9.0,0.0,1128428.0,4310209.6,142540.8,442640.8,56.8,0.0,71.2,23609.6,15373.2,27239.2,35.4,59.2,5.6,0.6,0.0
8.4,0.0,1127709.6,5216528.0,142565.6,439612.0,59.2,0.0,65.6,21933.6,15057.4,26823.2,37.4,57.6,4.8,0.6,0.0
8.2,0.0,1127420.0,4813680.0,142572.8,439751.2,22.4,0.0,23.2,16376.8,11035.4,20222.4,40.8,54.2,3.8,1.2,0.0
9.4,0.4,1126976.0,5234696.8,142583.2,440631.2,7.2,0.0,15.2,24525.6,16520.0,29555.8,37.6,56.8,5.2,0.6,0.0
7.0,0.0,1126604.0,5125330.4,142604.0,439790.4,19.2,0.0,24.0,25125.6,16082.0,30077.6,35.2,58.6,5.4,1.0,0.0
8.6,0.0,1125877.6,4941564.8,142608.0,442408.8,51.2,0.0,161.6,24915.2,15718.2,29128.4,40.0,55.2,4.2,0.4,0.0
8.4,0.2,1125278.4,4745120.8,142611.2,442444.0,104.0,0.0,457.6,25359.2,16213.0,30722.2,43.6,51.6,4.2,0.8,0.0
9.2,0.2,1123878.4,5026616.0,142792.0,461200.8,5.6,0.0,48.0,25360.0,17368.6,30871.4,41.2,54.0,4.0,0.8,0.0
8.0,0.2,1606469.6,5034448.8,142802.4,455503.2,1.6,164758.4,8.0,183598.4,14110.4,22723.4,37.2,59.0,3.4,1.0,0.0
9.4,0.6,1124032.0,5379968.8,142808.0,455471.2,53.6,0.0,55.2,22630.4,14389.6,26232.8,43.8,52.2,3.6,0.4,0.0
7.8,0.0,1123520.0,5611412.0,142816.8,462282.4,35.2,0.0,38.4,25456.0,16071.6,30340.4,41.0,55.6,3.4,0.2,0.0
8.0,0.2,1123008.0,5589653.6,142826.4,457251.2,1.6,0.0,15.2,23856.0,14852.6,28482.4,45.2,51.0,3.4,0.2,0.0
6.8,0.0,1122496.0,5671754.4,142828.8,463640.0,3.2,0.0,5.6,23330.4,15910.4,29112.2,48.6,48.2,3.0,0.4,0.0
9.0,0.2,1175236.0,6018984.0,142836.0,464372.0,28.8,52428.8,28.8,72828.8,15019.4,24355.8,41.2,53.8,4.2,1.0,0.0
8.8,0.2,1091692.0,6211025.6,142840.0,466508.0,9.6,0.0,18.4,25252.8,16136.0,30180.6,42.2,54.4,3.0,0.6,0.0
8.4,0.4,1087800.8,6424574.4,142992.8,461433.6,0.8,32.8,8.0,27800.0,18187.2,34020.8,50.8,45.6,3.2,0.6,0.0
12.4,0.6,1247849.6,269841.6,34256.0,312002.4,773.6,95108.8,12804.0,111797.6,16410.0,21326.0,25.8,70.0,2.6,2.0,0.0
10.6,0.4,1397417.6,907296.8,27664.0,280098.4,16795.2,38401.6,33170.4,57062.4,16488.2,24594.2,27.0,68.4,3.2,1.6,0.0
9.6,0.2,1258323.2,2452506.4,43091.2,327176.8,6387.2,1936.0,12638.6,25099.2,14899.0,27511.0,28.4,65.8,5.0,1.2,0.0
7.4,0.6,1207200.8,3556902.4,95455.2,354508.8,5360.0,0.0,8412.0,24050.4,15270.6,29329.0,30.8,63.8,5.0,1.0,0.0
9.6,0.4,1176839.2,3931788.8,126001.6,371406.4,2214.4,0.0,2217.6,23660.8,14993.8,28649.2,33.2,61.4,5.0,0.8,0.0
8.4,0.2,1172077.6,4122774.4,136578.4,369541.6,99.2,0.0,108.8,23518.4,15675.6,28628.8,33.8,61.2,4.8,0.6,0.0
8.8,0.0,1168288.8,4136659.2,140331.2,384379.2,1701.6,0.0,2784.0,24558.4,16518.0,30949.0,32.4,61.8,5.0,0.8,0.0
5.8,0.0,1161632.8,4062266.4,141727.2,388270.4,142.4,0.0,664.0,24942.4,15416.2,29740.4,35.0,59.2,5.2,0.4,0.0
7.6,0.4,1153133.6,4500027.2,142132.0,398986.4,244.8,0.0,309.0,25669.6,15792.2,29949.4,33.0,62.0,4.8,0.4,0.0
7.4,0.0,1152212.0,4813913.6,142386.4,393262.4,62.4,0.0,64.8,26557.6,15710.8,30934.4,34.0,58.8,6.2,0.8,0.0
8.2,0.0,1147143.2,4646283.2,142595.2,402236.8,229.6,0.0,1820.8,23400.8,15954.8,30011.8,35.6,58.4,5.2,1.0,0.0
8.4,0.0,1522510.4,3692558.4,142756.8,413033.6,33.6,139115.2,34.4,157970.4,14667.2,23622.8,32.4,62.4,4.2,1.0,0.0
9.6,0.8,1143929.6,4604312.8,142787.2,408782.4,33.6,0.0,33.6,23789.6,15172.8,29150.2,37.6,56.6,5.0,0.6,0.0
6.0,0.2,1730149.6,2727008.0,142811.2,410515.2,20.0,189754.4,20.0,209459.2,13829.4,23339.0,35.0,60.4,3.8,0.8,0.0
6.8,0.2,1142941.6,4158415.2,142830.4,415993.6,85.6,0.0,439.0,28216.8,16519.2,32336.4,38.6,55.6,5.6,0.6,0.0
8.6,0.0,1141967.2,3930251.2,142833.6,417936.0,85.6,0.0,86.4,27539.2,17539.8,33639.2,41.2,52.6,5.8,1.0,0.0
7.4,0.2,1141039.2,3996279.2,142840.8,417712.0,20.8,0.0,57.6,25788.0,17232.4,32036.6,39.8,54.2,5.6,0.6,0.0
7.0,0.0,1130340.0,4299157.6,143152.8,428876.0,24.8,0.0,26.4,23860.0,15281.8,29308.4,37.2,57.6,5.0,0.6,0.0
6.2,0.2,1132945.6,4267739.2,143161.6,436017.6,5.6,3045.6,11.2,28657.6,16610.2,31221.4,39.8,54.4,5.2,0.6,0.0
9.6,0.0,1128480.0,5047324.0,143178.4,436993.6,452.8,0.0,626.4,24618.4,16093.6,31199.6,42.2,52.0,5.2,0.8,0.0
8.8,0.0,1858674.4,5124316.0,143193.6,434324.8,154.4,152408.0,179.2,171265.6,13835.2,23018.6,36.6,57.8,4.8,1.2,0.0
7.6,0.6,1126811.2,5334828.0,143196.0,439383.2,43.2,0.0,46.4,26316.0,16697.4,32357.4,36.8,56.6,6.2,0.6,0.0
8.4,0.4,1125992.0,5464850.4,143196.0,441003.2,87.2,0.0,88.8,25784.8,16311.0,31088.8,38.6,54.8,6.0,1.0,0.0
7.2,0.0,1125377.6,5564470.4,143199.2,440588.0,188.8,0.0,230.4,26596.8,15495.8,29611.4,39.2,55.8,4.8,0.2,0.0
7.2,0.0,1124472.0,5518720.0,143204.0,433986.4,96.8,0.0,101.6,23992.0,16182.6,29965.0,47.6,46.2,5.6,0.8,0.0
9.8,0.2,1123544.0,5906673.6,143204.0,439311.2,4.0,0.0,4.8,18273.6,12518.4,22085.8,44.0,50.0,5.2,1.2,0.0
9.6,0.4,1123288.0,6111015.2,143209.6,440672.0,48.0,0.0,48.8,22445.6,13442.2,24902.8,42.0,53.2,4.6,0.2,0.0
9.0,0.0,1132270.4,6296056.0,143231.2,438354.4,132.8,26214.4,136.0,48770.4,14462.8,25248.2,37.4,56.2,5.6,0.4,0.0
9.2,0.2,1121936.0,6497161.6,143247.2,439536.0,18.4,32.8,18.4,20150.4,11918.8,22808.6,50.2,43.4,6.2,0.8,0.0
8.8,0.6,1222834.4,449233.6,60302.4,320275.2,964.0,71834.4,19530.6,87369.6,15039.0,21549.6,19.2,72.2,5.6,2.8,0.0
8.4,0.4,1388841.6,471869.6,23759.2,312057.6,19265.6,61936.0,42210.2,78312.0,16139.2,22258.8,18.2,75.2,3.4,3.0,0.0
7.2,0.0,1243341.6,4547552.8,21003.2,261300.8,7396.8,3281.6,15142.4,27306.4,15787.8,30273.8,22.4,67.4,8.2,2.2,0.0
7.2,0.0,1196638.4,4106982.4,100852.0,374648.8,7343.2,0.0,10647.8,28360.0,17505.2,33801.8,24.4,67.4,7.0,1.0,0.0
5.8,0.2,1172318.4,3953539.2,127754.4,381030.4,912.0,0.0,1288.0,27872.8,17487.0,35010.2,26.8,63.8,8.4,1.0,0.0
6.4,0.2,1162232.0,4193124.8,135905.6,388969.6,877.6,0.0,1812.8,25276.0,17284.4,33636.8,29.2,63.8,5.8,1.2,0.0
7.0,0.0,1157876.8,4750017.6,138536.8,397900.0,107.2,0.0,554.6,25158.4,16408.6,32713.8,30.0,62.8,6.2,0.8,0.0
6.8,0.2,1156309.6,4449091.2,139600.0,404208.0,207.2,0.0,271.8,27397.6,16114.2,32431.4,29.6,64.6,5.6,0.4,0.0
7.0,0.0,1154752.0,4497442.4,139994.4,409648.8,72.8,0.0,252.0,28372.0,14822.8,31004.4,29.2,64.2,6.2,0.6,0.0
4.2,0.0,1149277.6,3541788.0,140103.2,422993.6,93.6,0.0,200.0,25845.6,16041.2,32329.2,33.8,58.6,6.4,1.0,0.0
7.2,0.2,1134287.2,3591707.2,140128.0,417608.8,48.0,0.0,50.4,26849.6,15930.6,33020.2,32.0,61.8,5.6,0.8,0.0
7.6,0.0,1130424.8,3795552.8,140140.8,423272.0,8.8,0.0,10.4,28931.2,17661.8,34479.6,29.0,63.4,6.8,1.0,0.0
7.2,0.0,1129464.0,3715800.0,140161.6,424782.4,109.6,0.0,134.8,27977.6,16859.6,33554.4,35.6,58.2,5.6,1.0,0.0
6.0,0.4,1713930.4,3037255.2,140176.0,422199.2,36.8,188882.4,36.8,207575.2,14531.2,24434.0,28.6,64.6,5.6,1.6,0.0
8.2,0.2,1789805.6,3383682.4,140330.4,421420.0,114.4,198473.6,424.0,216467.2,13584.8,22232.4,27.6,66.8,4.4,1.6,0.0
9.2,0.4,1127705.6,3957709.6,140356.8,430462.4,90.4,0.0,90.4,27119.2,16903.2,33134.8,39.6,53.4,6.2,1.0,0.0
4.6,0.0,1127040.0,4036070.4,140376.0,425938.4,10.4,0.0,13.6,28402.4,17113.0,33569.8,35.6,58.4,5.8,0.6,0.0
8.0,0.2,1126118.4,4882154.4,140453.6,430525.6,64.0,0.0,1201.8,25872.8,15866.6,31996.0,37.8,56.2,5.2,0.8,0.0
5.8,0.2,1124992.0,4632863.2,140712.0,434215.2,84.8,0.0,84.8,24121.6,17410.6,34581.4,38.0,54.8,6.0,1.0,0.0
6.4,0.2,1124224.0,4979744.8,140728.8,432603.2,32.8,0.0,37.6,28429.6,16888.8,33520.8,34.0,59.4,6.0,0.8,0.0
6.2,0.2,1123968.0,5207003.2,140740.8,437879.2,8.0,0.0,9.6,25708.0,16100.6,31984.0,38.8,55.4,5.2,1.0,0.0
8.0,0.2,1123456.0,5174103.2,140762.4,433808.8,64.0,0.0,231.8,28031.2,16408.4,32476.2,37.2,55.0,7.0,0.8,0.0
7.2,0.4,1431136.0,5143736.0,140796.8,438512.0,9.6,157286.4,14.4,176029.6,14839.4,24830.8,30.6,61.6,6.0,2.4,0.0
8.0,0.0,1122600.0,5185504.8,140802.4,443163.2,14.4,0.0,16.0,27377.6,16449.8,32969.0,43.8,48.2,7.0,1.2,0.0
8.4,0.0,1130846.4,5412433.6,141096.0,440658.4,7.2,9112.0,8.0,37203.2,16185.2,31675.4,43.2,49.8,6.0,1.2,0.0
9.2,0.2,1173380.0,5907724.0,141100.0,443156.0,76.8,40852.8,157.6,65576.0,15358.2,27232.2,34.8,56.6,7.4,1.2,0.0
5.6,0.4,1168300.0,6133973.6,141104.0,440528.0,0.0,52428.8,2.4,75176.0,16556.4,29625.2,30.0,61.0,7.2,1.8,0.0
7.4,0.4,1122656.0,6254166.4,141115.2,438683.2,5.6,6830.4,5.6,31852.0,16835.0,32825.0,41.0,50.6,7.2,1.2,0.0
8.2,0.4,1116132.0,6468149.6,141120.8,436946.4,4.8,50.4,8.8,29936.0,17608.8,35083.8,46.8,44.2,8.2,0.8,0.0
5.0,2.8,1364432.8,1486456.0,13932.8,251910.4,33748.0,83802.4,54749.4,99720.8,22467.6,31646.2,13.2,75.4,4.4,7.4,0.0
7.0,1.0,1502669.6,115207.2,27607.2,283120.0,49976.0,129100.0,65517.0,141566.4,21247.6,24158.0,7.6,78.0,3.8,10.4,0.0
6.6,0.0,1241374.4,4188394.4,67540.8,367786.4,6992.0,89.6,13297.6,22984.8,15615.6,31604.2,24.4,68.8,5.8,1.4,0.0
4.8,0.4,1195322.4,4414636.8,116075.2,383316.0,4410.4,0.0,5793.2,24811.2,17223.2,34408.6,22.8,67.2,8.4,1.6,0.0
6.2,0.4,1184369.6,4043367.2,131478.4,397211.2,176.0,0.0,265.2,27734.4,17838.0,35335.0,26.4,65.6,6.8,1.2,0.0
5.6,0.2,1170668.8,2939955.2,137016.8,400026.4,4806.4,0.0,7841.8,25407.2,16506.0,33084.4,32.8,61.0,5.0,1.4,0.0
6.0,0.0,1159082.4,3785996.0,138693.6,407325.6,75.2,0.0,82.4,29583.2,16689.8,33693.4,25.6,68.0,5.8,0.6,0.0
5.2,0.8,1158268.8,3955624.8,139324.8,407226.4,253.6,0.0,582.0,25199.2,16258.4,32917.8,25.4,65.0,8.0,1.0,0.0
6.4,0.2,1153069.6,3984456.8,139919.2,424524.0,33.6,0.0,33.6,22445.6,16685.6,33338.0,25.4,65.0,8.2,1.6,0.0
4.8,0.2,1151756.8,2569962.4,140025.6,429367.2,80.0,0.0,81.6,22458.4,16977.6,33837.0,35.2,55.2,8.2,1.4,0.0
4.4,0.2,1149953.6,3489080.0,140063.2,434521.6,40.0,0.0,40.8,26242.4,17331.8,34427.0,29.6,62.0,7.2,1.4,0.0
5.2,0.2,1149526.4,3451287.2,140084.8,432208.0,84.8,0.0,84.8,24255.2,18837.0,37470.2,28.8,60.8,8.8,1.8,0.0
7.4,0.4,1148296.0,3350700.0,140106.4,434371.2,61.6,0.0,61.6,28394.4,16974.8,33681.0,29.2,63.0,7.4,0.8,0.0
5.2,0.0,1147056.0,3518620.0,140118.4,437838.4,81.6,0.0,83.2,26760.8,17449.2,35564.2,39.0,52.6,7.4,1.4,0.0
6.8,0.0,1139837.6,3805695.2,140314.4,443452.0,2472.8,0.0,5160.0,27634.4,16256.2,32963.2,33.4,61.0,5.4,0.4,0.0
5.8,0.0,1136068.8,4409056.0,140447.2,457776.8,7.2,0.0,8.0,25776.8,16096.4,32772.8,37.8,55.4,6.0,1.0,0.0
6.0,0.0,1134843.2,4257954.4,140460.0,451270.4,37.6,0.0,40.0,27317.6,16980.8,33526.6,31.2,61.0,6.8,1.2,0.0
5.4,0.0,1134004.8,4636529.6,140472.8,448236.8,68.8,0.0,72.8,27253.6,16463.2,32850.4,31.0,60.2,8.2,0.6,0.0
5.8,0.2,1133248.0,4782466.4,140482.4,454869.6,91.2,0.0,92.0,26096.0,16841.2,32751.6,35.0,56.8,6.8,1.4,0.0
7.2,0.2,1132337.6,4916731.2,140636.0,453774.4,18.4,0.0,21.6,26976.0,16547.2,35272.0,38.4,54.4,6.6,0.8,0.0
4.6,0.2,1132000.0,4961144.8,140645.6,451981.6,0.0,0.0,3.2,26187.2,15829.4,31910.0,37.8,54.6,7.0,0.8,0.0
5.8,0.0,1131559.2,4669125.6,140663.2,448433.6,2.4,0.0,3.2,28258.4,15809.4,33223.8,44.4,49.8,5.2,0.4,0.0
6.0,0.4,1131237.6,4971169.6,140681.6,452498.4,14.4,0.0,20.8,26873.6,17616.8,35616.6,40.6,51.4,6.4,1.2,0.0
4.8,0.0,1546904.8,5271224.0,140689.6,445561.6,28.8,129110.4,28.8,146731.2,14567.6,25015.6,29.0,62.0,6.4,2.6,0.0
7.0,0.2,1130584.0,5807808.0,140692.0,447314.4,26.4,17929.6,26.4,43496.8,16866.6,33139.4,34.8,57.2,6.8,1.2,0.0
5.6,0.2,1256270.4,5898661.6,140692.0,452912.0,91.2,75464.0,100.8,95663.2,16347.4,28234.6,27.4,63.0,7.4,2.2,0.0
6.0,0.4,1165567.2,6032252.0,140692.0,452149.6,23.2,45889.6,25.6,68701.6,16033.0,29737.0,32.4,59.8,6.2,1.6,0.0
5.8,0.4,1130180.0,6252528.0,140692.0,452906.4,2.4,0.0,4.0,29827.2,16518.4,33344.4,36.4,56.0,7.0,0.8,0.0
6.0,0.0,1130026.4,6460492.0,140731.2,452531.2,52.0,55.2,569.6,30135.2,17015.6,34091.6,42.8,50.4,6.6,0.2,0.0
9.6,0.0,1154493.6,829550.4,97444.8,379694.4,539.2,25673.6,5011.0,42448.8,13580.2,21530.0,31.8,62.6,3.6,1.8,0.0
8.6,0.4,1299435.2,1671747.2,43673.6,377758.4,5581.6,2416.0,12035.2,25688.8,15790.4,28272.0,29.4,65.2,4.6,0.8,0.0
10.6,1.0,1329772.0,1378019.2,61576.8,367852.0,4048.8,130.4,11941.6,17366.4,11289.6,20002.4,30.6,64.8,4.2,0.8,0.0
11.6,0.4,1302802.4,3168255.2,57788.0,333352.0,6556.8,0.0,7785.4,18849.6,13540.4,24763.0,37.6,58.4,3.2,0.6,0.0
8.6,0.2,1216229.6,1145432.8,106018.4,361601.6,5722.4,1932.0,6664.0,23595.2,14959.4,26316.0,35.0,61.2,3.4,0.6,0.0
9.8,0.6,1189852.8,1661236.8,122472.8,366760.8,3512.8,0.0,4169.8,22615.2,14946.6,26572.0,32.4,62.4,4.4,0.8,0.0
8.2,0.2,1168416.8,2060025.6,129876.8,389099.2,1447.2,0.0,2041.6,20688.0,12584.0,22748.8,33.4,62.8,3.6,0.6,0.0
