ipc,context_switches(K/sec),cpu_migrations(/sec),page_faults(/sec),branches(M/sec),branch_misses(%),L1_dcache_loads(M/sec),L1_dcache_load_misses(%),r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%),avg-latency(ms)
0.85,6.404,56.248,16258.048,227.001,1.76,377.072,6.62,8.0,0.0,1136224.0,6299623.2,143232.0,457014.4,15.2,52428.8,15.2,70323.2,14488.6,24564.8,31.0,57.0,8.8,3.4,0.0,5.157140079600148
0.26,8.86,20.307,1141.76,111.673,4.08,161.35,13.06,6.0,0.0,1110900.8,6489973.6,143242.4,457525.6,7.2,40.8,7.2,27251.2,18417.8,36449.0,44.8,45.8,7.8,1.8,0.0,3.732674292686201
0.66,6.319,24.392,38668.288,215.685,2.01,284.11,12.87,8.2,0.4,1140655.2,880527.2,88040.8,355699.2,803.2,28598.4,5379.6,48847.2,16271.2,26635.8,30.8,65.4,2.6,1.0,0.0,8.856855732955157
0.74,6.797,19.388,36727.808,231.457,1.8,299.776,13.18,9.4,0.6,1194156.8,3089057.6,80210.4,389596.8,2988.8,0.0,5880.2,23226.4,15128.6,27043.4,35.4,60.0,4.2,0.4,0.0,7.502313554286957
0.73,6.305,26.441,34594.816,235.656,1.69,305.343,12.7,12.0,0.6,1182632.0,1591254.4,84750.4,366259.2,2612.8,5743.2,3775.2,27680.0,13924.8,24398.0,33.8,61.8,4.0,0.6,0.0,8.794522355378897
0.71,6.697,26.472,30379.008,221.028,1.83,294.801,13.25,9.6,0.2,1183617.6,1447697.6,83868.0,352862.4,4940.0,4489.6,6761.4,26796.8,15274.2,27970.2,33.6,61.8,3.8,1.0,0.0,8.459137396866016
0.77,6.552,29.342,31704.064,238.576,1.79,305.214,11.55,8.8,0.6,1146024.8,3726023.2,116368.8,355124.8,1669.6,0.0,1692.0,21346.4,13409.2,25376.4,35.0,60.0,4.6,0.6,0.0,7.177172095011295
0.78,7.475,27.651,39087.104,269.351,1.9,348.05,12.15,8.0,0.6,1129612.8,3338484.0,132056.0,362589.6,230.4,0.0,1472.0,25443.2,14967.6,29214.4,33.6,61.8,4.2,0.6,0.0,6.323508177952837
0.75,7.926,19.404,35234.816,260.855,1.81,339.801,12.38,9.6,0.6,1128607.2,3361935.2,137159.2,368621.6,73.6,0.0,136.0,26099.2,17211.2,31855.0,34.6,61.4,3.6,0.6,0.0,5.930585352328455
0.74,7.61,18.898,36453.376,252.765,1.88,329.202,12.59,8.4,0.2,1127152.0,3420630.4,139334.4,371012.8,728.0,0.0,1842.2,26215.2,16471.4,30476.6,33.4,63.0,3.2,0.2,0.0,6.332469464858961
0.75,6.985,17.184,25563.136,235.488,1.78,307.311,12.34,7.2,0.6,1122875.2,3242148.8,140187.2,373730.4,669.6,0.0,1849.6,21666.4,14626.8,27420.8,35.8,60.8,3.0,0.6,0.0,7.111094600365255
0.74,6.842,21.605,33042.432,229.857,1.87,297.664,12.92,9.2,0.4,1121264.0,3849300.0,140356.8,378533.6,7.2,0.0,8.0,22238.4,15338.8,27351.6,37.8,57.8,4.2,0.6,0.0,6.783160860919196
0.7,5.487,20.113,23789.568,184.449,1.86,239.38,12.55,8.8,0.0,1120980.8,3008747.2,140429.6,380928.8,21.6,0.0,31.2,18751.2,12354.6,22322.0,34.8,60.8,4.2,0.8,0.0,10.190856294567082
0.74,7.419,16.866,31858.688,233.575,1.95,304.263,12.62,8.0,0.8,1120176.8,4533188.8,140490.4,380543.2,38.4,0.0,217.8,23958.4,16135.6,28898.4,35.0,60.6,4.2,0.6,0.0,6.5371025609606095
0.72,7.189,13.9,24744.96,219.277,2.05,285.825,12.51,9.2,0.2,1119435.2,4723286.4,140512.0,384640.0,143.2,0.0,220.8,22277.6,15508.0,27637.6,32.6,61.8,4.6,0.6,0.0,5.622898309946284
0.74,7.396,14.358,26770.432,219.137,2.0,286.325,12.59,7.4,0.6,1119888.0,5123889.6,140521.6,382968.8,83.2,0.0,87.2,24454.4,16690.4,30063.0,35.6,58.0,5.6,1.0,0.0,6.723760222105701
0.59,1.791,24.677,30983.168,108.293,1.82,135.783,14.91,10.8,0.6,1119376.0,4428029.6,140528.0,370377.6,51.2,0.0,51.2,4557.6,3899.6,6653.6,35.2,61.2,2.4,1.0,0.0,25.07069011529287
0.64,2.425,19.392,18952.192,131.468,1.81,167.502,13.49,10.6,0.6,1121724.8,3668960.8,140576.8,357573.6,20.8,2392.0,21.6,8921.6,5172.0,8958.8,37.8,54.6,5.2,2.2,0.0,19.321496846974856
0.64,5.347,16.563,21936.128,161.346,2.04,209.881,13.64,7.2,1.0,1117259.2,4793020.0,140584.0,373623.2,34.4,0.0,54.4,13568.0,9586.0,16815.0,37.6,57.2,4.6,1.0,0.0,10.601363417959044
0.69,5.134,15.936,15668.224,189.912,1.82,243.869,11.88,8.0,0.6,1267973.6,4475502.4,140588.0,385432.8,68.0,71092.0,73.6,88229.6,13653.8,20449.0,35.8,59.2,4.2,0.8,0.0,12.730271446730177
0.69,5.435,16.101,20761.6,166.421,2.04,216.042,13.0,8.2,0.0,1116548.0,5399444.0,140688.8,383816.0,18.4,0.0,18.4,18105.6,11978.2,21442.8,37.2,56.8,5.4,0.8,0.0,10.19804760561151
0.74,4.982,19.226,12546.048,201.816,1.9,261.038,10.33,9.2,0.4,1397185.6,5021783.2,140705.6,385173.6,30.4,107180.0,30.4,122891.2,13020.2,19742.8,35.2,58.8,5.0,1.0,0.0,8.747338901108277
0.9,7.399,14.403,21171.2,204.948,2.08,425.482,7.83,9.0,0.2,1115587.2,5018549.6,140760.0,388676.0,49.6,0.0,130.4,24716.8,16729.0,29750.6,41.8,52.8,5.2,0.4,0.0,6.846979600653801
0.93,6.742,12.948,20177.92,220.516,1.9,412.138,7.72,9.0,0.4,1115112.8,5239251.2,140919.2,387724.0,8.8,0.0,10.4,23458.4,14702.6,26884.6,39.4,55.6,4.4,0.2,0.0,7.317943596286797
0.94,6.926,13.728,20208.64,242.407,1.78,412.907,7.9,9.6,0.0,1114255.2,5542700.0,140942.4,395171.2,133.6,0.0,141.6,25102.4,14925.0,28739.0,38.2,57.4,4.4,0.2,0.0,6.646551291147867
1.0,7.264,15.572,16135.168,271.918,1.69,473.092,7.09,8.2,0.2,1113796.0,5710456.8,140944.0,387512.8,56.0,0.0,56.0,23820.8,15527.8,28682.8,39.6,54.8,5.0,0.6,0.0,6.108915732980018
1.05,8.016,12.818,12382.208,286.634,1.63,529.317,6.66,8.6,0.0,1113332.8,5839320.8,141004.0,393046.4,75.2,0.0,75.2,25262.4,17362.4,32233.4,42.2,52.2,5.0,1.0,0.0,6.156032713352407
0.99,7.134,13.656,12883.968,257.879,1.62,472.092,6.87,7.8,0.4,1108847.2,5914453.6,141008.0,386236.0,12.0,0.0,12.8,23706.4,15818.0,28410.0,42.4,52.6,4.4,0.6,0.0,6.895374895921393
1.03,6.862,12.977,14644.224,278.473,1.48,491.586,6.65,9.4,0.0,1108796.0,6210459.2,141008.0,387260.0,0.0,0.0,0.8,24352.0,15474.6,28205.2,41.4,53.6,4.6,0.6,0.0,7.255163377480126
0.93,5.715,17.32,11486.208,272.828,1.39,309.579,8.97,9.6,0.4,1144148.0,6339086.4,141016.0,388845.6,6.4,26214.4,8.8,44909.6,13775.4,22945.6,41.2,53.0,4.8,0.8,0.0,8.665593717828651
0.55,7.209,13.392,1189.888,180.735,2.42,234.704,11.99,8.2,0.4,1108711.2,6583207.2,141022.4,388270.4,8.0,36.0,8.0,23604.8,15591.6,28188.0,45.0,50.4,4.4,0.4,0.0,6.359879631398843
0.66,5.6,20.694,38219.776,209.678,2.09,269.994,12.68,9.8,1.0,1166824.8,738455.2,85192.8,303672.0,138.4,42915.2,5586.6,62135.2,15333.0,24442.2,28.2,66.0,4.8,1.0,0.0,8.019250014732624
0.67,6.243,17.605,31266.816,224.274,1.92,295.921,11.86,8.2,0.2,1272392.8,455302.4,46323.2,329968.0,6694.4,80231.2,9588.4,97560.0,15899.2,22666.0,27.6,65.2,5.0,2.2,0.0,6.9414661438376815
0.72,7.331,18.526,31240.192,246.258,1.72,326.118,12.03,6.0,0.4,1188047.2,2395830.4,42484.0,295545.6,3428.8,13003.2,6268.2,36377.6,17447.8,29921.2,28.6,61.6,8.6,1.4,0.0,6.798294666402735
0.76,6.029,16.421,30986.24,273.616,1.62,370.154,11.25,10.0,0.4,1162766.4,1347400.0,87959.2,387033.6,6758.4,279.2,25755.4,21296.0,14603.4,25728.0,37.2,59.8,2.4,0.8,0.0,10.754432729495468
0.71,6.834,14.653,36907.008,222.413,1.85,288.457,13.0,8.6,0.0,1140193.6,3135821.6,114857.6,378528.8,488.0,0.0,1507.2,22515.2,14518.2,26613.2,31.8,61.0,6.4,0.8,0.0,6.547284360280344
0.72,7.729,14.4,37660.672,228.582,1.93,299.864,13.12,6.4,0.4,1137480.0,3669813.6,128652.8,393380.0,544.8,0.0,2010.6,23827.2,16127.4,30562.6,32.4,60.2,6.6,1.0,0.0,6.04069592727262
0.71,7.229,16.363,39942.144,230.2,1.83,298.808,12.88,7.2,0.0,1130772.8,3412010.4,133469.6,404178.4,149.6,0.0,410.8,23482.4,15975.6,29137.4,30.4,63.8,5.2,1.0,0.0,6.721872385307278
0.71,7.975,15.656,35563.52,234.635,2.03,307.794,12.9,6.2,0.4,1129544.0,4309060.8,135119.2,403396.8,31.2,0.0,40.0,24322.4,17030.8,31532.8,28.6,64.6,6.2,0.6,0.0,4.903710347331029
0.7,7.571,16.429,37839.872,227.874,1.97,296.079,13.4,9.6,0.2,1128724.8,4050868.8,135796.8,407144.8,60.8,0.0,77.6,26112.8,16332.2,29993.0,31.8,61.8,6.2,0.4,0.0,5.790391175643258
0.72,7.576,15.689,38617.088,230.16,1.99,301.815,13.14,8.4,0.4,1126062.4,5065952.8,136015.2,410973.6,1184.8,0.0,2084.2,24303.2,16603.0,30205.6,33.0,59.4,7.0,1.0,0.0,5.372822231145346
0.7,7.816,15.907,37085.184,233.267,2.02,301.273,13.26,8.4,0.2,1122222.4,5136696.0,136111.2,411628.0,53.6,0.0,57.6,26640.8,16626.6,30572.2,33.0,60.0,6.6,0.6,0.0,5.290348411870087
0.71,7.586,18.805,39729.152,226.159,2.04,293.208,12.79,7.6,0.0,1120584.0,5198706.4,136158.4,413061.6,95.2,0.0,102.4,24626.4,15610.0,29954.4,33.2,60.0,6.6,0.6,0.0,5.396373630321102
0.7,7.766,17.945,38876.16,227.826,2.09,297.197,12.75,8.2,0.0,1120328.0,4949408.0,136188.0,410735.2,20.0,0.0,23.2,24224.8,15810.0,31147.2,35.2,58.8,5.8,0.8,0.0,4.980747287851632
0.71,5.896,27.434,14307.328,232.691,1.82,299.148,10.42,8.4,0.2,1481713.6,3868624.8,136674.4,411361.6,16.0,147034.4,96.0,165433.6,14208.2,23298.4,31.8,62.6,4.2,1.4,0.0,6.562622754197371
0.73,5.983,23.026,19423.232,240.8,1.76,308.02,10.01,6.2,0.2,1554511.2,3981889.6,136833.6,413588.0,61.6,162019.2,110.4,180497.6,14299.8,22939.0,30.8,63.4,4.6,1.2,0.0,6.75673925621265
0.76,7.882,21.484,36941.824,191.2,2.3,348.548,10.43,8.2,0.4,1117380.8,4596018.4,136890.4,418486.4,72.8,0.0,88.8,26185.6,17072.0,31579.8,35.4,57.2,6.6,1.0,0.0,6.058095318723858
0.85,7.766,25.736,31800.32,189.422,2.41,430.334,8.25,10.2,0.4,1116948.0,4327267.2,136917.6,416959.2,47.2,0.0,48.0,26776.8,16471.8,31408.2,37.8,55.2,6.2,1.0,0.0,5.318229137105866
0.8,7.813,21.441,29717.504,182.678,2.52,383.263,9.13,7.4,0.0,1116176.0,4610383.2,136932.0,416397.6,56.0,0.0,68.8,24551.2,16285.0,30182.6,38.2,56.0,5.2,0.6,0.0,5.215655626474618
0.86,7.608,21.154,23341.056,181.759,2.26,431.652,7.49,8.0,0.6,1111930.4,4465536.8,137507.2,430278.4,418.4,0.0,1395.2,25166.4,15522.4,29659.0,41.6,53.2,4.8,0.4,0.0,5.973385862145292
0.93,8.149,24.314,27579.392,237.103,1.94,472.114,7.59,9.4,0.6,1110646.4,4902312.0,137772.0,433381.6,20.8,0.0,22.4,26277.6,17758.0,32692.6,39.4,55.2,5.2,1.0,0.0,5.308642231119323
0.99,8.146,31.977,27460.608,278.748,1.63,502.458,7.19,7.2,0.4,1110280.8,5204260.8,137772.0,437159.2,14.4,0.0,51.8,27034.4,16949.0,32394.0,42.2,51.8,5.6,1.0,0.0,5.674578926780008
1.03,7.908,31.553,22722.56,278.797,1.66,540.549,6.65,9.2,0.2,1109983.2,5386362.4,137780.0,429191.2,13.6,0.0,21.6,27752.0,16840.2,31907.6,40.8,53.8,4.8,0.6,0.0,5.17964837050376
1.12,8.198,37.05,9587.712,302.914,1.52,601.161,5.72,6.4,0.2,1109203.2,5156974.4,137792.8,432482.4,96.8,0.0,547.8,26451.2,17047.0,32210.4,45.4,48.8,5.0,1.0,0.0,5.432271439096202
1.21,7.293,37.216,7427.072,327.369,1.34,665.244,4.81,9.6,0.2,1104280.8,5481399.2,137809.6,436632.0,1335.2,0.0,2866.4,26179.2,15754.0,29909.4,46.6,48.6,4.6,0.6,0.0,6.264218725419942
1.23,7.283,47.391,7232.512,316.69,1.44,678.923,4.69,9.2,0.4,1097778.4,5439012.0,138391.2,460134.4,2636.8,0.0,10306.4,23667.2,15569.2,29083.8,45.2,50.6,3.6,1.0,0.0,6.487296515212947
1.17,6.777,42.601,9479.168,281.203,1.37,604.203,4.97,8.2,0.2,1092556.0,5654584.8,138957.6,507169.6,16.8,0.0,76.2,22662.4,14552.4,26726.8,50.8,44.0,4.6,0.8,0.0,6.878478381992345
1.01,6.807,34.291,17987.584,290.021,1.4,388.928,7.81,7.4,0.0,1092044.0,6131476.8,138966.4,499249.6,8.0,0.0,11.2,22697.6,15621.4,28670.2,40.4,53.6,5.0,1.0,0.0,6.385042009770045
0.97,6.919,47.384,18528.256,325.236,1.36,412.479,7.89,7.8,0.2,1146639.2,6248785.6,138996.0,503826.4,84.8,48463.2,88.0,70476.8,16442.0,27099.8,36.6,57.2,4.6,1.6,0.0,5.867289983093681
0.49,8.547,37.898,1270.784,182.209,2.89,249.073,12.32,7.6,0.0,1089504.8,6437852.8,139000.0,508672.8,23.2,44.8,23.2,31117.6,17735.8,33900.6,44.6,49.6,5.8,0.2,0.0,4.283682630264904
0.61,7.829,40.516,61144.064,215.815,2.16,278.71,14.9,9.6,0.2,1089044.0,2912509.6,139021.6,501573.6,0.8,0.0,1.6,26200.8,15304.6,31121.2,28.6,64.4,6.4,1.0,0.0,4.128162159252627
0.58,6.063,64.308,21941.248,179.458,2.5,251.412,10.06,7.6,1.8,1324160.0,154371.2,40491.2,330673.6,18080.0,112236.8,40629.0,126793.6,18273.8,24072.0,15.4,75.0,2.8,6.6,0.0,10.048395435282048
0.64,7.861,49.972,46820.352,226.275,1.94,302.479,13.38,6.6,0.4,1279633.6,3626499.2,29279.2,318469.6,7965.6,4725.6,17666.2,28066.4,16898.6,30980.6,26.0,65.4,6.6,1.6,0.0,5.410643045652645
0.66,7.904,50.291,49422.336,222.845,2.04,288.873,13.89,7.6,0.4,1241265.6,4520285.6,98860.8,345276.0,7108.0,0.0,9420.6,24209.6,16374.8,31296.2,27.6,63.8,7.6,1.0,0.0,5.364114142061346
0.65,8.052,42.211,48144.384,217.463,1.99,285.971,13.75,7.6,0.2,1198734.4,3817000.8,127838.4,364572.0,3793.6,0.0,5277.6,25668.8,16796.6,32524.2,26.0,65.0,7.4,1.2,0.0,4.975022469644134
0.64,8.419,41.634,46842.88,224.86,2.09,294.955,13.95,8.4,0.4,1189512.0,4424390.4,137915.2,383309.6,102.4,0.0,113.6,26915.2,16747.4,33014.6,29.0,64.8,5.4,0.8,0.0,4.16288392411338
0.64,8.067,37.624,46002.176,213.569,2.11,280.976,14.14,7.6,0.2,1174920.8,4778708.8,141144.0,387712.0,104.8,0.0,122.4,26283.2,16468.4,31923.4,29.4,63.0,6.6,1.0,0.0,4.591530766980401
0.63,8.197,34.379,49703.936,208.914,2.16,275.2,14.22,6.4,0.0,1173964.0,4620603.2,142255.2,386699.2,88.8,0.0,212.8,25862.4,16797.6,32371.6,29.2,63.6,6.4,1.0,0.0,4.559685159545434
0.66,7.782,46.554,46833.664,217.412,2.27,283.339,13.58,6.2,0.4,1145864.0,4438879.2,142762.4,412204.8,175.2,0.0,1442.6,27080.8,15827.0,30734.4,26.8,66.0,6.6,0.8,0.0,4.735951551705552
0.64,8.093,48.673,53281.792,218.944,2.1,284.103,14.7,5.4,0.4,1145011.2,4393340.8,143014.4,422175.2,47.2,0.0,136.8,23388.8,16252.4,32157.0,28.2,66.0,5.4,0.6,0.0,4.323242030618511
0.69,8.32,43.557,51658.752,214.207,2.3,334.977,11.68,8.6,0.0,1143755.2,4262576.0,143220.0,421680.0,168.0,0.0,356.8,24606.4,16431.8,32703.6,27.8,65.6,6.0,0.8,0.0,4.027524942992836
0.72,8.446,36.35,48490.496,188.595,2.57,381.239,10.16,7.4,0.2,1140308.0,4019360.8,143316.8,421257.6,557.6,0.0,663.4,26551.2,17061.4,33533.8,30.2,62.4,6.0,1.0,0.0,4.021491460352136
0.75,8.998,49.963,44578.816,191.401,2.57,415.394,9.24,6.2,0.2,1139764.0,3859508.8,143360.0,427918.4,25.6,0.0,26.4,28647.2,18249.6,36807.6,32.2,60.4,6.6,1.0,0.0,3.8902730117609474
0.82,7.925,52.052,40116.224,163.579,2.61,453.674,7.67,6.0,0.2,1139326.4,3633038.4,143376.0,424276.8,16.0,0.0,17.6,28244.0,15457.2,30645.6,36.4,57.2,6.0,0.6,0.0,4.990937908490499
0.82,8.557,37.965,34421.76,163.593,2.99,455.303,7.59,7.6,0.2,1135102.4,3661554.4,143502.4,429689.6,1872.0,0.0,4669.2,22100.0,16790.2,33658.8,36.8,57.2,5.2,1.0,0.0,4.083322343372164
0.73,7.737,32.285,37479.424,159.879,2.87,356.604,9.22,6.6,0.2,1127606.4,4704872.8,143752.8,440837.6,311.2,0.0,736.8,23870.4,15491.0,29851.8,29.0,64.2,6.2,0.6,0.0,4.3147069944752205
0.93,7.303,25.52,18841.6,175.142,2.26,465.691,6.02,5.0,0.0,1125245.6,3864587.2,143760.0,444150.4,3.2,0.0,3.2,22324.0,14957.4,28059.8,41.0,51.4,6.8,1.2,0.0,5.342822202614376
0.93,7.551,42.584,26124.288,204.786,2.08,471.782,6.55,8.6,0.2,1120590.4,4566945.6,143767.2,446367.2,1055.2,0.0,1117.6,25844.0,15888.2,30761.8,37.2,56.0,6.0,1.0,0.0,4.977193610796791
0.87,6.18,28.436,21179.392,140.103,2.27,383.462,6.15,6.2,0.0,1119913.6,4516228.8,143776.0,441806.4,49.6,0.0,128.0,18620.0,12132.4,23225.2,39.4,54.0,5.4,0.8,0.0,6.792596408299038
0.87,6.507,41.665,21114.88,247.343,1.76,396.828,7.38,5.0,0.2,1779512.8,4827972.8,143784.0,442811.2,27.2,138908.0,59.2,157304.0,13566.8,24785.6,28.6,63.2,6.6,1.6,0.0,5.1561535583522335
0.95,7.305,38.935,29242.368,225.13,1.83,425.419,7.24,6.0,1.0,1118930.4,5095620.8,143784.0,444491.2,24.8,0.0,24.8,24488.0,15527.4,28988.8,34.8,58.4,6.2,1.0,0.0,5.15277170827972
0.9,5.87,35.019,17227.776,230.126,1.65,374.94,6.89,6.0,0.2,1603246.4,5155376.0,143794.4,446785.6,7.2,144174.4,8.0,161876.0,12462.2,21796.0,29.0,63.2,6.4,1.6,0.0,6.026271360004367
1.15,7.512,22.153,17720.32,288.107,1.46,595.486,5.07,7.6,0.0,1118764.0,5429532.0,143809.6,453023.2,45.6,0.0,46.4,23496.8,15625.0,29973.0,38.2,52.6,8.2,1.2,0.0,4.706999009220716
1.01,6.807,21.326,18457.6,269.32,1.54,500.089,5.85,6.4,0.4,1319245.6,5531970.4,143833.6,443560.8,23.2,78740.0,24.0,100989.6,15347.4,27764.6,30.2,60.8,8.0,1.0,0.0,5.24425298183948
1.27,8.409,22.117,14804.992,329.825,1.37,746.013,4.35,6.0,0.6,1118308.0,5431076.8,143875.2,449431.2,3.2,0.0,3.2,25293.6,17703.4,33801.4,40.6,49.8,8.8,1.4,0.0,4.440600253917553
1.14,8.238,13.561,24675.328,337.045,1.33,558.674,5.87,7.6,0.0,1117840.0,5768555.2,143905.6,447054.4,11.2,0.0,11.2,24790.4,16884.0,32554.4,35.6,53.0,9.8,1.8,0.0,4.4958439545295406
1.03,7.358,21.736,20636.672,328.496,1.31,383.677,7.61,4.6,0.2,1162792.0,6110919.2,143921.6,450406.4,43.2,52428.8,43.2,73848.0,17007.6,29054.4,30.2,58.6,9.2,2.4,0.0,5.09447751402044
0.99,8.482,15.354,23766.016,306.46,1.46,441.765,7.11,5.4,0.4,1112756.0,6295211.2,143933.6,450230.4,5.6,0.0,5.6,26293.6,18202.2,33963.0,32.6,57.8,8.4,1.6,0.0,4.690015446598728
0.36,8.672,18.264,984.768,132.157,3.38,184.675,12.51,6.2,0.2,1112756.0,6468854.4,143948.0,448593.6,14.4,50.4,14.4,27832.8,17288.8,34716.4,40.0,50.2,8.8,1.2,0.0,4.601505840181481
0.59,5.891,47.707,27104.256,180.02,2.35,247.929,10.91,8.6,0.6,1289696.8,1186721.6,9660.0,297364.8,10877.6,65826.4,40115.8,79311.2,15031.2,21003.2,14.0,77.2,4.6,4.2,0.0,8.792308768219263
0.48,4.481,33.835,35094.528,137.799,2.25,183.743,13.14,7.8,0.6,1219485.6,741416.0,41116.8,351077.6,1756.0,37862.4,8239.4,49894.4,11963.8,18046.4,14.2,72.6,8.0,5.0,0.0,9.563533883345755
0.61,8.029,19.34,42488.832,204.778,2.02,276.313,13.05,5.6,0.0,1256246.4,4093637.6,32666.4,304800.0,8740.0,2601.6,13107.8,27050.4,17290.0,31900.0,19.6,67.4,11.2,1.6,0.0,5.643658269821138
0.68,6.723,24.262,28414.976,246.801,1.55,330.169,8.88,4.4,0.4,1949465.6,2523238.4,98432.8,353367.2,6804.0,174484.8,8124.0,192864.0,15062.2,24994.6,16.2,71.6,8.0,3.8,0.0,5.59217115836357
0.58,9.28,18.848,54877.184,208.246,2.33,275.989,15.05,4.8,0.2,1181032.8,4549221.6,126099.2,380500.0,1167.2,0.0,1294.4,26699.2,18865.2,36866.6,23.0,64.8,10.2,1.8,0.0,3.5879262402555603
0.59,8.531,13.152,53295.104,199.379,2.27,263.832,14.25,7.4,0.0,1166360.0,4344805.6,135483.2,386464.0,59.2,0.0,60.8,23964.8,17261.4,33175.4,22.0,66.4,10.0,1.8,0.0,3.982153705075126
0.65,8.145,40.199,51617.792,181.035,2.63,344.728,11.24,6.0,0.2,1164499.2,3514148.8,138764.0,385488.0,80.0,0.0,81.6,28694.4,16343.4,32428.4,24.6,67.8,7.4,0.6,0.0,3.525069601395551
0.59,8.98,15.762,53385.216,179.386,2.7,275.774,13.56,5.8,1.0,1147406.4,3634206.4,139961.6,393092.0,41.6,0.0,41.6,27173.6,18465.2,35347.8,22.4,67.4,8.8,1.6,0.0,3.527079840980606
0.64,7.437,49.811,56206.336,191.393,2.44,330.9,11.43,7.0,0.0,1146465.6,3976479.2,140412.0,392081.6,90.4,0.0,92.8,28683.2,14952.0,30255.0,24.4,68.6,6.6,0.2,0.0,3.569017847379049
0.84,8.941,20.656,27381.76,179.356,2.57,469.781,7.21,6.8,0.0,1134678.4,2851095.2,141003.2,427840.8,68.8,0.0,68.8,26292.8,17576.0,35257.6,31.2,58.6,8.8,1.4,0.0,3.7451305985450745
0.73,9.174,28.021,50709.504,157.649,2.99,441.831,8.56,5.6,0.2,1134062.4,3587546.4,141090.4,424035.2,16.0,0.0,19.2,27836.0,18171.6,36119.6,28.0,62.8,7.8,1.2,0.0,3.7409034412303073
0.78,8.633,34.926,47419.392,147.268,2.82,459.877,7.61,7.0,0.0,1133867.2,3453179.2,141140.8,425436.8,1.6,0.0,2.4,28364.8,17697.0,35192.8,31.0,60.2,7.0,1.6,0.0,4.393830851725469
0.8,7.888,65.985,44980.224,147.014,3.0,476.218,7.4,8.2,0.0,1132142.4,3545529.6,141197.6,427101.6,75.2,0.0,75.2,28214.4,15676.8,31375.6,31.4,62.6,5.8,0.2,0.0,4.012091890715531
0.87,7.741,49.993,36275.2,163.178,2.76,523.359,6.44,8.2,0.0,1131492.0,3378101.6,141223.2,427204.8,20.0,0.0,20.0,29264.0,15650.6,31105.6,30.6,63.2,5.8,0.0,0.0,3.775056873821191
0.95,7.931,45.682,36222.976,205.297,2.22,535.854,6.17,7.6,0.2,1131009.6,4002271.2,141244.8,431089.6,12.8,0.0,12.8,28597.6,15711.2,31181.6,33.2,60.2,6.2,0.2,0.0,3.8013542969214735
0.9,8.596,41.218,41503.744,211.085,2.21,523.417,6.77,6.2,0.0,1130579.2,3957936.0,141267.2,425216.0,5.6,0.0,5.6,28326.4,17654.8,35222.4,32.2,60.4,6.6,0.6,0.0,3.692354306863255
0.84,8.006,17.277,16324.608,249.765,1.89,439.311,6.84,5.0,0.0,1684669.6,4267692.8,141288.8,429560.0,11.2,170902.4,11.2,193419.2,17009.0,29906.0,22.6,65.8,8.6,3.0,0.0,3.953691051000027
1.09,7.868,49.57,20538.368,270.459,1.73,613.467,5.14,8.0,0.0,1128365.6,4500629.6,141307.2,434563.2,33.6,0.0,33.6,30202.4,15673.0,31298.8,36.0,58.2,5.6,0.0,0.0,3.704711840929776
0.96,7.92,25.69,33594.368,227.091,1.94,466.803,6.53,6.8,0.2,1122978.4,4728020.0,141324.0,442573.6,1660.0,0.0,5677.2,22968.8,15455.8,30600.0,33.2,58.0,7.6,1.6,0.0,4.218640753620532
1.23,7.731,49.759,15261.696,293.595,1.57,674.839,4.48,6.8,0.4,1120668.8,4390691.2,141338.4,453539.2,58.4,0.0,64.8,28582.4,16008.0,31814.4,33.8,59.4,6.4,0.2,0.0,3.710048918676849
1.11,8.088,52.154,27526.144,278.508,1.57,610.062,5.12,6.8,0.0,1120296.0,4832352.8,141347.2,450352.0,7.2,0.0,7.2,26599.2,15909.0,32317.2,33.4,58.0,7.4,0.8,0.0,3.9877037551209393
1.11,6.042,60.019,3346.432,278.61,1.45,533.499,4.54,6.4,0.4,1542682.4,4746802.4,141370.4,454739.2,9.6,170684.8,9.6,187100.8,14388.6,22924.6,28.4,61.2,7.6,2.8,0.0,5.172120177406397
1.26,7.188,37.919,17782.784,314.506,1.23,691.756,4.08,5.4,0.4,1109612.0,5108520.8,141376.0,450175.2,19.2,0.0,30.4,24281.6,14517.8,28544.4,36.8,54.6,7.4,1.4,0.0,4.679969511926174
1.37,7.474,31.38,11575.296,324.683,1.16,789.233,3.47,5.8,0.2,1106642.4,5209445.6,141485.6,458431.2,395.2,0.0,573.2,23845.6,15475.8,30583.6,45.2,47.0,6.6,1.8,0.0,5.057674118235141
1.23,7.805,28.608,3011.584,289.146,1.49,697.458,3.72,4.4,0.2,1115992.8,5409053.6,141516.0,456315.2,4.8,10280.8,4.8,33987.2,17611.8,32411.4,40.6,47.8,9.6,2.0,0.0,4.052930210761791
1.14,8.154,27.185,22141.952,350.744,1.22,513.917,5.67,4.8,0.2,1104432.0,5772862.4,141526.4,452603.2,87.2,0.0,96.0,24317.6,15745.2,31046.6,30.6,59.6,8.4,1.6,0.0,4.066483460093774
1.11,8.135,29.471,26776.576,349.936,1.25,427.797,6.88,5.2,0.2,1103556.8,6151657.6,141540.0,452780.8,353.6,0.0,756.0,27086.4,17141.6,33050.2,31.0,60.0,7.8,1.0,0.0,4.108847170085697
