r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%)
5.8,0.4,1134128.8,3532639.2,110972.8,356846.4,161.6,0.0,950.4,19412.0,11446.6,20344.8,37.6,55.4,6.4,0.8,0.0
7.4,0.2,1128957.6,3860592.0,126530.4,379492.8,130.4,0.0,162.4,20308.0,12081.0,22168.0,41.6,52.0,5.8,1.2,0.0
5.2,0.6,1114263.2,3603055.2,132189.6,388434.4,374.4,0.0,1490.4,20724.8,12205.6,22388.8,39.0,53.6,6.8,1.0,0.0
6.8,0.6,1112123.2,4347980.8,134087.2,388325.6,65.6,0.0,115.2,21112.0,13460.0,23765.4,39.8,54.2,5.4,1.0,0.0
7.2,0.4,1109500.0,4163110.4,134771.2,393332.8,746.4,0.0,833.6,20829.6,11990.0,22471.2,40.8,52.4,5.6,1.2,0.0
7.4,0.0,1103563.2,4559112.8,135041.6,396065.6,100.8,0.0,194.0,20704.8,13091.0,23573.4,40.6,53.8,5.0,1.2,0.0
9.0,0.8,1096488.0,4572640.8,135316.0,407480.8,1468.8,0.0,3198.0,20120.0,10973.8,20863.6,38.8,54.6,6.0,0.8,0.0
7.0,0.4,1095214.4,4336281.6,135416.0,413776.8,793.6,0.0,2223.2,20475.2,12181.6,22619.4,40.6,50.2,8.0,1.6,0.0
6.8,0.2,1094828.8,4723554.4,135490.4,418718.4,56.8,0.0,74.4,22112.8,12289.4,22349.2,40.6,52.6,5.8,1.0,0.0
9.0,0.2,1094526.4,3912188.0,135572.0,424539.2,46.4,0.0,81.6,21452.8,11622.0,21953.4,44.2,49.2,6.4,1.0,0.0
8.6,0.4,1486271.2,2881677.6,135636.8,428397.6,87.2,125408.0,116.0,140910.4,11448.6,16874.0,41.6,50.8,5.6,1.8,0.0
5.0,0.2,1087882.4,3892488.8,135700.0,429125.6,57.6,0.0,97.6,20848.8,11574.6,21745.0,49.8,43.2,6.4,1.0,0.0
7.8,0.4,1407347.2,3641419.2,136900.0,451240.8,453.6,105584.0,464.8,120238.4,11769.0,16339.4,39.2,55.0,4.2,1.6,0.0
8.0,0.0,1066989.6,4240859.2,136965.6,449484.0,225.6,0.0,258.2,19486.4,11414.0,20812.0,45.8,47.2,6.4,1.0,0.0
7.8,0.4,1066548.0,4725769.6,137039.2,453488.0,48.0,0.0,54.4,21127.2,11719.8,22142.4,46.4,46.4,6.8,0.8,0.0
5.6,0.2,1064225.6,4837933.6,137383.2,464968.0,68.0,0.0,358.0,19821.6,11565.6,21644.8,48.6,45.4,5.6,1.0,0.0
7.4,0.4,1530783.2,4429492.0,137459.2,464148.0,36.0,125361.6,40.8,140700.8,11306.4,17077.0,41.4,52.2,5.2,1.4,0.0
5.6,0.0,1054602.4,5080720.0,137516.0,466924.8,40.8,0.0,66.4,19435.2,11881.2,21756.4,48.6,43.2,7.2,1.0,0.0
7.6,0.6,1054860.0,5201470.4,137542.4,464523.2,39.2,0.0,50.4,20868.0,12334.6,22541.6,48.2,44.6,6.2,1.0,0.0
5.8,0.2,1355432.8,5419383.2,137600.8,464432.8,39.2,83189.6,65.6,98923.2,11065.2,17934.2,42.6,51.0,5.6,1.2,0.0
6.0,0.6,1053752.0,5326551.2,137835.2,474662.4,121.6,0.0,801.6,18924.0,12307.6,21326.0,50.2,42.2,6.6,1.0,0.0
6.8,1.0,1053035.2,5620231.2,137884.0,476465.6,242.4,0.0,296.8,20339.2,11235.6,21105.2,54.6,39.2,5.6,0.8,0.0
8.6,0.2,1052625.6,5947091.2,137948.8,474361.6,40.8,0.0,56.8,17876.0,11243.4,20381.4,49.8,42.0,7.4,1.2,0.0
7.0,0.2,1082238.4,6118790.4,138027.2,470715.2,56.0,26214.4,71.2,43925.6,12738.0,20446.8,46.4,46.6,5.8,1.4,0.0
5.2,0.4,1051063.2,6330744.0,138220.8,477678.4,32.8,53.6,71.2,22521.6,13771.6,25309.4,56.6,31.0,11.4,1.2,0.0
9.6,0.8,1145797.6,310720.8,52884.0,255247.2,152.8,64599.2,22349.4,75827.2,12552.6,15319.8,21.0,71.4,3.6,4.0,0.0
10.6,0.6,1191581.6,204390.4,23936.0,216616.0,145.6,72748.0,11819.6,83216.8,11985.8,13347.6,22.4,70.6,4.8,2.8,0.0
8.6,0.6,1180322.4,793960.0,30765.6,264091.2,1116.0,11699.2,17756.0,27620.8,11005.4,17943.8,26.6,66.4,5.4,1.8,0.0
7.0,0.2,1115530.4,2848236.8,55622.4,319958.4,2448.0,2274.4,10883.8,21040.0,11113.4,19517.8,27.4,64.4,6.6,1.6,0.0
8.8,0.4,1114015.2,3741558.4,109402.4,326940.0,76.0,0.0,573.6,22074.4,11851.8,22617.6,33.0,55.4,10.2,1.6,0.0
7.4,0.4,1108229.6,4010971.2,127774.4,332058.4,2605.6,0.0,4200.8,20188.8,12245.2,22714.6,32.4,56.6,9.6,1.4,0.0
5.6,0.4,1100652.0,4216311.2,133910.4,346020.0,65.6,0.0,112.0,21090.4,11915.2,22274.6,34.4,55.0,9.2,1.6,0.0
6.6,0.2,1221708.0,2736689.6,135993.6,350589.6,238.4,68901.6,1257.8,85527.2,12385.2,18572.0,32.2,57.8,7.8,2.4,0.0
6.4,0.0,1097603.2,4381891.2,136799.2,352285.6,109.6,0.0,175.2,23141.6,11810.4,22845.2,33.8,53.4,11.4,1.6,0.0
5.6,0.8,1297407.2,3104683.2,137173.6,355887.2,2820.0,89509.6,3502.4,104034.4,12344.6,17366.8,30.8,57.0,9.0,3.0,0.0
6.2,0.4,1309140.0,3442961.6,137320.0,359458.4,39.2,101149.6,75.2,116900.8,12137.6,17136.6,30.4,58.0,9.2,2.8,0.0
6.4,0.6,1084119.2,4118938.4,137696.8,367940.8,96.0,0.0,592.4,22407.2,12425.2,23722.6,33.8,53.6,11.4,1.6,0.0
6.4,0.0,1083580.8,4643280.8,137797.6,372117.6,56.0,0.0,68.8,23840.8,12477.6,23860.2,35.0,53.2,10.2,1.4,0.0
6.6,0.4,1083145.6,4331491.2,137865.6,372183.2,55.2,0.0,78.4,19442.4,12047.0,21882.4,36.0,50.0,12.6,1.6,0.0
6.2,0.2,1082800.8,3481975.2,137940.8,373576.8,39.2,0.0,56.0,21099.2,12340.8,22891.6,41.2,45.2,12.2,2.0,0.0
6.0,0.2,1082408.0,4057261.6,138020.0,373459.2,35.2,0.0,54.4,22110.4,12506.8,23202.4,42.0,45.2,11.6,1.4,0.0
6.0,0.6,1454567.2,3655227.2,138080.8,375297.6,67.2,115512.0,91.2,130232.0,11268.6,16001.6,34.0,56.0,7.6,3.0,0.0
5.8,0.6,1078928.8,4276809.6,138100.0,373347.2,84.8,0.0,137.6,22119.2,12497.2,23642.4,41.2,45.6,11.8,1.8,0.0
7.2,0.0,1078623.2,4678962.4,138135.2,376852.8,134.4,0.0,860.8,23666.4,12451.6,23369.2,43.6,46.2,9.0,1.2,0.0
6.8,0.8,1154241.6,4679612.8,138178.4,378489.6,256.8,49701.6,465.6,66577.6,12377.4,19241.6,39.2,48.2,10.2,2.2,0.0
6.6,0.2,1075902.4,5041950.4,138237.6,377910.4,60.8,0.0,124.0,21587.2,12021.0,22850.6,42.4,45.2,11.2,1.4,0.0
6.8,0.2,1599048.8,4882577.6,138342.4,396615.2,2183.2,128741.6,7791.4,142960.8,11422.8,16917.4,34.4,57.0,6.4,2.2,0.0
8.6,0.2,1382160.0,5317730.4,138624.0,408692.0,33.6,102532.8,60.0,118494.4,10966.0,17416.2,35.4,55.4,7.6,2.0,0.0
7.8,0.6,1065641.6,5362188.8,138778.4,412886.4,41.6,0.0,63.2,20486.4,11920.0,21934.4,46.6,41.6,10.4,1.6,0.0
6.8,0.2,1065385.6,5356350.4,138825.6,411196.8,67.2,0.0,82.4,20344.0,11288.0,21246.0,49.0,38.0,11.6,1.4,0.0
8.8,0.8,1064660.0,5801388.0,138862.4,388647.2,35.2,0.0,49.6,7075.2,5019.2,8722.8,37.2,49.4,10.4,3.2,0.0
7.0,0.0,1036761.6,5998429.6,138901.6,407761.6,56.8,6333.6,137.2,26041.6,12044.0,22337.2,43.6,41.2,13.8,2.0,0.0
6.6,0.2,1075428.0,6158612.8,138920.0,409030.4,40.0,50756.0,82.4,64688.8,11227.4,16067.2,36.4,48.0,12.4,3.4,0.0
5.2,0.6,1036256.0,6355871.2,138949.6,417032.8,26.4,68.8,37.6,26079.2,14546.6,28004.4,44.8,34.6,18.8,2.0,0.0
8.4,0.8,1177548.0,209019.2,124956.0,366673.6,52.0,61653.6,358.4,72140.0,12311.8,12406.2,12.6,76.0,5.8,5.4,0.0
11.2,0.4,1165619.2,125576.0,23680.8,205469.6,199.2,67080.8,16595.4,75689.6,12065.4,13728.6,10.8,76.4,6.4,6.2,0.0
8.8,0.2,1149546.4,1153417.6,24123.2,239901.6,2624.8,14966.4,26407.0,31660.0,12690.0,20329.4,18.4,69.0,10.0,2.2,0.0
4.8,0.0,1149184.0,3635626.4,87976.0,378696.8,676.8,0.0,2775.2,20044.0,12327.4,23080.0,24.2,53.4,19.6,2.8,0.0
6.0,0.6,1123430.4,3789925.6,121941.6,396019.2,440.8,0.0,1979.0,21466.4,14390.4,24720.6,21.8,56.2,19.0,3.2,0.0
5.2,0.4,1110323.2,4022876.0,132026.4,409028.0,292.8,0.0,848.8,20076.0,12602.6,23687.6,23.8,53.8,19.4,3.2,0.0
5.0,0.2,1106688.0,4355010.4,136088.0,429689.6,888.8,0.0,2619.6,22400.8,12144.8,23793.2,23.4,57.8,16.6,2.2,0.0
5.4,0.6,1395425.6,2340452.0,137792.8,441802.4,84.8,122172.8,104.8,136854.4,11825.0,16599.2,19.2,61.6,14.6,4.6,0.0
5.0,0.8,1095181.6,4055067.2,138401.6,444238.4,91.2,0.0,124.2,23342.4,14132.8,27789.8,22.8,54.8,19.2,3.4,0.0
6.2,0.4,1094605.6,4037795.2,138657.6,446160.0,878.4,0.0,1892.2,22008.0,12894.8,24490.6,24.4,56.2,17.4,2.2,0.0
2.8,0.8,1090204.8,4373792.8,138779.2,458245.6,79.2,0.0,192.8,22682.4,13581.6,25835.8,25.2,55.4,16.8,2.8,0.0
5.4,0.0,1089246.4,3810484.0,139196.8,473981.6,249.6,0.0,1727.4,21741.6,12976.2,24597.4,26.4,52.2,18.2,3.0,0.0
4.0,0.2,1088713.6,3536944.8,139300.0,484344.0,44.8,0.0,71.2,26039.2,13486.8,27182.0,31.2,48.4,18.2,2.2,0.0
4.0,0.0,1088321.6,3544719.2,139374.4,483495.2,60.0,0.0,76.0,24469.6,12481.2,24721.4,31.2,50.2,17.0,1.8,0.0
4.2,0.8,1087936.8,3510362.4,139466.4,480476.0,77.6,0.0,111.2,23714.4,13587.6,26065.4,36.2,46.6,14.6,2.4,0.0
4.0,0.2,1550323.2,2950368.8,139540.0,477360.0,1388.8,150408.0,1580.0,164792.8,11632.4,17172.2,30.0,49.8,14.8,5.6,0.0
5.4,0.4,1075068.0,4354789.6,139624.0,483753.6,371.2,0.0,540.8,22716.0,13077.0,25660.4,35.6,43.8,17.6,3.2,0.0
4.6,0.2,1074383.2,4510297.6,139702.4,487639.2,52.8,0.0,85.6,23248.0,13793.6,27120.2,34.6,47.2,15.4,3.0,0.0
6.4,0.0,1074025.6,4808143.2,139798.4,490319.2,97.6,0.0,143.0,23864.0,12922.0,25280.4,35.0,46.8,15.8,2.4,0.0
4.6,0.0,1073647.2,4734003.2,139867.2,491177.6,96.8,0.0,99.2,22141.6,12967.4,25123.2,35.6,46.0,15.8,2.6,0.0
6.0,0.6,1073168.0,4817082.4,139937.6,491495.2,90.4,0.0,116.0,26126.4,13278.4,26498.0,37.2,45.2,15.4,2.2,0.0
4.6,0.6,1067419.2,5021560.8,140003.2,501972.0,61.6,0.0,130.4,23184.0,13227.0,24858.8,38.2,45.2,14.8,2.4,0.0
6.6,0.0,1067321.6,5101551.2,140088.0,498000.0,44.8,0.0,90.4,22276.8,12726.6,24590.0,42.8,40.6,14.0,2.6,0.0
3.2,0.8,1066860.8,5053395.2,140148.0,494410.4,136.0,0.0,177.6,22931.2,13539.8,26167.4,48.2,33.6,15.4,3.0,0.0
5.4,0.4,1066400.0,5341248.8,140216.8,497785.6,61.6,0.0,92.8,21213.6,12456.8,24255.8,46.4,33.8,17.0,3.0,0.0
3.8,0.4,1092818.4,5678183.2,140290.4,496343.2,1252.0,28564.0,1283.2,51005.6,12440.8,23893.4,36.2,44.6,16.4,3.2,0.0
4.4,0.6,1129021.6,5874915.2,140370.4,500183.2,39.2,52428.8,56.0,71856.0,13609.8,22438.6,30.8,52.4,13.2,3.8,0.0
4.4,0.6,1081712.0,6109697.6,140422.4,496739.2,65.6,57729.6,68.0,73397.6,12228.8,17966.8,31.4,49.2,14.8,4.6,0.0
5.4,0.2,1059672.0,6323104.0,140498.4,502026.4,170.4,65.6,1094.4,24081.6,14739.2,28457.4,50.8,21.8,23.0,4.4,0.0
8.8,1.0,1432624.0,106096.8,90294.4,337667.2,1738.4,143920.0,11378.4,156943.2,18208.6,15692.8,4.8,84.6,4.4,6.4,0.0
7.2,2.0,1281808.8,1407844.8,17545.6,232570.4,8127.2,77604.8,44508.8,89084.0,15526.2,15786.0,7.6,81.0,4.4,6.6,0.0
4.8,1.4,1092848.0,3156180.8,68769.6,313338.4,988.0,119.2,6045.6,19876.0,19239.2,22226.4,16.4,68.0,12.4,3.0,0.0
5.6,0.2,1089729.6,4159373.6,108387.2,349828.8,85.6,0.0,272.8,24569.6,16332.4,26084.6,17.8,62.6,16.6,2.8,0.0
5.0,0.0,1087988.8,2702024.8,125766.4,371160.8,72.8,0.0,126.4,22109.6,16452.0,24938.0,24.2,55.4,17.2,3.4,0.0
3.0,0.4,1087323.2,3901669.6,130757.6,372735.2,88.0,0.0,112.8,24388.8,15449.0,28117.4,19.4,57.6,18.8,4.2,0.0
6.8,0.0,1086657.6,2645607.2,132708.0,377292.0,77.6,0.0,141.6,23848.8,12939.0,25564.8,29.2,49.0,18.8,3.2,0.0
5.6,0.0,1085889.6,4049090.4,133297.6,383500.0,99.2,0.0,112.8,24032.0,12096.2,25384.6,21.6,55.4,20.8,2.2,0.0
3.8,0.2,1085633.6,3680289.6,133957.6,393252.0,124.0,0.0,429.6,24862.4,13789.0,27553.6,21.0,56.0,19.2,3.8,0.0
5.2,0.0,1084968.0,2435176.0,134100.8,392368.0,44.8,0.0,55.2,24744.0,12482.8,25530.8,30.8,47.8,20.0,2.0,0.0
3.8,0.4,1084456.0,3716206.4,134198.4,393718.4,60.8,0.0,84.8,24394.4,12964.0,26253.8,23.8,52.8,21.0,2.8,0.0
4.2,0.6,1533732.0,3179438.4,134276.8,393652.8,58.4,169223.2,209.6,184016.8,12890.8,17898.4,12.4,61.6,19.6,6.2,0.0
5.4,0.0,1561117.6,2739110.4,134495.2,400707.2,116.0,171311.2,193.6,185898.4,11839.6,17281.0,17.4,59.4,18.6,4.8,0.0
3.0,1.0,1063544.0,3867995.2,134561.6,396301.6,59.2,0.0,88.8,25408.0,13985.8,27730.0,30.2,47.0,19.6,3.4,0.0
4.8,0.0,1063166.4,4445452.8,134634.4,399232.0,130.4,0.0,159.2,24000.8,13139.8,26556.8,31.4,46.4,18.8,3.4,0.0
4.2,0.0,1062737.6,4322146.4,134704.0,399820.0,71.2,0.0,92.8,25215.2,13142.0,26334.8,31.4,45.6,20.8,2.4,0.0
5.2,0.2,1062329.6,4049317.6,134782.4,394476.0,79.2,0.0,133.2,22032.0,13290.8,25586.8,29.8,44.4,22.4,3.4,0.0
2.4,0.6,1061892.0,4404636.0,134852.8,396199.2,85.6,0.0,143.2,22737.6,14189.8,27206.8,30.6,42.4,23.0,4.4,0.0
4.0,1.4,1061069.6,4742372.8,134995.2,410963.2,2572.8,0.0,8319.8,23284.0,12927.6,26023.4,30.0,50.4,15.6,4.0,0.0
5.2,0.0,1040135.2,4506869.6,135138.4,455179.2,196.0,0.0,224.0,22720.0,13715.4,26658.0,33.2,43.2,20.0,3.6,0.0
5.6,0.0,1038452.0,4682699.2,135990.4,475677.6,1733.6,0.0,4983.4,22316.8,13529.6,25651.2,32.4,44.4,19.4,3.8,0.0
4.0,0.0,1313337.6,4667439.2,136259.2,471502.4,52.8,110760.0,87.2,124924.0,11859.0,16173.8,22.4,56.8,15.6,6.0,0.0
2.6,0.2,1026636.0,4783845.6,136464.8,480994.4,67.2,0.0,80.8,23537.6,11873.4,24470.0,42.4,35.8,19.2,2.4,0.0
5.2,0.2,1026175.2,4975024.0,136544.0,485119.2,49.6,0.0,83.2,25952.0,13085.0,26789.4,42.6,35.6,19.8,2.4,0.0
4.2,0.2,1080538.4,5236106.4,136624.0,483588.0,49.6,43352.0,72.0,63064.0,14074.4,24028.6,39.2,33.6,21.8,5.4,0.0
4.6,1.2,1158632.8,5534136.8,136674.4,474788.0,72.0,71610.4,84.8,88123.2,11994.0,18832.2,30.0,46.0,19.6,4.0,0.0
6.0,0.2,1024812.8,5930916.8,136756.8,476448.0,48.0,0.0,104.8,22526.4,13358.6,26165.6,34.8,39.2,22.2,4.0,0.0
6.6,0.8,1024608.0,6042010.4,136854.4,482819.2,50.4,0.0,87.2,22592.0,13661.2,26452.0,37.8,38.2,19.8,4.2,0.0
