ipc,context_switches(K/sec),cpu_migrations(/sec),page_faults(/sec),branches(M/sec),branch_misses(%),L1_dcache_loads(M/sec),L1_dcache_load_misses(%),r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%),avg-latency(ms)
0.74,8.196,22.485,40967.168,267.658,1.94,347.754,13.16,10.0,0.2,1002673.6,4472821.6,136990.4,400908.0,336.0,0.0,894.6,26114.4,16656.6,32699.0,34.6,61.6,3.4,0.4,0.0,1.511464
0.74,8.559,26.778,37246.976,266.778,1.92,346.598,13.12,9.2,0.4,1001465.6,4797971.2,137747.2,408760.8,57.6,0.0,68.8,27604.8,15753.0,33719.6,39.0,57.2,3.2,0.2,0.0,1.453916
0.74,8.494,26.473,38942.72,257.424,1.83,330.893,13.45,8.0,0.4,1000497.6,4663870.4,138008.8,409214.4,13.6,0.0,36.0,26186.4,17751.2,33831.2,36.8,60.4,2.8,0.4,0.0,1.662628
0.75,8.16,32.984,36201.472,256.347,1.91,332.433,13.3,7.2,0.4,998171.2,5051908.0,138134.4,410972.0,27.2,0.0,28.0,25982.4,16253.8,31559.4,35.4,60.0,4.4,0.4,0.0,1.533761
0.74,8.391,27.577,38683.648,266.101,1.92,343.576,13.33,8.8,0.0,997887.2,4753439.2,138156.8,410012.0,77.6,0.0,96.8,26788.0,16936.0,33606.4,37.8,57.6,4.0,0.4,0.0,1.423614
0.73,8.599,26.768,44581.888,250.182,2.02,336.015,13.12,8.4,0.2,997016.0,4571938.4,138312.8,409717.6,77.6,0.0,112.6,26869.6,16966.0,33686.2,40.4,54.8,4.6,0.8,0.0,1.519409
0.74,8.469,28.642,43245.568,255.121,1.98,329.882,13.02,8.8,0.4,996592.8,4997780.8,138336.8,409821.6,50.4,0.0,52.0,25345.6,16604.2,31809.8,35.4,60.8,3.6,0.2,0.0,1.406228
0.81,8.049,27.651,40165.376,229.69,2.08,404.401,10.0,8.2,0.0,990245.6,4136596.8,138352.0,410848.8,53.6,0.0,53.6,26503.2,15724.0,31843.0,37.0,59.4,3.6,0.2,0.0,1.684413
0.73,8.606,24.178,40279.04,229.472,2.24,318.375,13.25,9.0,0.4,989470.4,4783152.8,138364.8,407731.2,62.4,0.0,63.2,21147.2,17669.6,34220.6,35.6,60.0,4.2,0.2,0.0,1.515913
0.93,8.701,22.555,19577.856,226.793,2.11,493.044,7.96,7.2,0.8,989156.8,3942547.2,138384.0,406889.6,44.8,0.0,48.8,22048.8,18376.2,35194.4,41.0,55.2,3.6,0.8,0.0,1.585133
0.92,8.731,26.485,26296.32,216.01,2.26,519.786,7.82,7.4,0.2,988638.4,4166602.4,138396.0,412051.2,80.8,0.0,160.0,27394.4,18071.2,34634.4,41.2,54.8,4.0,0.6,0.0,1.611133
0.89,6.843,26.953,12738.56,286.627,1.61,481.741,7.45,8.6,0.2,1817820.8,4041340.8,138403.2,412580.0,32.8,208417.6,54.4,228376.0,14692.6,25442.2,35.4,60.6,3.6,0.8,0.0,2.077277
0.93,8.489,22.68,27693.056,251.452,1.91,518.33,7.91,7.2,0.0,986708.8,4720116.8,138423.2,416128.8,92.0,0.0,92.0,26966.4,17846.0,33363.0,41.2,54.0,4.4,0.6,0.0,1.649701
1.01,8.645,24.606,14361.6,281.825,1.77,545.155,7.24,7.6,0.0,986234.4,4850305.6,138426.4,417273.6,6.4,0.0,6.4,28240.0,18503.6,35053.4,39.6,56.2,4.0,0.6,0.0,1.480474
0.93,7.453,27.159,7675.904,316.208,1.63,472.641,8.0,8.0,0.2,1631733.6,4910974.4,138436.0,413507.2,12.8,166212.8,13.6,188629.6,15560.6,28841.0,36.8,58.8,3.8,1.0,0.0,1.625644
1.03,8.907,21.02,21942.272,316.456,1.63,570.243,7.2,9.2,0.4,985532.0,5529316.8,138443.2,417500.8,16.0,0.0,117.8,24486.4,16707.0,35377.6,42.6,53.8,3.2,0.4,0.0,1.288668
0.89,7.628,22.318,17699.84,294.351,1.66,443.817,8.48,7.0,0.0,1318844.8,5542963.2,138448.0,413744.0,68.0,103840.0,94.4,127438.4,16433.0,30260.6,35.0,58.8,5.4,0.8,0.0,1.504883
1.23,8.144,29.08,8167.424,370.502,1.24,726.053,5.35,9.4,0.0,984460.0,5447224.0,138456.8,410727.2,13.6,0.0,14.4,26734.4,16465.4,32582.4,44.6,51.0,4.2,0.4,0.0,1.756664
1.22,8.54,24.65,5974.016,363.745,1.32,732.334,5.29,7.8,0.4,983692.0,5645047.2,138463.2,416948.0,178.4,0.0,315.2,25808.8,17184.2,34073.0,48.0,49.0,3.0,0.4,0.0,1.571597
1.1,8.721,26.478,7769.088,316.273,1.64,645.157,5.97,9.6,0.2,982924.0,5938536.0,138499.2,417016.0,72.8,0.0,663.2,28468.0,17879.4,35092.2,40.8,56.2,2.8,0.2,0.0,1.288495
1.09,8.65,25.27,17126.4,393.177,1.22,531.996,7.44,10.2,0.0,982156.0,6283535.2,138512.8,420800.0,52.8,0.0,56.0,27670.4,17783.0,34623.6,41.8,54.8,3.2,0.4,0.0,1.519887
1.03,8.432,33.313,21853.184,347.994,1.42,497.184,7.86,7.6,0.4,981200.0,6495721.6,138524.0,421806.4,91.2,0.0,156.8,27616.8,15967.4,32087.6,40.6,54.8,4.0,0.4,0.0,1.482513
0.7,7.17,45.859,29624.32,261.714,1.96,344.111,11.28,8.2,0.8,1217406.4,1523629.6,40872.8,262113.6,17311.2,85997.6,37793.4,105552.8,18210.0,27545.2,25.0,71.2,2.2,1.8,0.0,2.312796
0.69,7.568,44.792,26992.64,257.52,2.12,340.014,11.34,10.8,0.4,1187700.8,1323108.0,42850.4,282353.6,36989.6,71040.0,56330.4,92739.2,18482.0,28879.4,25.6,70.2,3.0,1.6,0.0,2.154876
0.71,8.269,39.572,44778.496,256.389,1.76,335.216,13.36,6.4,0.2,1088393.6,3640680.8,106935.2,374376.0,257.6,0.0,2960.4,27619.2,16799.4,33627.6,29.4,64.6,5.4,0.8,0.0,1.45721
0.7,7.466,51.568,29632.512,270.743,1.71,354.335,11.84,7.6,0.2,1232720.8,2109422.4,128481.6,378325.6,3725.6,104091.2,3888.4,127540.0,17786.8,30933.0,33.2,61.6,4.0,1.0,0.0,1.919762
0.73,8.526,41.137,28460.032,250.691,1.91,326.474,13.48,8.2,0.2,1027520.8,2984909.6,135591.2,387880.8,357.6,0.0,1648.0,26980.8,16174.2,32379.2,36.0,59.6,4.0,0.8,0.0,1.336797
0.75,8.799,35.558,28718.08,261.883,1.89,354.875,12.63,8.4,0.2,1025707.2,2991759.2,137968.8,395768.0,97.6,0.0,129.2,27134.4,16398.0,35356.4,33.0,62.8,3.8,0.4,0.0,1.222588
0.72,8.464,45.422,42897.408,261.785,1.98,343.623,13.25,7.8,0.0,1024961.6,4875456.8,138741.6,388540.0,45.6,0.0,48.8,27252.8,16297.2,33950.0,34.8,59.8,5.0,1.0,0.0,1.189914
0.71,8.703,42.725,43916.288,249.014,1.92,320.564,13.69,10.0,0.0,1020550.4,5001641.6,139062.4,391180.8,51.2,0.0,77.6,26270.4,15445.6,33437.6,33.8,60.6,4.6,0.8,0.0,1.4125
0.96,8.042,47.169,1622.016,229.589,1.89,503.0,7.63,7.2,0.0,1020132.0,2355131.2,139136.8,392195.2,89.6,0.0,193.4,26368.8,15424.6,31821.6,43.0,52.4,4.0,0.8,0.0,1.6431
0.7,8.726,42.29,43222.016,237.741,1.97,307.123,13.43,5.6,0.6,1019628.0,5306940.0,139206.4,397666.4,19.2,0.0,164.0,27240.8,17643.2,34859.8,33.0,60.4,5.2,0.8,0.0,1.504344
0.68,9.086,45.794,47041.536,238.724,2.1,308.279,14.25,8.6,0.0,1019243.2,4847268.0,139265.6,403507.2,69.6,0.0,75.2,28549.6,17763.8,36618.4,35.4,58.2,5.8,1.0,0.0,1.400435
0.84,8.794,49.192,38798.336,197.978,2.28,459.45,8.53,6.6,0.4,1018404.8,3458328.8,139292.0,397587.2,11.2,0.0,11.2,29108.8,17653.2,35543.0,37.8,55.4,6.0,1.0,0.0,1.561212
0.93,8.472,55.39,18999.296,212.831,2.26,534.835,7.22,5.8,0.0,1017304.8,3115679.2,139307.2,401014.4,98.4,0.0,295.2,28352.0,16512.6,34139.8,38.2,55.8,5.4,0.6,0.0,1.390883
0.82,8.608,40.475,39418.88,207.952,2.31,458.939,8.76,8.2,0.2,1016701.6,4044441.6,139332.0,402324.8,80.0,0.0,173.4,26216.0,17121.4,33660.2,35.2,59.4,4.8,0.8,0.0,1.405195
0.82,8.934,45.284,37500.928,201.484,2.4,440.916,9.02,6.0,0.4,1016196.8,4031824.0,139337.6,397224.8,32.8,0.0,34.4,27739.2,18019.8,36895.0,35.0,58.6,5.4,1.0,0.0,1.37509
0.82,8.961,39.18,32770.048,192.567,2.65,466.317,8.41,8.6,0.0,1014107.2,4241435.2,139353.6,397094.4,31.2,0.0,40.0,27284.8,17619.8,35507.6,37.6,57.4,4.6,0.6,0.0,1.227414
0.91,8.545,48.43,29640.704,218.695,2.17,524.196,7.35,9.2,0.4,1013576.8,4043548.8,139372.0,405682.4,80.0,0.0,852.4,26540.8,17730.4,34047.2,41.4,52.6,5.4,1.0,0.0,1.474676
0.99,8.657,38.185,25144.32,252.583,1.82,529.368,6.96,7.8,0.0,1013408.0,4815046.4,139400.8,404900.8,32.0,0.0,33.6,27641.6,16672.8,34015.2,40.8,53.0,5.6,0.8,0.0,1.527057
0.92,8.803,30.729,26490.88,233.284,2.01,494.239,7.55,6.4,0.2,1012900.0,4692540.0,139420.0,405639.2,27.2,0.0,27.2,27482.4,17963.4,34553.4,36.2,56.8,6.4,0.8,0.0,1.500966
1.0,8.559,34.511,31064.064,282.519,1.73,527.086,7.51,6.6,0.6,1008592.8,5191468.8,139577.6,407310.4,24.0,0.0,203.6,27892.0,17170.8,34270.0,41.2,54.4,4.4,0.2,0.0,1.306606
1.04,8.985,26.115,25780.224,291.676,1.63,566.338,6.81,9.2,0.8,1006852.0,5362085.6,140213.6,427261.6,2221.6,0.0,6996.6,27151.2,18696.6,36384.4,37.4,57.0,5.2,0.8,0.0,1.53601
1.11,8.884,24.063,21364.736,324.033,1.41,636.328,5.99,6.2,0.2,1006442.4,5302191.2,140237.6,430012.0,45.6,0.0,56.8,27982.4,17600.0,35695.0,36.0,57.6,5.8,0.6,0.0,1.484092
1.23,8.203,46.759,17882.112,364.26,1.19,741.499,5.15,9.0,0.0,1005828.0,5382055.2,140364.0,441045.6,148.8,0.0,2146.4,27133.6,16207.8,32950.0,42.4,52.4,4.8,0.6,0.0,1.679739
1.14,9.032,32.517,12494.848,342.46,1.41,690.505,5.49,6.8,0.0,1005572.0,5433180.8,140419.2,444917.6,13.6,0.0,20.8,28362.4,18201.2,36197.2,40.6,52.2,6.8,0.8,0.0,1.384855
1.24,9.087,32.261,5767.168,355.012,1.35,777.489,4.74,9.4,0.2,1005572.0,5578296.0,140425.6,444712.8,52.8,0.0,52.8,29728.0,17955.8,36557.0,39.6,52.8,6.8,0.8,0.0,1.393559
1.07,9.384,29.643,20664.32,341.131,1.38,613.074,6.51,6.8,0.0,1004804.0,6121226.4,140444.0,446338.4,22.4,0.0,23.2,30125.6,18292.8,37411.8,41.2,53.4,5.2,0.8,0.0,1.360363
1.02,8.982,28.687,26420.224,374.868,1.3,417.6,8.96,6.8,0.2,1004548.0,6256596.0,140452.0,443698.4,7.2,0.0,12.0,25934.4,18612.2,35420.6,36.8,56.6,6.0,1.0,0.0,1.326506
0.93,9.005,28.127,18530.304,314.045,1.63,473.627,8.21,6.8,0.0,1004548.0,6422882.4,140452.0,439732.0,7.2,0.0,9.6,26600.0,18549.4,35811.8,39.8,55.0,4.8,0.6,0.0,1.251667
0.54,6.541,87.528,12894.208,197.866,2.18,281.907,9.3,9.8,1.0,1395893.6,115612.8,14945.6,276537.6,42233.6,149488.8,64504.2,164047.2,21179.4,25907.0,16.2,75.8,2.0,6.2,0.0,1.844228
0.62,7.769,55.778,23002.112,228.485,1.95,309.455,11.96,8.8,0.2,1270339.2,2046409.6,30962.4,288191.2,60936.8,91178.4,84724.4,110451.2,19604.8,28800.0,18.8,74.2,3.4,3.4,0.0,1.657474
0.63,6.964,71.635,38218.752,252.517,1.71,326.494,12.28,7.2,0.0,1254528.0,1840048.0,64121.6,315426.4,257.6,110536.0,2663.8,133018.4,15357.4,28465.4,27.4,66.4,5.0,1.0,0.0,1.630995
0.62,8.71,31.672,48290.816,212.83,1.98,283.873,14.51,6.4,0.6,1048416.0,4413664.0,107414.4,346584.0,24.0,0.0,1237.6,26804.8,17527.8,35745.6,27.4,61.2,10.2,1.2,0.0,1.429232
0.61,8.992,16.65,48304.128,214.438,2.07,279.126,14.53,5.0,0.2,1047748.8,4397904.8,129368.0,357540.0,380.0,0.0,856.4,27261.6,19970.0,36360.2,24.8,64.4,9.6,1.4,0.0,1.49187
0.62,9.188,16.485,55176.192,215.916,1.92,278.536,14.92,6.8,0.6,1030811.2,4781076.8,136495.2,364478.4,77.6,0.0,79.2,27129.6,18475.8,36949.4,25.4,62.4,10.8,1.4,0.0,1.541213
0.67,7.351,29.013,25646.08,258.235,1.72,333.192,10.31,5.4,0.6,1529820.8,2916248.8,138540.0,366740.0,69.6,186044.8,69.6,207122.4,17262.4,30089.6,23.4,64.8,10.0,1.8,0.0,1.550406
0.79,9.589,21.092,28228.608,202.321,2.27,437.268,8.72,7.6,0.2,1028093.6,3071527.2,139232.0,366684.0,122.4,0.0,249.4,29219.2,18565.2,38588.6,29.6,60.0,9.6,1.0,0.0,1.321332
0.68,9.378,21.812,57040.896,198.501,2.14,351.446,11.85,6.6,0.0,1027648.8,4199062.4,139644.8,375182.4,56.0,0.0,144.6,26995.2,18153.4,37471.0,26.2,63.2,9.8,1.2,0.0,1.408674
0.64,9.457,18.669,53898.24,198.655,2.14,304.124,12.66,6.0,0.2,1027040.0,4410816.8,139760.8,379535.2,44.8,0.0,52.8,27575.2,18912.8,36658.0,25.4,61.4,11.6,1.6,0.0,1.441906
0.73,9.234,14.647,49164.288,182.324,2.34,380.075,9.82,6.4,0.4,1026372.8,3978256.8,139813.6,377506.4,29.6,0.0,32.8,26216.8,17751.4,35605.0,26.8,60.8,11.0,1.4,0.0,1.349282
0.73,9.307,24.148,47414.272,174.572,2.53,388.322,9.64,5.8,0.2,1025733.6,3977384.0,139924.8,394984.8,158.4,0.0,1215.2,28000.8,17510.0,37380.2,25.2,63.6,10.2,1.4,0.0,1.559653
0.73,7.525,23.76,23705.6,259.635,1.68,378.638,8.47,8.6,0.8,1769067.2,3417942.4,140216.8,415012.8,36.0,213528.0,36.0,233923.2,15469.2,28846.4,23.8,64.8,9.6,2.2,0.0,1.670473
0.92,9.423,13.66,35676.16,190.228,2.23,549.602,6.47,4.8,0.2,1008221.6,3348484.0,140232.8,415896.0,38.4,0.0,41.6,29353.6,20245.8,37875.0,33.6,55.2,9.6,1.4,0.0,1.443138
0.95,9.615,17.406,26241.024,209.248,2.11,545.062,6.35,4.6,0.2,1007578.4,4014990.4,140268.0,434025.6,80.8,0.0,226.4,30339.2,19033.0,40093.0,31.4,57.6,10.0,1.6,0.0,1.349557
0.9,9.441,23.445,34434.048,200.996,2.2,516.643,6.95,7.0,0.2,1007152.0,4313756.0,140280.0,425208.8,13.6,0.0,14.4,28264.0,18444.6,38221.6,32.6,56.2,10.4,1.4,0.0,1.270421
0.92,9.19,26.43,32664.576,213.54,2.02,507.43,6.98,5.4,0.8,1006936.0,4208075.2,140290.4,428480.0,20.0,0.0,20.8,27810.4,18858.4,36531.0,32.8,55.4,10.6,1.8,0.0,1.358982
0.88,7.566,28.653,22103.04,276.59,1.49,450.047,7.18,7.6,0.2,1623742.4,4881917.6,140318.4,425580.0,0.0,181673.6,0.0,204741.6,16151.6,30048.6,28.8,61.6,7.8,1.6,0.0,1.548053
1.0,9.498,24.973,32582.656,263.346,1.71,535.257,6.72,7.2,0.2,1004264.0,5091316.0,140353.6,431214.4,39.2,0.0,39.2,28069.6,19269.8,37826.8,34.2,55.0,9.2,1.6,0.0,1.246001
1.11,9.361,28.266,26452.992,298.527,1.44,620.643,5.66,8.0,0.0,1003624.8,4907115.2,140371.2,424469.6,11.2,0.0,35.2,27605.6,18497.0,36883.8,32.2,58.4,8.0,1.4,0.0,1.344029
0.9,7.38,43.062,16726.016,287.532,1.47,477.211,6.61,6.6,0.2,1500930.4,4925661.6,140385.6,430752.0,46.4,207370.4,88.0,227690.4,15554.6,27880.6,29.0,64.2,5.8,1.4,0.0,1.54648
0.78,8.861,51.601,26401.792,227.317,2.05,440.073,7.93,7.6,0.0,1240520.8,5434450.4,140394.4,426419.2,32.0,92445.6,32.0,117865.6,18529.2,35724.0,27.8,63.0,7.2,2.0,0.0,1.228012
1.26,8.869,51.074,15991.808,369.756,1.18,820.965,4.42,7.4,0.2,1003036.8,5172435.2,140418.4,431854.4,19.2,0.0,20.8,29616.8,17191.2,35639.2,41.2,51.6,6.6,1.0,0.0,1.237939
1.23,8.691,38.14,16353.28,307.43,1.23,711.201,4.53,6.4,0.2,1002124.0,5504586.4,140436.0,426020.0,64.0,7900.8,64.8,34284.0,16242.8,35133.8,39.0,51.4,8.2,1.0,0.0,1.51541
1.14,8.864,44.219,20564.992,335.222,1.25,697.604,5.18,8.6,0.2,1001868.0,5734882.4,140443.2,428780.8,18.4,0.0,49.2,27456.8,17193.6,35467.8,34.6,57.0,7.8,1.0,0.0,1.366626
1.1,9.357,33.397,27273.216,354.044,1.23,579.329,6.25,6.2,0.2,1000940.0,6065240.8,140456.0,429359.2,15.2,0.0,15.2,29252.8,18135.0,36158.6,34.8,55.6,8.2,1.0,0.0,1.307076
1.02,7.967,70.625,24013.824,391.992,1.13,411.414,8.07,6.0,0.4,1097684.0,6241083.2,140456.0,428100.8,18.4,101696.0,21.6,124439.2,16658.0,31146.0,32.6,59.0,6.4,1.6,0.0,1.415023
0.95,8.333,81.673,20182.016,304.59,1.43,457.023,7.06,7.6,0.2,1008021.6,6413720.0,140456.0,427647.2,15.2,30618.4,32.0,57130.4,16845.8,33264.8,36.6,54.2,7.4,2.0,0.0,1.44252
0.49,6.696,119.417,10819.584,176.027,2.55,249.947,8.95,5.8,1.4,1434968.8,122923.2,12988.8,282064.8,46723.2,155584.0,81549.8,168188.0,20933.0,24790.0,9.2,77.2,4.4,9.2,0.0,1.586662
0.57,8.294,45.706,39865.344,212.146,2.25,288.726,13.32,5.8,0.8,1165707.2,3084818.4,28778.4,243533.6,23027.2,29968.0,49670.6,51030.4,18657.2,32688.2,20.2,70.8,5.4,3.6,0.0,1.429585
0.57,8.577,61.159,63256.576,213.542,1.94,281.933,14.49,6.4,0.2,1098616.0,4128976.0,70140.0,350220.8,1204.8,2251.2,7905.8,33849.6,16072.8,35091.0,26.0,69.4,4.6,0.6,0.0,1.210487
0.59,8.675,49.187,67729.408,218.111,2.47,283.736,15.1,5.8,0.6,1093137.6,4160085.6,120660.0,408875.2,609.6,0.0,3865.4,27717.6,16350.4,33724.0,23.8,67.0,7.8,1.4,0.0,1.356659
0.71,9.029,60.785,59084.8,173.776,2.44,424.822,9.46,5.2,0.0,1044796.8,2964609.6,133420.0,434515.2,128.8,0.0,148.8,26374.4,17038.4,35867.8,29.0,61.2,8.2,1.4,0.0,1.196245
0.66,9.736,49.585,65289.216,192.293,2.3,371.526,10.85,5.8,0.0,1043599.2,3728957.6,137944.0,442320.8,2475.2,0.0,2511.2,31332.0,18375.4,38731.0,22.2,67.6,8.8,1.4,0.0,1.079073
0.68,9.122,47.268,62344.192,188.747,2.17,387.681,9.89,7.0,0.4,1042602.4,3621780.8,139712.0,450332.0,48.0,0.0,53.6,32170.4,17211.2,35972.2,22.6,69.0,7.8,0.8,0.0,1.242904
0.73,9.364,47.108,59510.784,169.768,2.38,438.881,8.75,5.4,0.6,1042147.2,3371616.0,140372.0,455506.4,28.8,0.0,143.2,28756.8,17475.8,36223.0,25.8,64.0,9.0,1.0,0.0,1.246428
0.73,9.342,41.575,56554.496,157.083,2.72,452.976,8.5,7.2,0.2,1041537.6,3359387.2,140511.2,460821.6,29.6,0.0,52.0,30734.4,15892.2,36364.2,28.0,63.6,8.0,1.0,0.0,1.124899
0.83,9.67,62.958,51924.992,178.776,2.47,548.871,7.14,4.8,0.0,1039308.8,3145780.8,140584.0,460527.2,32.0,0.0,35.2,29062.4,18484.2,38476.4,30.6,60.8,7.8,1.0,0.0,1.05474
0.86,10.267,31.641,48230.4,163.694,2.53,575.646,6.49,5.0,0.0,1038956.0,3027586.4,140623.2,467846.4,8.0,0.0,8.8,27808.8,19617.0,40904.2,34.0,57.2,7.2,1.6,0.0,1.263628
0.89,9.636,58.375,43214.848,182.245,2.37,577.281,6.37,5.6,0.2,1037948.8,3253632.0,140656.8,462829.6,31.2,0.0,161.6,29782.4,18867.8,39130.6,35.0,54.6,9.0,1.4,0.0,1.120854
0.89,10.052,62.439,45330.432,197.888,2.31,573.536,6.59,5.2,0.0,1037748.8,3535657.6,140716.8,465109.6,22.4,0.0,27.2,29964.0,18716.2,40704.0,37.8,53.4,7.6,1.2,0.0,1.009883
0.9,9.593,52.804,40314.88,192.753,2.18,547.023,6.69,5.2,0.2,1037423.2,3830712.0,140740.0,462246.4,20.0,0.0,20.8,29040.8,18918.6,38826.0,34.4,55.6,8.4,1.2,0.0,1.162799
1.0,9.173,100.024,37430.272,231.121,1.73,551.328,6.29,6.4,0.0,1037169.6,3785031.2,140749.6,467323.2,24.0,0.0,40.0,25847.2,17055.6,38530.6,33.8,56.4,8.6,1.4,0.0,1.321509
1.17,8.501,67.245,20249.6,274.359,1.5,659.212,4.83,6.2,0.0,1012961.6,3966587.2,140770.4,466136.8,57.6,0.0,99.2,30192.0,16104.4,33790.2,37.8,54.6,7.0,0.6,0.0,1.239162
1.06,9.509,53.399,45480.96,286.436,1.52,631.306,6.05,5.6,0.2,1013314.4,4753423.2,140786.4,463528.0,96.0,0.0,96.0,28028.0,18227.6,37485.4,36.0,56.8,6.2,1.2,0.0,1.19187
1.03,9.512,37.393,41434.112,273.974,1.48,606.716,6.01,5.4,0.0,1013212.0,4645495.2,140796.0,463813.6,15.2,0.0,15.2,30016.8,18207.4,38461.2,30.4,59.4,9.6,0.8,0.0,1.283826
1.16,10.007,30.566,18343.936,295.943,1.45,687.145,4.81,6.4,0.2,1012700.0,4795640.0,140801.6,463934.4,19.2,0.0,45.6,28416.0,18507.2,39442.0,33.4,55.0,10.4,1.8,0.0,1.13562
0.93,7.588,64.351,15222.784,285.273,1.42,522.665,5.49,6.4,0.2,1601206.4,4696416.8,140813.6,464439.2,12.8,217779.2,32.0,238861.6,16374.8,28831.4,23.4,63.2,10.8,2.6,0.0,1.491055
1.25,9.906,22.653,23388.16,344.786,1.16,787.251,4.3,4.8,0.2,1010647.2,4945201.6,140828.8,459670.4,35.2,0.0,49.6,28141.6,19346.8,39694.6,32.2,54.2,11.6,2.0,0.0,1.246474
1.35,9.171,45.057,18388.992,375.044,1.06,884.65,3.82,7.8,0.0,1009137.6,4924920.0,140838.4,463107.2,1224.0,0.0,1262.8,29319.2,17559.0,36174.8,37.8,53.2,8.2,0.8,0.0,1.241068
1.22,7.987,59.875,13850.624,351.646,1.09,723.33,4.09,6.4,0.4,1262989.6,5168056.8,140844.0,463642.4,16.8,151493.6,64.6,173868.8,15373.6,31595.4,32.4,56.2,9.2,2.4,0.0,1.600058
1.21,9.256,35.315,26190.848,326.879,1.25,798.762,4.39,7.8,0.0,1005580.0,5469651.2,140866.4,466881.6,16.8,2612.0,44.0,33197.6,17729.6,36381.6,34.6,56.2,8.4,1.2,0.0,1.162123
1.22,9.528,53.817,23481.344,411.816,1.02,669.227,5.33,5.4,0.4,1005324.0,5779931.2,140888.0,466604.8,15.2,0.0,62.4,31099.2,17900.0,38293.4,33.6,56.0,9.4,1.0,0.0,1.11529
1.17,9.937,41.732,34049.024,447.704,1.02,506.16,7.11,6.0,0.4,1005272.8,5955313.6,140943.2,466483.2,556.8,0.0,1420.8,30656.0,19053.6,40065.4,34.0,56.2,8.2,1.4,0.0,1.017442
1.02,9.147,64.726,28295.168,386.264,1.17,458.342,7.18,7.4,0.4,1053078.4,6110014.4,141026.4,468116.8,0.8,50504.8,1.6,78804.8,18427.0,37391.8,31.6,58.2,8.8,1.8,0.0,1.108509
0.83,9.161,47.091,22320.128,263.24,1.72,427.26,7.42,6.0,0.0,1002540.0,6399873.6,141034.4,473026.4,1.6,31604.8,1.6,56707.2,16983.6,36276.0,31.4,56.8,10.2,2.2,0.0,1.185781
0.7,7.266,33.435,36916.224,255.911,1.75,339.835,12.34,10.8,1.0,1099952.8,1083263.2,62513.6,380823.2,7740.8,67693.6,8510.0,88092.0,18816.2,27504.2,30.2,66.4,2.4,1.4,0.0,2.315061
0.7,7.377,40.816,32594.944,249.408,1.76,333.371,11.7,10.4,0.2,1128590.4,1112600.0,75997.6,309015.2,4928.8,80784.8,6675.2,101569.6,17138.8,27226.2,30.2,65.0,3.8,1.2,0.0,2.216459
0.77,7.557,20.41,35784.704,286.592,1.91,371.787,11.8,11.0,0.6,1022192.0,2440297.6,48935.2,279332.8,102.4,9118.4,2843.4,33008.8,16542.2,29711.6,31.6,65.6,2.4,0.2,0.0,1.65193
0.76,7.973,28.467,41788.416,275.544,1.72,355.087,12.98,9.2,0.4,1046456.8,3833221.6,109612.8,296819.2,92.8,0.0,2240.4,26898.4,16348.2,31413.2,37.4,58.8,3.8,0.4,0.0,1.795504
0.76,7.945,29.273,41136.128,279.056,1.68,358.05,13.04,8.6,0.0,1045228.0,4063840.8,131065.6,302189.6,107.2,0.0,1187.6,26669.6,16715.6,31521.8,35.4,61.0,3.2,0.8,0.0,1.730742
0.74,8.331,26.246,38913.024,260.943,1.78,335.619,13.06,7.8,0.8,1043948.0,3798653.6,137331.2,312420.0,288.0,0.0,1736.4,26347.2,17567.6,32376.8,32.8,62.6,4.2,0.4,0.0,1.772032
0.75,8.908,19.153,30837.76,255.028,1.96,328.771,13.47,8.4,0.2,1042668.0,3720458.4,139716.0,315767.2,124.8,0.0,147.2,25332.0,17680.8,35633.4,34.0,61.8,3.6,0.8,0.0,1.448408
0.82,8.309,25.373,20836.352,263.32,1.83,388.945,11.06,8.4,0.0,1042309.6,3623828.0,140250.4,315647.2,13.6,0.0,103.2,27011.2,16675.0,32955.6,36.6,59.2,3.8,0.8,0.0,1.65471
0.74,8.165,22.299,39658.496,253.716,1.79,323.787,13.22,9.0,0.2,1041080.8,5011919.2,140495.2,318292.0,135.2,0.0,175.2,24836.0,16357.6,31366.6,35.4,60.2,3.8,0.4,0.0,1.736129
0.73,8.623,24.986,36515.84,260.728,1.85,333.802,13.28,8.2,0.2,1040415.2,5203216.8,140615.2,316066.4,95.2,0.0,303.4,27131.2,18857.2,33997.4,34.2,61.4,4.0,0.6,0.0,1.655769
0.72,8.571,24.809,36831.232,254.432,1.9,326.7,13.39,8.0,0.0,1039084.0,5339999.2,140654.4,320723.2,5.6,0.0,46.4,22356.8,17227.6,33934.6,35.8,60.0,3.8,0.4,0.0,1.564194
0.75,8.472,33.712,41347.072,276.426,1.85,350.13,13.14,8.8,0.2,1038316.0,5024767.2,140708.8,316800.8,36.8,0.0,62.4,27566.4,16298.6,33824.8,33.0,62.4,4.4,0.4,0.0,1.574363
0.77,8.612,31.514,41742.336,234.194,2.09,372.842,11.57,8.8,0.0,1037804.0,4661782.4,140800.8,328208.8,104.0,0.0,1081.6,27659.2,17277.8,34574.4,38.4,57.8,3.8,0.2,0.0,1.586988
